GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For Edit 2017-05-05 EMP UPDATED windoes reselected\Run 5.b
Created: Fri Sep 29 17:56:42 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Sc45,14.03,13.79,1.33,1.35,1.06,0.19,0.16,0.23,0.21,0.21,0.22,0.21,0.20,0.20,0.20,0.23,0.21,14.20,14.18,1.36,1.34,1.06,0.20,0.17
Ti47,14.66,14.12,1.49,1.58,442.20,0.37,1.34,4.28,4.30,4.11,4.80,4.25,3.84,4.21,4.65,4.71,4.06,14.48,14.54,1.67,1.62,442.04,0.40,1.31
Ti49,14.49,14.41,1.60,1.58,441.75,0.37,1.38,4.31,4.35,4.05,4.83,4.28,3.89,4.30,4.65,4.70,4.10,14.63,14.52,1.66,1.58,441.67,0.40,1.41
V51,14.30,13.91,1.18,1.18,13.23,0.11,0.20,0.22,0.25,0.24,0.23,0.24,0.23,0.25,0.27,0.22,0.24,13.94,14.15,1.21,1.20,13.23,0.11,0.20
Cr53,15.26,14.82,1.44,1.48,0.71,5.08,9.45,1.83,1.42,1.38,1.66,1.47,1.89,1.41,1.31,1.65,2.18,15.23,15.17,1.59,1.51,0.71,5.08,9.55
Mn55,14.06,13.84,1.20,1.21,48.07,34.49,29.76,93.40,93.40,92.83,91.28,93.99,95.08,90.72,92.70,85.10,90.26,13.81,13.79,1.22,1.20,47.97,34.52,29.64
Co59,12.98,12.56,1.07,1.08,1.21,4.59,4.60,6.30,6.65,6.55,6.14,6.50,6.61,6.42,6.41,5.83,6.46,12.78,12.99,1.10,1.08,1.20,4.64,4.66
Ni60,15.91,15.54,1.35,1.36,0.49,103.15,104.48,8.33,7.49,7.54,6.83,7.45,9.13,7.70,7.20,7.60,10.29,16.03,15.73,1.42,1.36,0.48,105.08,109.17
Ni62,12.36,12.03,1.33,1.33,0.71,80.48,82.46,6.72,6.07,6.09,5.67,6.04,7.35,6.08,5.76,6.43,8.32,12.59,12.45,1.47,1.45,0.69,84.12,85.94
Cu63,16.81,16.20,1.39,1.39,0.70,0.057,0.16,0.022,0.019,0.019,0.023,0.035,0.021,0.019,0.020,0.026,0.018,16.70,16.43,1.46,1.36,0.70,0.058,0.19
Zn66,10.78,10.35,0.94,0.93,3.94,1.38,1.56,4.20,3.93,3.97,4.09,4.27,4.27,4.10,4.03,3.81,4.14,10.29,10.00,0.92,0.89,3.93,1.33,1.58
Zn67,8.93,8.52,0.93,0.93,4.02,1.19,1.30,3.31,3.03,3.13,3.30,3.23,3.17,3.23,3.22,2.98,3.26,8.35,8.19,0.91,0.96,4.00,1.10,1.32
Ga69,4.93,4.64,0.39,0.39,0.70,0.0026,0.0034,0.0040,0.0033,0.0033,0.0037,0.0031,0.0032,0.0035,0.0036,0.0044,0.0035,4.50,4.40,0.38,0.37,0.70,0.0022,0.0038
Sr88,16.33,16.27,2.48,2.53,10.55,0.0047,0.0027,0.0029,0.0022,0.0020,0.0021,0.0030,0.0028,0.0023,0.0020,0.0030,0.0019,16.41,16.43,2.55,2.56,10.54,0.0057,0.0036
Y89,17.75,17.20,1.49,1.49,1.12,0.0069,0.0074,0.011,0.0091,0.0090,0.011,0.0083,0.0092,0.0080,0.0092,0.013,0.011,17.84,18.00,1.52,1.54,1.12,0.0070,0.0091
Zr90,16.18,15.86,1.42,1.42,5.85,0.014,0.012,0.011,0.0076,0.0082,0.0098,0.0069,0.0075,0.0081,0.0090,0.016,0.013,16.13,16.31,1.44,1.45,5.84,0.016,0.0092
Nb93,14.21,13.89,1.18,1.19,0.40,0.0028,0.0025,0.0013,0.0016,0.00074,0.0018,0.0011,0.00089,0.0018,0.0016,0.0022,0.0022,13.80,13.88,1.20,1.18,0.40,0.0035,0.0050
Ba135,14.12,13.84,1.37,1.42,21.14,0.026,0.037,0.014,0.016,0.019,0.0083,0.018,0.020,0.013,0.015,0.024,0.022,13.93,13.78,1.44,1.39,21.11,0.030,0.025
Ba137,14.06,13.89,1.35,1.32,21.07,0.030,0.013,0.012,0.0070,0.0025,0.0068,0.0069,0.0096,0.0070,0.0043,0.014,0.0071,13.89,13.88,1.34,1.33,21.05,0.018,0.032
La139,14.03,13.79,1.17,1.17,0.78,0.0021,0.0027,<0.00,0.00090,0.00053,0.0018,0.0043,0.0011,0.0013,0.00100,0.0021,0.0014,13.98,14.16,1.20,1.19,0.78,<0.00,0.0016
Ce140,14.79,14.28,1.24,1.26,1.64,0.0023,0.0021,0.00097,0.00090,0.0013,0.0020,0.0050,0.0028,0.00098,0.0019,0.0025,0.0033,14.41,14.52,1.24,1.24,1.64,0.0022,0.0032
Gd157,15.82,15.29,1.38,1.41,0.27,0.017,0.0054,0.0058,0.0083,0.0052,0.017,0.0066,0.0037,0.0097,0.0079,0.0074,0.0062,14.88,15.14,1.35,1.35,0.26,0.0073,0.0040
Yb172,16.55,16.16,1.47,1.44,0.14,0.0094,0.013,0.011,0.0073,0.0069,0.0094,0.0068,0.0071,0.0059,0.0082,0.013,0.0089,16.60,16.98,1.48,1.48,0.14,0.0081,0.013

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Li7,0.137,0.129,0.185,0.188,0.147,0.136,0.132,0.0858,0.0561,0.0577,0.0818,0.0533,0.0605,0.0588,0.0589,0.121,0.0856,0.123,0.126,0.198,0.177,0.137,0.134,0.193
B11,0.0989,0.0902,0.117,0.120,0.0962,0.0826,0.0807,0.0820,0.0512,0.0497,0.0676,0.0443,0.0464,0.0406,0.0396,0.0777,0.0539,0.0659,0.0674,0.105,0.0961,0.0712,0.0720,0.0963
Na23,0.434,0.438,0.619,0.639,0.502,0.446,0.431,0.278,0.187,0.191,0.268,0.177,0.194,0.192,0.194,0.384,0.278,0.394,0.429,0.764,0.572,0.473,0.444,0.628
Mg24,0.326,0.169,0.251,0.253,0.185,0.177,0.474,0.108,0.128,0.209,0.156,0.139,0.196,0.0965,0.251,0.504,0.207,0.353,0.159,0.247,0.214,0.182,0.224,0.234
Mg25,0.834,0.425,0.543,0.649,0.478,0.416,1.18,0.259,0.496,0.616,0.776,0.380,0.698,0.401,0.974,0.906,0.685,0.568,0.405,0.544,0.542,0.460,0.671,0.632
Mg26,1.23,1.07,1.57,1.60,1.32,1.21,1.27,1.04,1.22,1.28,1.11,0.643,0.653,0.722,0.692,1.38,1.01,1.53,1.19,1.80,1.66,1.36,1.31,1.79
Al27,0.135,0.222,0.207,0.236,0.185,0.235,0.140,0.104,0.0642,0.0566,0.0809,0.0525,0.0577,0.0585,0.0610,0.122,0.0852,0.118,0.147,0.214,0.197,0.163,0.360,0.221
Si29,47.09,46.39,64.74,68.62,54.75,48.07,46.52,47.48,29.17,28.49,39.58,25.65,27.40,26.13,26.52,51.91,36.05,47.43,49.48,75.47,66.23,55.16,52.00,73.94
Si30,352.67,340.35,477.33,507.03,402.34,357.84,350.77,327.70,202.44,201.24,279.47,181.79,195.32,186.58,189.85,369.68,262.11,349.15,361.88,555.31,490.09,397.39,375.02,539.23
P31,3.55,3.66,5.06,5.33,4.10,3.81,3.59,3.01,1.92,1.87,2.57,1.68,1.80,1.74,1.75,3.47,2.44,3.26,3.60,5.58,4.86,3.97,3.81,5.25
Ca43,48.48,48.60,66.43,68.34,43.53,57.53,41.70,36.47,23.55,21.95,25.55,17.47,20.08,21.80,17.31,40.96,26.66,44.33,41.78,71.23,57.44,44.97,51.24,50.36
Ca44,17.91,16.74,23.95,25.02,19.82,17.72,17.18,15.93,10.09,9.97,13.81,9.10,10.04,9.36,9.81,18.82,13.48,18.17,18.28,28.47,24.99,20.20,19.17,27.75
Sc45,0.110,0.101,0.148,0.153,0.117,0.107,0.100,0.0817,0.0506,0.0524,0.0716,0.0489,0.0536,0.0515,0.0503,0.1000,0.0721,0.104,0.103,0.166,0.141,0.106,0.108,0.153
Ti47,0.292,0.334,0.433,0.440,0.423,0.504,0.302,0.246,0.129,0.174,0.200,0.147,0.183,0.136,0.177,0.319,0.223,0.345,0.317,0.319,0.447,0.408,0.509,0.240
Ti49,0.441,0.503,0.529,0.685,0.354,0.458,0.529,0.283,0.224,0.185,0.311,0.201,0.284,0.214,0.307,0.453,0.282,0.459,0.444,0.415,0.651,0.368,0.434,0.541
V51,0.0273,0.0286,0.0379,0.0409,0.0339,0.0349,0.0297,0.0150,0.0159,0.0156,0.0204,0.0133,0.0149,0.0125,0.0158,0.0291,0.0211,0.0254,0.0334,0.0431,0.0455,0.0321,0.0296,0.0459
Cr53,0.451,0.539,0.772,0.767,0.549,0.516,0.574,0.463,0.329,0.307,0.413,0.315,0.294,0.304,0.300,0.634,0.401,0.567,0.637,0.850,0.749,0.643,0.674,0.925
Mn55,0.199,0.192,0.268,0.288,0.221,0.204,0.190,0.143,0.0954,0.0901,0.128,0.0846,0.0974,0.0903,0.0933,0.181,0.130,0.177,0.187,0.282,0.251,0.209,0.197,0.264
Co59,0.0170,0.0254,0.0304,0.0178,0.0176,0.0171,0.0163,0.0127,0.00697,0.00507,0.0123,0.00523,0.00674,0.0102,0.00509,0.0177,0.0119,0.00856,0.0169,0.0401,0.0184,0.0114,0.0172,<0.00000
Ni60,0.0997,0.0791,0.119,0.145,0.105,0.109,0.0877,0.0439,0.0340,0.0214,0.0300,0.0343,0.0329,0.0297,0.0176,0.0958,0.0392,0.0800,0.0896,0.115,0.113,0.0785,0.0652,0.128
Ni62,0.527,0.312,<0.00000,0.356,<0.00000,0.371,0.398,0.135,0.203,0.174,0.278,0.122,0.133,0.172,<0.00000,<0.00000,0.230,0.343,0.327,<0.00000,0.317,0.211,0.351,0.758
Cu63,0.0347,0.0513,0.0429,0.0595,0.0496,0.0148,0.0277,0.0224,0.0116,0.0109,0.0291,0.0169,0.0155,<0.00000,0.0229,0.0353,0.0207,0.0342,0.0544,0.0827,0.0612,0.0449,0.0404,0.0551
Zn66,0.0824,0.0658,0.0865,0.110,0.105,0.0767,0.0586,0.0611,0.0359,0.0341,0.0348,0.0404,0.0432,0.0334,0.0455,0.0599,0.0483,0.0774,0.0600,0.0928,0.0940,0.105,0.0798,0.102
Zn67,0.191,0.119,0.0937,<0.00000,0.223,<0.00000,0.0686,0.139,0.0823,0.0715,0.110,0.0977,0.101,0.0937,0.0845,0.151,0.0899,0.214,0.191,<0.00000,0.151,<0.00000,0.204,0.293
Ga69,0.00551,0.0115,0.00979,0.00674,0.00525,0.00544,0.00298,0.00232,0.00190,<0.00000,0.00157,0.00163,0.00224,0.00278,0.00136,0.00213,0.00156,0.00545,0.00600,0.00862,0.00700,0.00171,0.00328,0.00498
Sr88,0.00481,0.00649,0.0125,0.00957,0.0150,0.0131,0.00464,0.00445,0.00212,<0.00000,0.00306,<0.00000,0.00381,0.00304,0.00312,<0.00000,<0.00000,0.00961,0.0109,0.0168,0.00861,0.0122,0.0158,0.0103
Y89,0.00876,0.0103,0.0243,0.0151,<0.00000,0.00597,<0.00000,<0.00000,<0.00000,0.00399,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0168,0.0173,0.0236,0.0177,0.00915,<0.00000,0.0190
Zr90,0.0175,0.0236,0.0323,0.0389,0.0136,0.0119,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00782,<0.00000,0.0219,0.0113,0.0156,0.0228,0.0306,0.0221,0.0221,0.0246,<0.00000
Nb93,<0.00000,0.00899,0.00951,0.0157,0.00927,0.00403,0.00572,0.00275,0.00368,0.00190,0.00376,<0.00000,<0.00000,0.00417,0.00382,0.00638,0.00603,0.00743,0.0127,0.0103,0.0105,0.0113,0.00920,0.0154
Ba135,<0.00000,0.0525,0.101,0.190,0.0606,0.0746,0.119,0.0360,0.0342,0.0610,<0.00000,0.0399,0.0436,0.0347,0.0356,0.0687,0.0617,0.0695,0.0716,0.111,<0.00000,0.0803,0.0771,<0.00000
Ba137,0.0319,0.0432,0.0417,<0.00000,<0.00000,0.0868,0.0308,0.0296,0.0199,<0.00000,<0.00000,0.0134,0.0293,0.0143,<0.00000,0.0283,<0.00000,<0.00000,0.0510,0.0791,0.0405,<0.00000,0.0550,0.0969
La139,0.00473,0.0111,0.0196,<0.00000,<0.00000,0.00456,0.00795,<0.00000,0.00210,<0.00000,0.00526,0.00284,0.00310,0.00303,0.00220,0.00600,<0.00000,0.00961,0.00627,0.0119,0.00610,0.00499,<0.00000,<0.00000
Ce140,0.00648,0.00946,0.0109,0.00747,<0.00000,0.00722,0.00629,<0.00000,<0.00000,0.00171,<0.00000,<0.00000,0.00245,0.00240,0.00348,0.00582,0.00246,<0.00000,<0.00000,0.0189,0.00484,0.00559,0.00538,0.00821
Gd157,0.0365,0.0549,0.0669,<0.00000,<0.00000,0.0487,<0.00000,<0.00000,0.0247,<0.00000,<0.00000,0.0181,<0.00000,0.0271,0.0226,<0.00000,0.0159,0.0436,0.0317,0.0490,0.0433,0.0498,0.0239,<0.00000
Yb172,<0.00000,0.0219,0.0366,0.0395,<0.00000,<0.00000,0.0221,0.0106,<0.00000,<0.00000,<0.00000,0.00679,<0.00000,0.00723,0.0105,0.0248,0.0148,0.0145,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0346

GLITTER!: Limit of Quantification.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Li7,0.422,0.398,0.569,0.579,0.452,0.418,0.406,0.264,0.173,0.178,0.252,0.164,0.186,0.181,0.181,0.371,0.263,0.377,0.389,0.610,0.544,0.421,0.412,0.595
B11,0.304,0.278,0.360,0.370,0.296,0.254,0.248,0.252,0.158,0.153,0.208,0.136,0.143,0.125,0.122,0.239,0.166,0.203,0.207,0.324,0.296,0.219,0.222,0.296
Na23,1.34,1.35,1.91,1.97,1.54,1.37,1.33,0.856,0.576,0.586,0.826,0.543,0.598,0.589,0.598,1.18,0.855,1.21,1.32,2.35,1.76,1.45,1.37,1.93
Mg24,1.00,0.520,0.773,0.777,0.570,0.545,1.46,0.332,0.392,0.642,0.480,0.427,0.602,0.297,0.773,1.55,0.636,1.09,0.490,0.759,0.658,0.560,0.689,0.721
Mg25,2.56,1.31,1.67,2.00,1.47,1.28,3.62,0.796,1.53,1.90,2.39,1.17,2.15,1.23,3.00,2.79,2.11,1.75,1.24,1.67,1.67,1.41,2.06,1.94
Mg26,3.77,3.28,4.83,4.93,4.06,3.72,3.92,3.19,3.74,3.93,3.41,1.98,2.01,2.22,2.13,4.25,3.09,4.70,3.67,5.53,5.11,4.19,4.03,5.52
Al27,0.416,0.684,0.636,0.727,0.570,0.722,0.430,0.319,0.197,0.174,0.249,0.162,0.178,0.180,0.188,0.375,0.262,0.364,0.451,0.659,0.606,0.500,1.11,0.679
Si29,144.90,142.74,199.20,211.13,168.47,147.90,143.15,146.08,89.75,87.65,121.79,78.92,84.31,80.39,81.60,159.73,110.92,145.93,152.24,232.21,203.80,169.71,159.99,227.49
Si30,1085.15,1047.24,1468.71,1560.09,1237.96,1101.05,1079.29,1008.31,622.89,619.21,859.90,559.34,600.99,574.08,584.16,1137.48,806.51,1074.30,1113.48,1708.64,1507.96,1222.74,1153.91,1659.17
P31,10.93,11.26,15.57,16.41,12.63,11.73,11.05,9.26,5.92,5.74,7.91,5.16,5.55,5.34,5.40,10.68,7.51,10.04,11.06,17.16,14.97,12.21,11.71,16.17
Ca43,149.16,149.55,204.41,210.28,133.95,177.01,128.30,112.23,72.46,67.55,78.63,53.76,61.79,67.07,53.27,126.03,82.04,136.40,128.56,219.16,176.75,138.38,157.65,154.96
Ca44,55.12,51.50,73.71,76.98,60.97,54.52,52.86,49.02,31.05,30.67,42.48,27.99,30.88,28.79,30.18,57.92,41.49,55.92,56.24,87.59,76.88,62.16,58.97,85.39
Sc45,0.340,0.309,0.455,0.470,0.360,0.330,0.309,0.251,0.156,0.161,0.220,0.150,0.165,0.159,0.155,0.308,0.222,0.321,0.316,0.510,0.434,0.328,0.333,0.471
Ti47,0.899,1.03,1.33,1.35,1.30,1.55,0.930,0.758,0.397,0.536,0.615,0.454,0.565,0.419,0.543,0.982,0.685,1.06,0.975,0.981,1.38,1.26,1.57,0.738
Ti49,1.36,1.55,1.63,2.11,1.09,1.41,1.63,0.871,0.690,0.569,0.958,0.618,0.875,0.660,0.946,1.39,0.867,1.41,1.37,1.28,2.00,1.13,1.33,1.66
V51,0.0839,0.0879,0.117,0.126,0.104,0.107,0.0915,0.0462,0.0488,0.0479,0.0628,0.0409,0.0458,0.0384,0.0485,0.0896,0.0649,0.0782,0.103,0.133,0.140,0.0988,0.0911,0.141
Cr53,1.39,1.66,2.37,2.36,1.69,1.59,1.77,1.42,1.01,0.946,1.27,0.968,0.905,0.937,0.923,1.95,1.23,1.75,1.96,2.61,2.30,1.98,2.07,2.84
Mn55,0.613,0.591,0.826,0.887,0.680,0.628,0.585,0.440,0.294,0.277,0.394,0.260,0.300,0.278,0.287,0.556,0.401,0.545,0.576,0.869,0.773,0.643,0.605,0.813
Co59,0.0524,0.0781,0.0937,0.0547,0.0541,0.0526,0.0501,0.0392,0.0215,0.0156,0.0379,0.0161,0.0208,0.0315,0.0156,0.0544,0.0366,0.0263,0.0519,0.123,0.0567,0.0349,0.0530,<0.00000
Ni60,0.307,0.243,0.367,0.446,0.323,0.334,0.270,0.135,0.105,0.0659,0.0924,0.105,0.101,0.0914,0.0540,0.295,0.121,0.246,0.276,0.355,0.347,0.242,0.201,0.395
Ni62,1.62,0.961,<0.00000,1.10,<0.00000,1.14,1.22,0.415,0.623,0.537,0.854,0.375,0.409,0.528,<0.00000,<0.00000,0.708,1.05,1.01,<0.00000,0.975,0.650,1.08,2.33
Cu63,0.107,0.158,0.132,0.183,0.153,0.0454,0.0853,0.0691,0.0358,0.0336,0.0894,0.0519,0.0478,<0.00000,0.0706,0.109,0.0636,0.105,0.167,0.254,0.188,0.138,0.124,0.169
Zn66,0.254,0.202,0.266,0.337,0.324,0.236,0.180,0.188,0.111,0.105,0.107,0.124,0.133,0.103,0.140,0.184,0.149,0.238,0.184,0.286,0.289,0.323,0.245,0.313
Zn67,0.587,0.366,0.288,<0.00000,0.686,<0.00000,0.211,0.429,0.253,0.220,0.338,0.301,0.312,0.288,0.260,0.464,0.277,0.660,0.588,<0.00000,0.464,<0.00000,0.627,0.901
Ga69,0.0170,0.0352,0.0301,0.0207,0.0162,0.0167,0.00916,0.00715,0.00585,<0.00000,0.00484,0.00502,0.00689,0.00854,0.00418,0.00657,0.00479,0.0168,0.0185,0.0265,0.0215,0.00527,0.0101,0.0153
Sr88,0.0148,0.0200,0.0386,0.0294,0.0462,0.0402,0.0143,0.0137,0.00651,<0.00000,0.00941,<0.00000,0.0117,0.00935,0.00959,<0.00000,<0.00000,0.0296,0.0334,0.0518,0.0265,0.0375,0.0488,0.0317
Y89,0.0270,0.0316,0.0748,0.0466,<0.00000,0.0184,<0.00000,<0.00000,<0.00000,0.0123,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0516,0.0532,0.0727,0.0545,0.0282,<0.00000,0.0584
Zr90,0.0538,0.0727,0.0993,0.120,0.0420,0.0365,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0240,<0.00000,0.0673,0.0349,0.0481,0.0701,0.0941,0.0681,0.0681,0.0756,<0.00000
Nb93,<0.00000,0.0277,0.0293,0.0482,0.0285,0.0124,0.0176,0.00845,0.0113,0.00583,0.0116,<0.00000,<0.00000,0.0128,0.0117,0.0196,0.0185,0.0229,0.0391,0.0316,0.0323,0.0349,0.0283,0.0473
Ba135,<0.00000,0.162,0.312,0.583,0.187,0.230,0.365,0.111,0.105,0.188,<0.00000,0.123,0.134,0.107,0.110,0.211,0.190,0.214,0.220,0.341,<0.00000,0.247,0.237,<0.00000
Ba137,0.0983,0.133,0.128,<0.00000,<0.00000,0.267,0.0949,0.0911,0.0612,<0.00000,<0.00000,0.0413,0.0900,0.0439,<0.00000,0.0870,<0.00000,<0.00000,0.157,0.243,0.124,<0.00000,0.169,0.298
La139,0.0145,0.0341,0.0602,<0.00000,<0.00000,0.0140,0.0245,<0.00000,0.00645,<0.00000,0.0162,0.00873,0.00953,0.00931,0.00675,0.0185,<0.00000,0.0296,0.0193,0.0367,0.0188,0.0153,<0.00000,<0.00000
Ce140,0.0199,0.0291,0.0337,0.0230,<0.00000,0.0222,0.0194,<0.00000,<0.00000,0.00527,<0.00000,<0.00000,0.00754,0.00737,0.0107,0.0179,0.00758,<0.00000,<0.00000,0.0581,0.0149,0.0172,0.0165,0.0253
Gd157,0.112,0.169,0.206,<0.00000,<0.00000,0.150,<0.00000,<0.00000,0.0761,<0.00000,<0.00000,0.0557,<0.00000,0.0833,0.0695,<0.00000,0.0488,0.134,0.0976,0.151,0.133,0.153,0.0734,<0.00000
Yb172,<0.00000,0.0673,0.113,0.121,<0.00000,<0.00000,0.0679,0.0326,<0.00000,<0.00000,<0.00000,0.0209,<0.00000,0.0222,0.0322,0.0762,0.0456,0.0445,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.107

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Li7,187.38,184.02,15.33,15.67,3.75,0.757,0.973,1.673,1.465,1.478,1.434,1.407,1.438,1.367,1.473,1.582,1.931,182.93,187.59,15.85,15.82,3.75,0.728,0.997
B11,81.00,76.23,9.32,8.92,3.16,2.760,2.625,8.07,6.50,5.78,5.80,4.73,4.38,3.85,3.68,4.49,3.46,55.49,54.11,7.56,7.08,3.16,3.005,2.707
Na23,14.76,14.06,14.17,14.17,3.31,0.00579,0.01469,0.00721,0.00784,0.00772,0.00702,0.00798,0.00813,0.00785,0.00820,0.00682,0.00792,14.08,14.42,14.39,14.22,3.31,0.00573,0.01470
Mg24,0.00322,0.00315,0.00043,0.00043,0.1503,2.311,2.310,1.862,1.931,1.874,1.804,1.854,1.876,1.785,1.817,1.871,1.837,0.00313,0.00310,0.00043,0.00042,0.1503,2.283,2.254
Mg25,0.00323,0.00321,0.00042,0.00040,0.1503,2.444,2.410,1.952,1.982,1.970,1.899,1.930,1.923,1.912,1.925,1.953,1.962,0.00319,0.00320,0.00042,0.00041,0.1503,2.423,2.371
Mg26,0.00322,0.00322,0.00042,0.00042,0.1503,2.411,2.405,1.940,1.974,1.960,1.883,1.937,1.946,1.876,1.903,1.929,1.923,0.00314,0.00314,0.00043,0.00041,0.1503,2.399,2.327
Al27,0.731,0.715,0.767,0.773,5.50,0.00517,0.01009,0.00961,0.00958,0.00904,0.00946,0.00892,0.00852,0.00886,0.00929,0.01029,0.00910,0.736,0.733,0.783,0.776,5.50,0.00497,0.00989
Si29,2.020,1.949,2.025,2.051,1.589,1.208,1.208,1.141,1.146,1.150,1.141,1.148,1.150,1.148,1.151,1.145,1.144,1.962,1.947,2.055,2.029,1.589,1.208,1.208
Si30,1.936,1.918,2.020,2.027,1.589,1.264,1.256,1.144,1.152,1.156,1.141,1.121,1.130,1.120,1.134,1.224,1.152,1.940,1.919,2.097,2.056,1.589,1.292,1.266
P31,0.214,0.201,0.0242,0.0256,0.696,0.00894,0.01439,0.0624,0.0782,0.0758,0.0750,0.0715,0.0705,0.0791,0.0889,0.0585,0.0646,0.205,0.204,0.0253,0.0251,0.696,0.00992,0.0150
Ca43,6.07,6.07,6.27,6.27,3.74,0.0228,0.0345,0.0980,0.0888,0.0937,0.1012,0.0908,0.0926,0.0876,0.0908,0.1193,0.0999,6.07,6.07,6.27,6.27,3.74,0.0269,0.0394
Ca44,6.06,6.02,6.28,6.33,3.74,0.0523,0.0634,0.1291,0.1209,0.1198,0.1289,0.1193,0.1209,0.1121,0.1135,0.1346,0.1226,6.16,6.11,6.32,6.35,3.74,0.0553,0.0632
Sc45,51.65,50.77,4.83,4.89,3.82,0.638,0.525,0.832,0.791,0.787,0.810,0.772,0.747,0.751,0.750,0.833,0.775,52.30,52.22,4.90,4.83,3.82,0.671,0.538
Ti47,0.709,0.682,0.0604,0.0645,21.56,0.00861,0.0585,0.2097,0.2134,0.2035,0.2365,0.2114,0.1902,0.2093,0.2312,0.2294,0.1986,0.700,0.703,0.0682,0.0666,21.56,0.00965,0.0562
Ti49,0.698,0.695,0.0627,0.0608,21.56,0.00769,0.0574,0.2090,0.2143,0.1989,0.2363,0.2112,0.1910,0.2125,0.2297,0.2256,0.1986,0.705,0.699,0.0641,0.0611,21.56,0.00915,0.0580
V51,5.43,5.28,0.439,0.440,5.00,0.0389,0.0740,0.0840,0.0964,0.0926,0.0859,0.0920,0.0873,0.0958,0.1012,0.0828,0.0899,5.29,5.37,0.451,0.448,5.00,0.0385,0.0743
Cr53,0.1218,0.1183,0.00983,0.01011,0.00428,0.0411,0.0777,0.01432,0.01122,0.01085,0.01300,0.01166,0.01518,0.01118,0.01026,0.01243,0.01731,0.1218,0.1213,0.01085,0.01048,0.00428,0.0410,0.0784
Mn55,0.1547,0.1523,0.01301,0.01303,0.527,0.390,0.336,1.056,1.056,1.050,1.032,1.063,1.075,1.026,1.048,0.962,1.021,0.1522,0.1520,0.01317,0.01299,0.527,0.390,0.335
Co59,0.544,0.526,0.0441,0.0444,0.0497,0.1988,0.1993,0.2735,0.2886,0.2845,0.2664,0.2824,0.2871,0.2788,0.2782,0.2528,0.2804,0.536,0.545,0.0450,0.0445,0.0497,0.2010,0.2018
Ni60,0.03013,0.02943,0.00240,0.00241,0.00079,0.2070,0.2097,0.01662,0.01497,0.01507,0.01362,0.01490,0.01826,0.01541,0.01438,0.01513,0.02058,0.03046,0.02990,0.00252,0.00242,0.00079,0.2109,0.2191
Ni62,0.02337,0.02274,0.00179,0.00176,0.00079,0.1613,0.1653,0.01299,0.01186,0.01190,0.01090,0.01183,0.01444,0.01191,0.01123,0.01222,0.01623,0.02388,0.02359,0.00197,0.00201,0.00079,0.1686,0.1722
Cu63,3.12,3.008,0.2513,0.2518,0.1250,0.00681,0.02751,0.00161,0.00186,0.00185,0.00172,0.00474,0.00217,0.00207,0.00174,0.00151,0.00120,3.114,3.064,0.2641,0.2481,0.1250,0.00677,0.0312
Zn66,0.749,0.719,0.0613,0.0601,0.2706,0.0959,0.1087,0.2994,0.2809,0.2839,0.2917,0.3057,0.3054,0.2934,0.2882,0.2710,0.2951,0.716,0.696,0.0597,0.0581,0.2706,0.0919,0.1098
Zn67,0.621,0.593,0.0507,0.0499,0.2706,0.0731,0.0819,0.2289,0.2118,0.2191,0.2290,0.2273,0.2222,0.2272,0.2259,0.2021,0.2256,0.582,0.570,0.0481,0.0533,0.2706,0.0668,0.0818
Ga69,10.73,10.09,0.845,0.826,1.513,0.00059,0.00220,0.00397,0.00371,0.00379,0.00363,0.00362,0.00357,0.00412,0.00430,0.00399,0.00327,9.79,9.57,0.808,0.791,1.513,0.00081,0.00239
