GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For Edit 2017-05-05 EMP UPDATED windoes reselected\Run 4.b
Created: Fri Sep 29 17:51:45 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Ti49,14.07,14.16,1.58,1.55,441.68,0.39,1.38,3.51,8.44,6.68,7.02,6.60,6.76,4.93,7.05,5.72,7.08,14.44,14.38,1.62,1.60,441.75,0.38,1.38
V51,13.51,13.53,1.14,1.14,13.22,0.11,0.20,0.41,0.49,0.43,0.43,0.43,0.44,0.41,0.44,0.41,0.47,14.20,13.83,1.17,1.18,13.23,0.11,0.20
Cr53,15.65,15.36,1.51,1.53,0.74,5.26,9.87,1.07,0.44,0.34,0.39,0.38,0.38,0.33,0.35,0.33,0.38,15.26,14.82,1.43,1.48,0.71,5.10,9.39
Mn55,13.56,13.37,1.18,1.17,48.05,34.11,29.65,120.53,140.24,139.04,138.12,138.34,137.56,139.31,145.04,134.91,142.08,13.84,13.67,1.20,1.20,48.07,34.63,29.69
Co59,12.55,12.47,1.07,1.08,1.21,4.53,4.63,6.25,6.38,6.47,6.62,6.46,6.52,6.48,6.63,6.22,6.61,12.83,12.45,1.07,1.08,1.21,4.60,4.60
Ni60,15.11,14.82,1.30,1.28,0.49,101.40,102.49,7.77,6.33,6.49,6.21,6.58,6.54,6.41,6.40,6.21,6.29,15.63,15.33,1.35,1.37,0.49,103.44,104.54
Ni62,10.91,10.73,1.19,1.16,0.71,73.15,74.27,5.75,5.12,4.83,4.97,5.09,4.93,5.03,4.93,4.85,5.19,11.94,11.72,1.32,1.33,0.71,81.30,83.36
Cu63,16.60,16.48,1.36,1.37,0.71,0.052,0.18,0.033,0.053,0.039,0.054,0.041,0.044,0.036,0.041,0.047,0.047,16.58,16.03,1.39,1.39,0.70,0.058,0.17
Zn66,10.37,10.34,0.94,0.90,3.95,1.36,1.55,5.81,6.28,6.11,5.98,6.32,6.13,6.48,6.56,6.19,5.95,10.68,10.28,0.94,0.93,3.94,1.38,1.55
Zn67,8.49,8.62,0.90,0.92,4.04,1.20,1.34,4.54,5.12,4.80,4.76,4.94,5.04,4.93,5.09,4.74,4.80,8.80,8.43,0.93,0.93,4.02,1.21,1.30
Ga69,4.54,4.43,0.38,0.37,0.70,0.0026,0.0038,0.0037,0.0054,0.0041,0.0053,0.0042,0.0052,0.0040,0.0058,0.0040,0.0051,4.78,4.53,0.39,0.38,0.70,0.0028,0.0035
Sr88,16.49,16.41,2.53,2.48,10.56,0.0052,0.0027,0.0028,0.0044,0.0057,0.0094,0.027,0.0045,0.0044,0.11,0.0048,0.018,16.30,16.24,2.48,2.53,10.55,0.0050,0.0028
Y89,17.33,17.41,1.48,1.46,1.12,0.0068,0.0079,0.014,0.027,0.021,0.025,0.021,0.024,0.020,0.023,0.024,0.028,17.69,17.16,1.49,1.49,1.12,0.0069,0.0077
Zr90,15.52,15.80,1.42,1.39,5.85,0.014,0.015,0.0076,0.022,0.012,0.019,0.013,0.019,0.011,0.020,0.017,0.019,16.06,15.77,1.42,1.43,5.85,0.013,0.012
Nb93,13.74,13.82,1.17,1.16,0.40,0.0027,0.0028,0.0012,0.0030,0.0018,0.0016,0.0018,0.0020,0.0017,0.0038,0.0045,0.0027,14.09,13.80,1.18,1.19,0.40,0.0030,0.0026
Ba135,13.84,14.06,1.41,1.39,21.16,0.032,0.0091,0.017,0.014,0.013,0.027,0.037,0.023,0.016,0.086,0.026,0.042,14.06,13.80,1.38,1.43,21.14,0.028,0.038
Ba137,13.57,13.57,1.29,1.31,21.08,0.010,0.012,0.0060,0.012,0.017,0.021,0.026,0.011,0.012,0.068,0.018,0.027,13.96,13.82,1.36,1.33,21.07,0.028,0.013
La139,13.98,13.98,1.18,1.18,0.78,0.0017,0.0027,0.0041,0.0021,0.045,0.0075,0.0076,0.0030,0.0061,0.0045,0.012,0.0081,14.05,13.80,1.17,1.17,0.78,0.0022,0.0028
Ce140,14.55,14.42,1.24,1.23,1.65,0.0027,0.00062,0.046,0.0049,0.011,0.072,0.036,0.0062,0.0089,0.012,0.13,0.011,14.82,14.30,1.24,1.26,1.64,0.0025,0.0029
Gd157,15.00,15.14,1.37,1.36,0.27,0.012,0.0088,0.0083,0.011,0.012,0.026,0.011,0.013,0.0066,0.0100,0.018,0.0083,15.49,15.05,1.37,1.41,0.27,0.018,0.0058
Yb172,14.37,14.43,1.29,1.29,0.14,0.012,0.0080,0.011,0.018,0.012,0.019,0.013,0.016,0.014,0.014,0.016,0.017,16.09,15.82,1.46,1.43,0.14,0.010,0.013

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,0.136,0.134,0.174,0.179,0.151,0.136,0.132,0.0607,0.0686,0.0648,0.0620,0.0661,0.0641,0.0647,0.0731,0.0962,0.0562,0.137,0.127,0.187,0.185,0.147,0.142,0.133
B11,0.0791,0.0811,0.102,0.109,0.0922,0.0810,0.0844,0.0395,0.0426,0.0399,0.0376,0.0427,0.0402,0.0434,0.0461,0.0629,0.0351,0.0867,0.0807,0.111,0.114,0.0962,0.0885,0.0871
Na23,0.408,0.417,0.556,0.582,0.498,0.438,0.426,0.192,0.212,0.205,0.195,0.208,0.198,0.203,0.228,0.296,0.177,0.431,0.425,0.623,0.629,0.502,0.465,0.432
Mg24,0.293,0.204,0.229,0.246,0.199,0.194,0.241,0.0828,0.155,0.165,0.191,0.112,0.182,0.177,0.301,0.174,0.127,0.321,0.164,0.252,0.252,0.185,0.181,0.480
Mg25,0.835,0.403,0.543,0.600,0.519,0.508,0.721,0.196,0.660,0.503,0.487,0.405,0.367,0.628,0.538,0.931,0.399,0.823,0.415,0.534,0.629,0.478,0.429,1.53
Mg26,1.24,1.11,1.48,1.52,1.36,1.18,1.16,0.512,0.861,0.599,0.645,0.707,0.691,0.877,0.681,1.40,0.463,1.21,1.04,1.58,1.58,1.32,1.26,1.33
Al27,0.125,0.154,0.178,0.213,0.176,0.153,0.141,0.0656,0.0640,0.0659,0.0570,0.0621,0.0556,0.0643,0.0680,0.0900,0.0486,0.133,0.213,0.207,0.230,0.185,0.250,0.140
Si29,45.72,50.00,60.18,63.86,55.44,47.93,47.42,22.86,24.05,23.10,22.11,23.32,22.31,22.66,25.76,32.88,19.41,46.52,44.99,64.95,67.66,54.75,50.14,46.67
Si30,341.89,341.76,443.38,471.59,405.65,352.95,357.16,174.12,181.22,172.43,165.67,173.78,166.81,169.24,192.27,245.30,145.43,349.26,331.07,479.51,499.59,402.34,373.26,350.97
P31,3.47,3.68,4.69,4.97,4.21,3.78,3.77,1.73,1.82,1.76,1.68,1.76,1.68,1.71,1.95,2.42,1.46,3.49,3.54,5.07,5.23,4.10,4.00,3.61
Ca43,48.00,48.78,63.93,67.61,56.75,47.99,44.48,20.41,22.76,23.05,21.12,20.64,21.73,24.37,25.92,31.69,18.66,48.43,48.08,67.03,68.39,43.53,61.46,42.92
Ca44,17.88,17.28,22.28,24.55,20.21,17.87,18.11,8.54,9.14,8.88,8.16,8.80,8.41,8.68,9.69,12.75,7.37,17.84,16.35,24.13,24.65,19.82,18.51,17.14
Sc45,0.128,0.104,0.143,0.135,0.118,0.107,0.109,0.0509,0.0543,0.0506,0.0499,0.0536,0.0529,0.0544,0.0570,0.0752,0.0439,0.110,0.0970,0.149,0.152,0.117,0.109,0.0984
Ti47,0.300,0.234,0.442,0.458,0.368,0.399,0.340,0.120,0.179,0.141,0.145,0.181,0.147,0.154,0.201,0.252,0.146,0.291,0.342,0.371,0.369,0.423,0.534,0.283
Ti49,0.448,0.502,0.638,0.706,0.531,0.459,0.537,0.226,0.228,0.269,0.239,0.221,0.249,0.231,0.214,0.282,0.250,0.440,0.491,0.517,0.663,0.354,0.496,0.546
V51,0.0291,0.0299,0.0525,0.0388,0.0342,0.0340,0.0246,0.0137,0.0164,0.0153,0.0130,0.0158,0.0135,0.0140,0.0150,0.0203,0.0121,0.0271,0.0273,0.0382,0.0424,0.0339,0.0349,0.0294
Cr53,0.563,0.608,0.696,0.737,0.653,0.579,0.556,0.258,0.285,0.292,0.240,0.266,0.258,0.278,0.287,0.376,0.235,0.451,0.529,0.759,0.784,0.549,0.531,0.592
Mn55,0.189,0.192,0.245,0.264,0.224,0.205,0.201,0.0947,0.0972,0.0948,0.0903,0.0953,0.0950,0.0962,0.109,0.137,0.0802,0.196,0.186,0.269,0.283,0.221,0.213,0.190
Co59,0.0173,0.0171,0.0314,0.0149,0.00632,0.0177,0.0127,0.00618,0.0127,0.00749,0.00723,0.00600,0.00729,0.0105,0.00939,0.0101,0.00552,0.0168,0.0242,0.0306,0.0172,0.0176,0.0166,0.0172
Ni60,0.0932,0.0886,0.0797,0.100,0.0425,0.0882,0.0936,0.0451,0.0459,0.0421,0.0442,0.0341,0.0496,0.0335,0.0625,0.0736,0.0218,0.0981,0.0830,0.120,0.140,0.105,0.118,0.0882
Ni62,0.482,0.446,0.224,0.244,0.295,0.321,0.231,0.120,0.148,0.191,0.231,<0.00000,0.167,0.129,0.195,0.232,0.150,0.510,0.293,<0.00000,0.342,<0.00000,0.404,0.403
Cu63,0.0334,0.0443,0.0478,0.0408,0.0586,0.0389,0.0477,0.00690,0.0185,0.0170,0.00856,0.0187,0.00996,0.0124,0.0237,0.0294,0.0107,0.0343,0.0488,0.0430,0.0574,0.0496,0.0160,0.0278
Zn66,0.0666,0.0681,0.0806,0.119,0.0797,0.0630,0.0885,0.0339,0.0325,0.0510,0.0565,0.0360,0.0314,0.0296,0.0387,0.0480,0.0320,0.0817,0.0691,0.0870,0.109,0.105,0.0832,0.0501
Zn67,0.209,0.182,0.195,0.164,0.241,0.213,0.102,0.0717,0.0861,0.0889,0.0795,0.0834,0.0731,0.0943,0.119,0.187,0.0700,0.188,0.113,0.0939,<0.00000,0.223,<0.00000,0.154
Ga69,0.00477,0.00472,0.00600,0.00833,0.00588,0.00576,0.00611,<0.00000,0.00229,0.00299,0.00139,0.00188,<0.00000,0.00143,<0.00000,0.00120,0.00124,0.00534,0.0111,0.00972,0.00647,0.00525,0.00593,0.00348
Sr88,0.00816,0.0114,0.0118,0.00642,0.0133,0.0159,<0.00000,0.00307,0.00336,<0.00000,<0.00000,<0.00000,<0.00000,0.00390,0.00568,<0.00000,0.00334,0.00479,0.00622,0.0127,0.00925,0.0150,0.0141,0.00463
Y89,0.00850,0.0119,0.0226,0.0142,0.00983,0.00615,0.0108,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00419,<0.00000,0.00874,0.00983,0.0245,0.0146,<0.00000,0.00646,<0.00000
Zr90,<0.00000,<0.00000,0.0149,0.0396,<0.00000,0.0210,0.0348,<0.00000,<0.00000,<0.00000,0.0111,<0.00000,<0.00000,0.00573,0.00917,0.0235,<0.00000,0.0174,0.0225,0.0325,0.0412,0.0136,0.0129,<0.00000
Nb93,0.00994,0.00401,0.0102,0.0147,0.00469,0.00587,0.00842,0.00188,0.00206,0.00278,0.00269,0.00282,0.00271,0.00339,<0.00000,0.00400,<0.00000,<0.00000,0.00858,0.00956,0.0151,0.00927,0.00437,0.00573
Ba135,0.0755,<0.00000,0.150,0.163,<0.00000,0.0945,<0.00000,0.0493,0.0468,0.0259,<0.00000,<0.00000,0.0616,0.0257,0.0290,0.0371,<0.00000,<0.00000,0.0503,0.102,0.183,0.0606,0.0809,0.119
Ba137,0.0432,0.0427,0.0941,0.0835,0.0354,<0.00000,<0.00000,0.0142,0.0269,0.0211,0.0204,<0.00000,<0.00000,0.0210,0.0237,0.0480,<0.00000,0.0317,0.0412,0.0419,0.0752,<0.00000,0.0815,0.0309
La139,<0.00000,0.0103,0.0193,<0.00000,<0.00000,0.00474,0.00832,0.00214,<0.00000,<0.00000,<0.00000,0.00227,0.00218,<0.00000,<0.00000,0.00454,<0.00000,0.00473,0.0106,0.0198,<0.00000,<0.00000,0.00494,0.00793
Ce140,0.00737,0.0196,0.0103,0.00869,0.00736,0.00751,<0.00000,0.00415,<0.00000,0.00251,<0.00000,0.00254,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00649,0.00910,0.0111,0.00723,<0.00000,0.00781,0.00887
Gd157,<0.00000,0.0482,0.0531,0.0471,<0.00000,0.0250,0.0254,0.0196,0.0175,0.0206,0.0199,0.0209,0.0201,<0.00000,0.0189,<0.00000,<0.00000,0.0358,0.0569,0.0669,<0.00000,<0.00000,0.0530,<0.00000
Yb172,0.0198,0.0278,0.0307,0.0194,0.0369,0.0328,0.0150,0.0164,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0102,<0.00000,<0.00000,<0.00000,<0.00000,0.0206,0.0364,0.0379,<0.00000,<0.00000,0.0223

GLITTER!: Limit of Quantification.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,0.420,0.412,0.536,0.551,0.463,0.419,0.406,0.187,0.211,0.199,0.191,0.203,0.197,0.199,0.225,0.296,0.173,0.422,0.389,0.575,0.571,0.452,0.436,0.408
B11,0.243,0.250,0.314,0.335,0.284,0.249,0.260,0.121,0.131,0.123,0.116,0.131,0.124,0.134,0.142,0.193,0.108,0.267,0.248,0.341,0.352,0.296,0.272,0.268
Na23,1.26,1.28,1.71,1.79,1.53,1.35,1.31,0.589,0.653,0.631,0.601,0.639,0.610,0.624,0.702,0.912,0.544,1.33,1.31,1.92,1.94,1.54,1.43,1.33
Mg24,0.901,0.627,0.704,0.756,0.614,0.596,0.741,0.255,0.478,0.506,0.589,0.346,0.560,0.544,0.925,0.535,0.390,0.989,0.504,0.775,0.776,0.570,0.558,1.48
Mg25,2.57,1.24,1.67,1.85,1.60,1.56,2.22,0.604,2.03,1.55,1.50,1.25,1.13,1.93,1.65,2.86,1.23,2.53,1.28,1.64,1.94,1.47,1.32,4.71
Mg26,3.81,3.43,4.54,4.68,4.18,3.63,3.56,1.58,2.65,1.84,1.99,2.17,2.13,2.70,2.10,4.30,1.43,3.71,3.20,4.86,4.85,4.06,3.88,4.09
Al27,0.384,0.474,0.549,0.655,0.542,0.470,0.433,0.202,0.197,0.203,0.175,0.191,0.171,0.198,0.209,0.277,0.149,0.410,0.656,0.638,0.706,0.570,0.770,0.430
Si29,140.67,153.83,185.18,196.50,170.60,147.49,145.92,70.34,74.01,71.08,68.03,71.75,68.65,69.71,79.27,101.17,59.74,143.14,138.42,199.86,208.19,168.47,154.28,143.59
Si30,1051.98,1051.58,1364.24,1451.04,1248.16,1086.01,1098.96,535.75,557.59,530.57,509.77,534.71,513.25,520.74,591.61,754.76,447.48,1074.65,1018.67,1475.40,1537.21,1237.96,1148.48,1079.91
P31,10.69,11.32,14.44,15.29,12.95,11.62,11.61,5.33,5.61,5.40,5.18,5.41,5.18,5.27,5.99,7.43,4.50,10.75,10.89,15.59,16.09,12.63,12.30,11.10
Ca43,147.68,150.08,196.71,208.03,174.60,147.65,136.86,62.80,70.02,70.91,64.99,63.52,66.88,75.00,79.77,97.51,57.41,149.03,147.94,206.26,210.44,133.95,189.10,132.05
Ca44,55.00,53.18,68.57,75.55,62.20,54.97,55.72,26.28,28.11,27.34,25.11,27.06,25.87,26.72,29.81,39.24,22.67,54.90,50.31,74.25,75.84,60.97,56.96,52.74
Sc45,0.395,0.319,0.441,0.415,0.362,0.330,0.336,0.157,0.167,0.156,0.154,0.165,0.163,0.167,0.176,0.231,0.135,0.338,0.298,0.458,0.468,0.360,0.336,0.303
Ti47,0.922,0.721,1.36,1.41,1.13,1.23,1.05,0.370,0.550,0.435,0.447,0.558,0.452,0.474,0.619,0.777,0.450,0.895,1.05,1.14,1.13,1.30,1.64,0.870
Ti49,1.38,1.54,1.96,2.17,1.63,1.41,1.65,0.696,0.700,0.827,0.734,0.679,0.767,0.712,0.657,0.868,0.769,1.35,1.51,1.59,2.04,1.09,1.53,1.68
V51,0.0895,0.0920,0.161,0.119,0.105,0.105,0.0758,0.0422,0.0504,0.0472,0.0401,0.0485,0.0417,0.0432,0.0461,0.0626,0.0371,0.0833,0.0839,0.117,0.130,0.104,0.107,0.0903
Cr53,1.73,1.87,2.14,2.27,2.01,1.78,1.71,0.793,0.878,0.899,0.739,0.818,0.793,0.856,0.884,1.16,0.722,1.39,1.63,2.34,2.41,1.69,1.63,1.82
Mn55,0.581,0.591,0.753,0.812,0.690,0.631,0.617,0.291,0.299,0.292,0.278,0.293,0.292,0.296,0.335,0.422,0.247,0.603,0.572,0.827,0.872,0.680,0.655,0.584
Co59,0.0531,0.0525,0.0967,0.0459,0.0194,0.0543,0.0390,0.0190,0.0390,0.0230,0.0223,0.0185,0.0224,0.0324,0.0289,0.0310,0.0170,0.0518,0.0744,0.0940,0.0528,0.0541,0.0511,0.0529
Ni60,0.287,0.273,0.245,0.308,0.131,0.272,0.288,0.139,0.141,0.129,0.136,0.105,0.153,0.103,0.192,0.226,0.0671,0.302,0.255,0.368,0.430,0.323,0.363,0.271
Ni62,1.48,1.37,0.688,0.752,0.907,0.988,0.712,0.369,0.455,0.587,0.712,<0.00000,0.514,0.398,0.599,0.715,0.460,1.57,0.900,<0.00000,1.05,<0.00000,1.24,1.24
Cu63,0.103,0.136,0.147,0.125,0.180,0.120,0.147,0.0212,0.0570,0.0522,0.0263,0.0575,0.0307,0.0383,0.0728,0.0905,0.0328,0.106,0.150,0.132,0.177,0.153,0.0493,0.0856
Zn66,0.205,0.210,0.248,0.366,0.245,0.194,0.272,0.104,0.100,0.157,0.174,0.111,0.0966,0.0912,0.119,0.148,0.0983,0.251,0.213,0.268,0.335,0.324,0.256,0.154
Zn67,0.642,0.559,0.600,0.505,0.741,0.655,0.313,0.221,0.265,0.274,0.245,0.257,0.225,0.290,0.367,0.575,0.215,0.579,0.348,0.289,<0.00000,0.686,<0.00000,0.474
Ga69,0.0147,0.0145,0.0185,0.0256,0.0181,0.0177,0.0188,<0.00000,0.00704,0.00919,0.00427,0.00580,<0.00000,0.00441,<0.00000,0.00370,0.00380,0.0164,0.0342,0.0299,0.0199,0.0162,0.0183,0.0107
Sr88,0.0251,0.0351,0.0364,0.0198,0.0410,0.0490,<0.00000,0.00944,0.0103,<0.00000,<0.00000,<0.00000,<0.00000,0.0120,0.0175,<0.00000,0.0103,0.0148,0.0191,0.0389,0.0285,0.0462,0.0435,0.0143
Y89,0.0262,0.0366,0.0697,0.0437,0.0303,0.0189,0.0332,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0129,<0.00000,0.0269,0.0302,0.0754,0.0450,<0.00000,0.0199,<0.00000
Zr90,<0.00000,<0.00000,0.0457,0.122,<0.00000,0.0646,0.107,<0.00000,<0.00000,<0.00000,0.0343,<0.00000,<0.00000,0.0176,0.0282,0.0723,<0.00000,0.0534,0.0694,0.0999,0.127,0.0420,0.0396,<0.00000
Nb93,0.0306,0.0123,0.0313,0.0451,0.0144,0.0181,0.0259,0.00577,0.00633,0.00856,0.00827,0.00869,0.00834,0.0104,<0.00000,0.0123,<0.00000,<0.00000,0.0264,0.0294,0.0465,0.0285,0.0134,0.0176
Ba135,0.232,<0.00000,0.461,0.501,<0.00000,0.291,<0.00000,0.152,0.144,0.0795,<0.00000,<0.00000,0.190,0.0789,0.0892,0.114,<0.00000,<0.00000,0.155,0.315,0.564,0.187,0.249,0.365
Ba137,0.133,0.131,0.289,0.257,0.109,<0.00000,<0.00000,0.0436,0.0829,0.0648,0.0626,<0.00000,<0.00000,0.0645,0.0729,0.148,<0.00000,0.0976,0.127,0.129,0.232,<0.00000,0.251,0.0950
La139,<0.00000,0.0316,0.0595,<0.00000,<0.00000,0.0146,0.0256,0.00659,<0.00000,<0.00000,<0.00000,0.00699,0.00671,<0.00000,<0.00000,0.0140,<0.00000,0.0146,0.0327,0.0608,<0.00000,<0.00000,0.0152,0.0244
Ce140,0.0227,0.0603,0.0318,0.0268,0.0227,0.0231,<0.00000,0.0128,<0.00000,0.00773,<0.00000,0.00783,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0200,0.0280,0.0340,0.0223,<0.00000,0.0240,0.0273
Gd157,<0.00000,0.148,0.163,0.145,<0.00000,0.0769,0.0780,0.0603,0.0540,0.0633,0.0612,0.0642,0.0617,<0.00000,0.0581,<0.00000,<0.00000,0.110,0.175,0.206,<0.00000,<0.00000,0.163,<0.00000
Yb172,0.0609,0.0855,0.0946,0.0597,0.114,0.101,0.0460,0.0505,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0314,<0.00000,<0.00000,<0.00000,<0.00000,0.0632,0.112,0.117,<0.00000,<0.00000,0.0687

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,185.75,182.46,15.44,15.44,3.75,0.682,1.069,2.659,3.184,3.076,2.935,2.960,3.000,3.067,3.45,2.763,3.31,187.22,183.88,15.36,15.64,3.75,0.753,0.956
B11,64.80,64.09,8.36,8.25,3.16,3.050,2.908,2.158,2.145,2.071,2.081,2.038,1.967,1.883,1.984,2.178,1.944,71.04,69.15,8.76,8.65,3.16,2.844,2.779
Na23,13.94,13.95,13.87,13.69,3.31,0.00557,0.01433,0.00641,0.00883,0.00855,0.00822,0.00936,0.00854,0.00848,0.01554,0.00800,0.00952,14.64,13.97,14.15,14.15,3.31,0.00575,0.01463
Mg24,0.00305,0.00308,0.00042,0.00041,0.1503,2.348,2.308,1.530,1.468,1.457,1.429,1.454,1.413,1.422,1.457,1.443,1.434,0.00317,0.00312,0.00042,0.00043,0.1503,2.320,2.304
Mg25,0.00313,0.00317,0.00043,0.00040,0.1503,2.445,2.415,1.631,1.500,1.525,1.493,1.527,1.508,1.497,1.484,1.511,1.522,0.00319,0.00318,0.00042,0.00039,0.1503,2.452,2.403
Mg26,0.00317,0.00317,0.00042,0.00041,0.1503,2.418,2.400,1.631,1.496,1.513,1.519,1.507,1.489,1.488,1.476,1.501,1.503,0.00315,0.00319,0.00042,0.00042,0.1503,2.417,2.398
Al27,0.688,0.696,0.743,0.743,5.50,0.00532,0.01009,0.00904,0.01007,0.00925,0.00899,0.01189,0.00892,0.00795,0.02488,0.00847,0.01034,0.721,0.708,0.763,0.772,5.50,0.00518,0.01008
Si29,1.894,1.919,1.961,1.972,1.589,1.208,1.208,1.119,1.108,1.100,1.100,1.105,1.107,1.096,1.101,1.101,1.108,1.995,1.931,2.014,2.044,1.589,1.208,1.208
Si30,1.870,1.848,1.974,1.973,1.589,1.254,1.248,1.054,1.074,1.059,1.070,1.055,1.056,1.091,1.102,1.113,1.071,1.917,1.904,2.014,2.025,1.589,1.269,1.256
P31,0.204,0.195,0.0230,0.0252,0.696,0.00883,0.01251,0.0457,0.0950,0.0840,0.0690,0.0663,0.0762,0.0603,0.1211,0.0578,0.0969,0.210,0.199,0.0242,0.0258,0.696,0.00876,0.01470
Ca43,6.06,6.06,6.27,6.27,3.74,0.0257,0.0402,0.1268,0.1545,0.1586,0.1619,0.1608,0.1562,0.1422,0.1623,0.1594,0.1539,6.06,6.06,6.27,6.27,3.74,0.0219,0.0326
Ca44,5.98,6.01,6.31,6.29,3.74,0.0531,0.0629,0.1476,0.1759,0.1751,0.1761,0.1764,0.1730,0.1680,0.1878,0.1842,0.1773,6.03,6.00,6.27,6.33,3.74,0.0523,0.0634
Sc45,50.17,50.47,4.83,4.86,3.82,0.667,0.532,0.815,0.836,0.802,0.792,0.797,0.801,0.767,0.806,0.836,0.812,51.33,50.53,4.83,4.90,3.82,0.640,0.528
Ti47,0.686,0.691,0.0643,0.0659,21.56,0.01158,0.0572,0.1695,0.407,0.337,0.342,0.337,0.327,0.2450,0.351,0.2812,0.346,0.705,0.680,0.0626,0.0642,21.56,0.00855,0.0590
Ti49,0.678,0.683,0.0616,0.0604,21.56,0.00848,0.0566,0.1719,0.414,0.333,0.344,0.329,0.332,0.2438,0.350,0.2812,0.347,0.696,0.693,0.0629,0.0613,21.56,0.00748,0.0568
V51,5.13,5.14,0.426,0.425,5.00,0.0369,0.0720,0.1591,0.1873,0.1670,0.1636,0.1667,0.1670,0.1569,0.1706,0.1559,0.1773,5.39,5.25,0.437,0.439,5.00,0.0389,0.0737
Cr53,0.1247,0.1224,0.01036,0.01055,0.00428,0.0425,0.0810,0.00828,0.00228,0.00211,0.00214,0.00246,0.00208,0.00201,0.00209,0.00174,0.00211,0.1218,0.1183,0.00975,0.01007,0.00428,0.0412,0.0771
Mn55,0.1494,0.1474,0.01274,0.01271,0.527,0.386,0.335,1.363,1.586,1.572,1.562,1.564,1.555,1.575,1.640,1.525,1.606,0.1523,0.1505,0.01291,0.01298,0.527,0.391,0.336
Co59,0.526,0.523,0.0441,0.0443,0.0497,0.1961,0.2005,0.2715,0.2765,0.2807,0.2872,0.2805,0.2829,0.2812,0.2878,0.2698,0.2869,0.538,0.522,0.0440,0.0442,0.0497,0.1994,0.1992
Ni60,0.02875,0.02818,0.00231,0.00228,0.00079,0.2035,0.2057,0.01553,0.01255,0.01296,0.01234,0.01315,0.01301,0.01280,0.01276,0.01238,0.01250,0.02965,0.02907,0.00239,0.00241,0.00079,0.2076,0.2098
Ni62,0.02078,0.02044,0.00162,0.00156,0.00079,0.1466,0.1489,0.01126,0.00954,0.00938,0.00933,0.00990,0.00929,0.00978,0.00950,0.00925,0.00979,0.02262,0.02219,0.00176,0.00174,0.00079,0.1629,0.1670
Cu63,3.086,3.065,0.2456,0.2488,0.1250,0.00559,0.0290,0.00434,0.00571,0.00532,0.00643,0.00572,0.00497,0.00476,0.00531,0.00585,0.00534,3.079,2.978,0.2505,0.2510,0.1250,0.00681,0.02746
Zn66,0.721,0.719,0.0613,0.0583,0.2706,0.0946,0.1076,0.416,0.447,0.438,0.427,0.453,0.438,0.465,0.470,0.443,0.424,0.742,0.714,0.0610,0.0601,0.2706,0.0958,0.1077
Zn67,0.591,0.600,0.0482,0.0500,0.2706,0.0733,0.0833,0.3207,0.354,0.339,0.330,0.349,0.351,0.348,0.359,0.332,0.333,0.613,0.587,0.0504,0.0499,0.2706,0.0735,0.0810
Ga69,9.88,9.65,0.809,0.796,1.513,0.00038,0.00182,0.00464,0.00482,0.00496,0.00533,0.00547,0.00545,0.00492,0.00798,0.00412,0.00503,10.39,9.86,0.833,0.822,1.513,0.00057,0.00212
Sr88,45.14,44.93,6.87,6.73,28.74,-0.00110,0.00074,0.00145,0.00163,0.00625,0.00900,0.0612,0.00246,0.00349,0.2785,0.00340,0.0266,44.61,44.44,6.74,6.87,28.74,-0.00042,0.00053
Y89,245.09,246.31,20.60,20.34,15.56,0.0170,0.0193,0.1260,0.213,0.2107,0.201,0.2180,0.202,0.2005,0.231,0.225,0.246,250.12,242.61,20.76,20.68,15.56,0.0170,0.0249
