GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For edit 2017-05-04 EMP UPDATED windows reselected\run3.b
Created: Fri Sep 29 17:35:20 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08,30-01,30-02,30-03,30-04,30-05,30-06,30-07,30-08,30-09,30-10,STD610-17,STD610-18,612-17,612-18,BCR-2g-09,SCO-1-09,SCO-2-09
Sc45,12.83,12.82,1.29,1.30,1.04,0.24,0.20,0.17,0.17,0.17,0.17,0.17,0.17,0.19,0.16,0.17,0.18,12.94,13.02,1.27,1.28,1.04,0.21,0.18
Ti47,15.05,14.90,1.52,1.55,441.52,0.37,1.33,4.78,4.51,3.07,4.18,2.86,3.13,4.06,4.09,3.19,2.81,14.54,14.57,1.43,1.44,440.85,0.35,1.26
Ti49,14.75,14.68,1.46,1.44,440.75,0.33,1.27,4.70,4.44,3.03,4.20,2.79,3.13,4.03,4.08,3.06,2.78,14.43,14.72,1.47,1.38,440.47,0.35,1.31
V51,13.89,14.11,1.15,1.16,13.14,0.10,0.19,0.18,0.18,0.24,0.25,0.26,0.30,0.097,0.26,0.091,0.12,13.86,14.16,1.15,1.19,13.15,0.10,0.20
Cr53,15.18,15.20,1.32,1.33,0.63,5.16,9.76,23.34,23.26,30.40,28.38,27.53,23.89,22.00,31.28,26.24,28.07,14.89,15.12,1.34,1.39,0.63,5.03,9.88
Mn55,13.82,13.85,1.16,1.18,47.72,35.75,31.36,37.24,35.80,37.33,35.04,35.86,35.02,45.40,35.96,36.22,39.12,13.44,13.65,1.14,1.17,47.73,34.52,30.73
Co59,12.74,12.92,1.05,1.06,1.19,4.71,4.90,5.55,5.33,5.06,4.99,5.16,5.11,4.93,5.16,4.77,4.82,12.51,12.80,1.04,1.08,1.19,4.66,4.89
Ni60,15.07,15.19,1.27,1.27,0.45,105.41,111.10,121.69,118.55,113.12,112.25,116.10,112.74,99.22,111.22,119.57,114.44,14.66,15.27,1.24,1.29,0.45,103.61,109.43
Ni62,10.91,11.21,1.05,1.07,0.57,77.58,80.41,89.73,87.06,84.04,83.77,85.63,84.61,72.67,81.09,86.19,80.10,10.51,10.63,0.96,1.04,0.58,74.04,77.19
Cu63,21.65,19.79,1.48,1.38,0.68,0.039,0.15,0.20,0.17,0.21,0.19,0.16,0.17,0.22,0.16,0.077,0.068,7.73,7.74,0.60,0.61,0.65,0.019,0.069
Zn66,10.34,10.55,0.85,0.86,3.88,1.30,1.56,1.93,1.86,1.67,1.63,1.62,1.65,1.70,1.56,1.24,1.45,8.78,8.88,0.72,0.72,3.86,1.10,1.30
Zn67,8.61,8.85,0.79,0.78,3.91,1.10,1.29,1.57,1.52,1.39,1.37,1.35,1.38,1.45,1.31,1.08,1.24,7.60,7.68,0.70,0.71,3.90,0.98,1.15
Ga69,4.51,4.58,0.37,0.37,0.70,0.0016,0.0025,0.0030,0.0030,0.0029,0.0029,0.0027,0.0033,0.0031,0.0030,0.0022,0.0029,4.51,4.66,0.37,0.39,0.70,0.0015,0.0027
Sr88,17.01,17.11,2.59,2.60,10.52,0.0025,0.0015,0.0024,0.0022,0.0022,0.0025,0.0021,0.0024,0.021,0.0023,0.0032,0.0039,16.45,16.47,2.50,2.52,10.51,0.0015,0.0018
Y89,17.60,17.66,1.45,1.45,1.12,0.0053,0.0055,0.0024,0.0024,0.0019,0.0020,0.0018,0.0018,0.0032,0.0018,0.0027,0.0029,16.79,16.60,1.38,1.37,1.11,0.0048,0.0063
Zr90,15.65,15.56,1.36,1.39,5.83,0.013,0.011,0.015,0.010,0.017,0.0081,0.030,0.0065,0.022,0.0096,0.0074,0.011,15.70,15.50,1.37,1.35,5.83,0.012,0.0063
Nb93,14.48,14.46,1.20,1.20,0.39,0.0011,0.0011,0.0011,0.00081,0.0013,0.0013,0.0011,0.0010,0.0039,0.00088,0.00094,0.0015,14.39,14.51,1.20,1.22,0.39,0.0019,0.0012
Ba135,14.14,14.17,1.32,1.30,21.00,0.028,0.011,0.0060,0.0093,0.0054,<0.00,0.0049,0.011,0.072,0.042,0.0062,0.0091,14.13,14.29,1.31,1.30,21.01,0.023,0.014
Ba137,14.15,14.17,1.27,1.28,20.96,0.014,0.0089,0.0045,0.0034,0.0048,0.0036,0.0019,0.0044,0.054,0.0043,0.0039,0.0094,14.12,14.28,1.30,1.28,20.96,0.0078,0.0092
La139,14.42,14.42,1.18,1.21,0.77,0.00091,0.0015,0.0019,0.00079,0.00088,0.00084,0.00055,0.00047,0.0069,0.00070,0.00055,0.00070,14.22,14.18,1.17,1.16,0.77,0.0013,0.0017
Ce140,15.00,14.99,1.24,1.26,1.63,0.0013,0.0012,0.0020,0.0015,0.00093,0.0014,0.00091,0.0010,0.033,0.0018,0.0012,0.0021,14.84,15.01,1.25,1.28,1.63,0.00080,0.0012
Gd157,15.06,15.03,1.26,1.29,0.25,0.0072,0.0064,0.0022,0.0047,0.0038,0.0031,0.0031,0.0034,0.0047,0.0037,0.0052,0.0020,14.78,14.83,1.27,1.27,0.25,0.0076,0.0091
Yb172,15.14,15.25,1.29,1.32,0.13,0.0078,0.0065,0.0022,0.0025,0.0028,0.0030,0.0021,0.0016,0.0015,0.0025,0.0016,0.0045,15.23,15.29,1.32,1.32,0.13,0.0063,0.0052

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08,30-01,30-02,30-03,30-04,30-05,30-06,30-07,30-08,30-09,30-10,STD610-17,STD610-18,612-17,612-18,BCR-2g-09,SCO-1-09,SCO-2-09
Li7,0.0562,0.0565,0.0597,0.0599,0.0790,0.0769,0.0627,0.0315,0.0302,0.0316,0.0307,0.0309,0.0315,0.0310,0.0310,0.0313,0.0331,0.0579,0.0588,0.0628,0.0631,0.0825,0.0680,0.0671
B11,0.0221,0.0225,0.0244,0.0255,0.0339,0.0327,0.0285,0.0148,0.0133,0.0145,0.0141,0.0141,0.0144,0.0141,0.0148,0.0147,0.0158,0.0268,0.0281,0.0289,0.0308,0.0428,0.0321,0.0341
Na23,0.150,0.180,0.198,0.192,0.240,0.226,0.183,0.0921,0.0876,0.0908,0.0883,0.0909,0.0906,0.0890,0.0905,0.0917,0.0956,0.165,0.192,0.219,0.223,0.284,0.212,0.211
Mg24,0.123,0.0647,0.0728,0.0710,0.0896,0.113,0.227,0.0363,0.183,0.171,0.180,0.179,0.192,0.194,0.205,0.195,0.248,0.289,0.0715,0.0798,0.0801,0.0965,0.150,0.294
Mg25,0.426,0.142,0.189,0.154,0.189,0.371,0.478,0.0792,0.538,0.354,0.543,0.373,0.442,0.340,0.436,0.515,0.483,0.714,0.193,0.186,0.184,0.232,0.192,0.608
Mg26,0.586,0.503,0.538,0.544,1.75,0.712,0.816,0.281,0.462,0.430,0.365,0.754,0.463,0.605,0.477,0.491,0.359,0.737,0.514,0.520,0.556,0.760,0.587,1.53
Al27,0.0593,0.0797,0.119,0.0875,0.188,0.228,0.0847,0.0342,0.0331,0.0330,0.0342,0.0293,0.0330,0.0322,0.0312,0.0343,0.0326,0.0554,0.0814,0.109,0.0828,0.115,0.149,0.0720
Si29,24.44,24.73,26.64,27.82,36.84,34.00,28.25,14.72,13.20,13.57,13.44,13.40,13.48,12.90,13.16,13.21,13.81,22.86,24.04,25.18,26.15,35.75,27.71,27.81
Si30,179.31,178.14,191.53,196.08,263.36,242.48,205.57,109.33,98.30,100.45,98.13,100.37,99.77,97.38,98.39,99.26,103.85,171.98,175.57,184.84,189.58,258.89,198.27,203.56
P31,1.52,1.67,1.81,1.85,2.44,2.34,1.89,0.978,0.894,0.898,0.876,0.896,0.894,0.869,0.880,0.889,0.935,1.55,1.69,1.86,1.88,2.59,2.06,1.98
Ca43,21.05,24.47,22.76,22.02,29.72,24.98,20.57,12.15,9.64,11.04,9.36,10.33,11.50,11.86,9.10,9.02,10.70,15.77,22.52,21.43,20.87,28.57,28.99,22.38
Ca44,9.49,9.14,10.10,10.32,13.73,12.67,10.88,5.56,5.07,5.21,5.06,5.16,5.09,5.01,5.03,5.18,5.24,8.81,9.15,9.43,9.59,13.32,10.57,10.63
Sc45,0.0502,0.0487,0.0515,0.0503,0.0735,0.0664,0.0564,0.0280,0.0267,0.0279,0.0256,0.0266,0.0266,0.0264,0.0247,0.0266,0.0284,0.0463,0.0516,0.0543,0.0532,0.0716,0.0554,0.0609
Ti47,0.214,0.198,0.190,0.128,0.268,0.255,0.202,0.103,0.0718,0.0815,0.0868,0.0862,0.101,0.0932,0.0985,0.107,0.0940,0.175,0.171,0.196,0.203,0.220,0.265,0.174
Ti49,0.295,0.275,0.330,0.295,0.479,0.356,0.355,0.154,0.165,0.158,0.163,0.160,0.126,0.152,0.138,0.182,0.170,0.304,0.325,0.270,0.238,0.398,0.311,0.295
V51,0.0151,0.0167,0.0198,0.0143,0.0165,0.0225,0.0169,0.00727,0.00798,0.00917,0.00834,0.00810,0.00632,0.00804,0.00807,0.00857,0.00809,0.0142,0.0167,0.0145,0.0115,0.0216,0.0159,0.0159
Cr53,0.258,0.219,0.275,0.251,0.365,0.320,0.261,0.154,0.119,0.160,0.146,0.138,0.146,0.144,0.135,0.147,0.155,0.240,0.259,0.246,0.257,0.320,0.289,0.300
Mn55,0.0840,0.0847,0.0924,0.0960,0.128,0.118,0.0963,0.0508,0.0457,0.0465,0.0477,0.0486,0.0475,0.0458,0.0474,0.0482,0.0507,0.0819,0.0848,0.0926,0.0953,0.129,0.101,0.103
Co59,0.00466,0.0120,0.0107,0.00634,0.0129,0.00888,0.00662,0.00369,0.00481,0.00396,0.00500,0.00458,0.00396,0.00551,0.00348,0.00594,0.00677,0.00879,0.0145,0.0130,0.00749,0.0115,0.00711,0.0109
Ni60,0.0435,0.0526,0.0408,0.0484,0.0579,0.0557,0.0551,0.0106,0.0336,0.0377,0.0257,0.0393,0.0593,0.0405,0.0434,0.0343,0.0479,0.0998,0.0534,0.0650,0.0416,0.0647,0.0550,0.0893
Ni62,0.123,0.109,<0.00000,<0.00000,<0.00000,0.161,0.0895,0.0915,0.0951,0.0688,0.128,0.0922,0.0812,0.0952,0.0964,0.0972,0.124,0.188,0.0960,<0.00000,0.149,0.167,0.133,0.188
Cu63,0.0270,0.0260,0.0293,0.0197,0.0173,0.0148,0.0164,0.00641,0.00543,0.00726,0.00636,0.00454,0.00594,0.00612,0.00281,0.00431,0.00387,0.00868,0.0111,0.00744,0.00912,0.00746,0.00704,0.00883
Zn66,0.0207,0.0358,0.0404,0.0262,0.0293,0.0356,0.0358,0.0101,0.0140,0.0170,0.0156,0.0134,0.0169,0.0161,0.0140,0.0149,0.0149,0.0280,0.0325,0.0310,0.0337,0.0388,0.0363,0.0368
Zn67,0.0829,0.0759,0.0625,0.0841,0.0837,0.0832,0.0917,0.0411,0.0403,0.0559,0.0426,0.0484,0.0215,0.0392,0.0394,0.0334,0.0309,0.0451,0.0531,0.0818,0.0814,0.0881,0.108,0.0692
Ga69,0.00257,0.00274,0.00628,0.00233,0.00502,0.00179,0.00149,0.00072,<0.00000,<0.00000,0.00059,<0.00000,0.00104,0.00059,0.00085,<0.00000,<0.00000,0.00185,0.00364,0.00497,0.00296,0.00353,0.00187,0.00188
Sr88,0.00392,0.0107,0.0275,0.00352,0.00329,0.00758,<0.00000,0.00175,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00573,0.00664,0.00839,0.00242,0.00576,0.00373,<0.00000
Y89,0.00667,0.0131,0.0190,0.00327,0.00612,<0.00000,<0.00000,<0.00000,0.00276,<0.00000,0.00159,0.00229,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00689,0.00497,0.0118,<0.00000,0.00609,<0.00000,<0.00000
Zr90,0.00580,0.0151,0.0360,0.00906,0.0170,0.0259,<0.00000,0.00453,<0.00000,0.00324,<0.00000,0.00457,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0165,0.0263,0.00903,<0.00000,<0.00000,<0.00000
Nb93,<0.00000,0.00701,0.0196,0.00309,0.00289,0.00334,<0.00000,0.00155,<0.00000,<0.00000,0.00187,0.00156,0.00110,0.00153,<0.00000,0.00156,<0.00000,0.00476,0.0203,0.00817,0.00535,<0.00000,0.00413,<0.00000
Ba135,<0.00000,<0.00000,0.0382,0.0277,0.0366,0.0846,0.0287,0.0139,0.0237,0.0140,<0.00000,0.0140,0.0279,<0.00000,0.0240,<0.00000,0.0205,0.0246,0.0357,0.0677,<0.00000,0.0539,0.0604,0.0302
Ba137,0.0145,0.0349,0.0271,<0.00000,0.0212,0.0424,0.0236,0.0114,0.00792,0.0115,0.00794,<0.00000,0.00810,<0.00000,<0.00000,0.00813,<0.00000,0.0143,0.0328,0.0228,0.0161,0.0385,<0.00000,0.0249
La139,0.00321,0.0102,0.00978,0.00353,0.00573,<0.00000,0.00366,0.00176,<0.00000,0.00217,0.00173,<0.00000,<0.00000,0.00122,0.00123,<0.00000,0.00129,0.00437,0.00893,0.0140,0.00646,<0.00000,0.00266,0.00376
Ce140,0.00300,0.00702,0.0104,0.00331,0.00357,0.00412,0.00280,<0.00000,0.00133,0.00096,0.00266,0.00096,0.00191,<0.00000,0.00095,0.00096,<0.00000,0.00292,0.00545,0.0107,0.00327,<0.00000,0.00206,0.00356
Gd157,0.0114,0.0319,0.0276,0.0126,0.0237,0.0193,0.0185,<0.00000,0.0108,0.0110,0.00879,0.00897,<0.00000,0.00877,0.00888,0.0127,0.00657,0.0249,0.0114,0.0250,0.0176,0.0172,0.0236,0.0236
Yb172,0.00981,0.0153,0.0168,0.00768,<0.00000,0.0166,0.0138,<0.00000,0.00380,0.00389,0.00851,0.00550,<0.00000,<0.00000,0.00546,<0.00000,0.00572,0.00687,0.0157,0.0218,0.00772,<0.00000,0.0119,0.00844

GLITTER!: Limit of Quantification.
Element,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08,30-01,30-02,30-03,30-04,30-05,30-06,30-07,30-08,30-09,30-10,STD610-17,STD610-18,612-17,612-18,BCR-2g-09,SCO-1-09,SCO-2-09
Li7,0.173,0.174,0.184,0.184,0.243,0.237,0.193,0.0970,0.0929,0.0973,0.0944,0.0951,0.0970,0.0954,0.0954,0.0964,0.102,0.178,0.181,0.193,0.194,0.254,0.209,0.206
B11,0.0679,0.0693,0.0752,0.0786,0.104,0.101,0.0877,0.0456,0.0409,0.0446,0.0433,0.0433,0.0444,0.0435,0.0457,0.0452,0.0485,0.0824,0.0865,0.0888,0.0948,0.132,0.0986,0.105
Na23,0.460,0.554,0.609,0.592,0.739,0.694,0.564,0.284,0.269,0.279,0.272,0.280,0.279,0.274,0.279,0.282,0.294,0.507,0.592,0.675,0.686,0.873,0.651,0.648
Mg24,0.379,0.199,0.224,0.218,0.276,0.347,0.698,0.112,0.563,0.527,0.555,0.552,0.590,0.596,0.631,0.599,0.762,0.890,0.220,0.246,0.246,0.297,0.462,0.905
Mg25,1.31,0.437,0.580,0.473,0.581,1.14,1.47,0.244,1.66,1.09,1.67,1.15,1.36,1.05,1.34,1.59,1.49,2.20,0.595,0.571,0.568,0.714,0.589,1.87
Mg26,1.80,1.55,1.65,1.67,5.39,2.19,2.51,0.865,1.42,1.32,1.12,2.32,1.42,1.86,1.47,1.51,1.11,2.27,1.58,1.60,1.71,2.34,1.81,4.71
Al27,0.183,0.245,0.366,0.269,0.577,0.700,0.261,0.105,0.102,0.101,0.105,0.0901,0.101,0.0992,0.0959,0.105,0.100,0.170,0.250,0.334,0.255,0.352,0.460,0.221
Si29,75.21,76.10,81.96,85.59,113.35,104.62,86.94,45.29,40.63,41.77,41.36,41.22,41.47,39.69,40.48,40.65,42.50,70.33,73.96,77.49,80.45,110.00,85.26,85.58
Si30,551.71,548.11,589.31,603.31,810.34,746.09,632.51,336.39,302.46,309.09,301.93,308.85,306.99,299.62,302.74,305.43,319.52,529.16,540.22,568.72,583.33,796.58,610.07,626.34
P31,4.69,5.13,5.58,5.68,7.52,7.19,5.81,3.01,2.75,2.76,2.70,2.76,2.75,2.67,2.71,2.74,2.88,4.78,5.19,5.71,5.78,7.96,6.34,6.10
Ca43,64.76,75.30,70.04,67.75,91.45,76.86,63.30,37.38,29.65,33.98,28.79,31.78,35.40,36.50,28.01,27.74,32.91,48.52,69.28,65.94,64.22,87.91,89.20,68.85
Ca44,29.19,28.12,31.08,31.74,42.26,38.97,33.48,17.12,15.61,16.04,15.58,15.87,15.66,15.42,15.46,15.93,16.12,27.12,28.14,29.03,29.50,40.99,32.52,32.69
Sc45,0.155,0.150,0.158,0.155,0.226,0.204,0.174,0.0860,0.0822,0.0858,0.0789,0.0819,0.0820,0.0812,0.0761,0.0819,0.0874,0.143,0.159,0.167,0.164,0.220,0.170,0.187
Ti47,0.660,0.610,0.585,0.395,0.826,0.785,0.620,0.317,0.221,0.251,0.267,0.265,0.312,0.287,0.303,0.330,0.289,0.537,0.526,0.602,0.626,0.676,0.815,0.535
Ti49,0.907,0.846,1.02,0.908,1.47,1.10,1.09,0.475,0.507,0.486,0.501,0.492,0.387,0.468,0.424,0.560,0.524,0.934,0.999,0.830,0.732,1.23,0.956,0.907
V51,0.0465,0.0513,0.0610,0.0439,0.0507,0.0691,0.0521,0.0224,0.0246,0.0282,0.0257,0.0249,0.0194,0.0247,0.0248,0.0264,0.0249,0.0438,0.0514,0.0446,0.0352,0.0664,0.0489,0.0490
Cr53,0.794,0.675,0.845,0.773,1.12,0.983,0.803,0.474,0.367,0.492,0.449,0.425,0.450,0.442,0.415,0.451,0.476,0.738,0.796,0.757,0.792,0.985,0.889,0.925
Mn55,0.258,0.261,0.284,0.295,0.395,0.362,0.296,0.156,0.141,0.143,0.147,0.150,0.146,0.141,0.146,0.148,0.156,0.252,0.261,0.285,0.293,0.397,0.311,0.317
Co59,0.0143,0.0368,0.0330,0.0195,0.0395,0.0273,0.0204,0.0113,0.0148,0.0122,0.0154,0.0141,0.0122,0.0169,0.0107,0.0183,0.0208,0.0270,0.0445,0.0399,0.0230,0.0355,0.0219,0.0334
Ni60,0.134,0.162,0.126,0.149,0.178,0.171,0.170,0.0325,0.103,0.116,0.0792,0.121,0.182,0.125,0.134,0.106,0.148,0.307,0.164,0.200,0.128,0.199,0.169,0.275
Ni62,0.379,0.334,<0.00000,<0.00000,<0.00000,0.496,0.275,0.281,0.293,0.212,0.393,0.284,0.250,0.293,0.297,0.299,0.380,0.577,0.296,<0.00000,0.458,0.515,0.409,0.578
Cu63,0.0831,0.0801,0.0901,0.0607,0.0532,0.0456,0.0506,0.0197,0.0167,0.0224,0.0196,0.0140,0.0183,0.0188,0.00865,0.0133,0.0119,0.0267,0.0341,0.0229,0.0281,0.0229,0.0216,0.0272
Zn66,0.0638,0.110,0.124,0.0806,0.0902,0.110,0.110,0.0311,0.0430,0.0522,0.0480,0.0413,0.0520,0.0494,0.0430,0.0458,0.0458,0.0863,0.1000,0.0954,0.104,0.119,0.112,0.113
Zn67,0.255,0.233,0.192,0.259,0.258,0.256,0.282,0.126,0.124,0.172,0.131,0.149,0.0660,0.121,0.121,0.103,0.0950,0.139,0.163,0.252,0.250,0.271,0.331,0.213
Ga69,0.00791,0.00843,0.0193,0.00718,0.0155,0.00551,0.00460,0.00222,<0.00000,<0.00000,0.00180,<0.00000,0.00319,0.00181,0.00260,<0.00000,<0.00000,0.00570,0.0112,0.0153,0.00910,0.0109,0.00576,0.00577
Sr88,0.0121,0.0328,0.0847,0.0108,0.0101,0.0233,<0.00000,0.00538,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0176,0.0204,0.0258,0.00744,0.0177,0.0115,<0.00000
Y89,0.0205,0.0403,0.0584,0.0101,0.0188,<0.00000,<0.00000,<0.00000,0.00850,<0.00000,0.00489,0.00704,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0212,0.0153,0.0362,<0.00000,0.0187,<0.00000,<0.00000
Zr90,0.0178,0.0465,0.111,0.0279,0.0522,0.0797,<0.00000,0.0140,<0.00000,0.00996,<0.00000,0.0141,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0507,0.0811,0.0278,<0.00000,<0.00000,<0.00000
Nb93,<0.00000,0.0216,0.0604,0.00949,0.00890,0.0103,<0.00000,0.00475,<0.00000,<0.00000,0.00575,0.00480,0.00339,0.00470,<0.00000,0.00480,<0.00000,0.0147,0.0625,0.0251,0.0165,<0.00000,0.0127,<0.00000
Ba135,<0.00000,<0.00000,0.118,0.0851,0.113,0.260,0.0885,0.0426,0.0728,0.0430,<0.00000,0.0430,0.0858,<0.00000,0.0739,<0.00000,0.0632,0.0758,0.110,0.208,<0.00000,0.166,0.186,0.0930
Ba137,0.0445,0.107,0.0833,<0.00000,0.0653,0.131,0.0725,0.0349,0.0244,0.0353,0.0244,<0.00000,0.0249,<0.00000,<0.00000,0.0250,<0.00000,0.0441,0.101,0.0701,0.0496,0.118,<0.00000,0.0767
La139,0.00988,0.0315,0.0301,0.0109,0.0176,<0.00000,0.0113,0.00542,<0.00000,0.00668,0.00532,<0.00000,<0.00000,0.00375,0.00379,<0.00000,0.00396,0.0134,0.0275,0.0432,0.0199,<0.00000,0.00819,0.0116
Ce140,0.00922,0.0216,0.0320,0.0102,0.0110,0.0127,0.00861,<0.00000,0.00409,0.00296,0.00817,0.00295,0.00588,<0.00000,0.00292,0.00294,<0.00000,0.00897,0.0168,0.0328,0.0100,<0.00000,0.00633,0.0110
Gd157,0.0352,0.0981,0.0850,0.0389,0.0728,0.0594,0.0570,<0.00000,0.0331,0.0339,0.0270,0.0276,<0.00000,0.0270,0.0273,0.0389,0.0202,0.0766,0.0351,0.0769,0.0543,0.0529,0.0726,0.0725
Yb172,0.0302,0.0470,0.0516,0.0236,<0.00000,0.0511,0.0426,<0.00000,0.0117,0.0120,0.0262,0.0169,<0.00000,<0.00000,0.0168,<0.00000,0.0176,0.0211,0.0484,0.0671,0.0237,<0.00000,0.0367,0.0260

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08,30-01,30-02,30-03,30-04,30-05,30-06,30-07,30-08,30-09,30-10,STD610-17,STD610-18,612-17,612-18,BCR-2g-09,SCO-1-09,SCO-2-09
Li7,191.68,192.52,14.96,15.14,3.75,0.731,1.023,0.823,0.825,0.921,0.893,1.113,0.766,7.00,0.908,0.632,0.931,189.86,193.69,15.13,15.84,3.75,0.755,1.074
B11,38.58,39.79,6.17,6.11,3.158,3.44,3.207,2.763,2.548,2.560,2.443,2.440,2.434,2.374,2.338,2.376,2.462,46.77,48.27,6.78,6.89,3.158,3.212,3.016
Na23,13.52,13.64,13.45,13.52,3.31,0.00572,0.01484,0.02768,0.02635,0.02486,0.02644,0.03257,0.03303,0.02052,0.03025,0.02046,0.02790,14.14,14.44,13.99,14.39,3.31,0.00581,0.01544
Mg24,0.00323,0.00324,0.00043,0.00043,0.1503,2.364,2.370,2.356,2.295,2.354,2.336,2.359,2.330,2.336,2.301,2.349,2.280,0.00311,0.00321,0.00043,0.00042,0.1503,2.321,2.304
Mg25,0.00319,0.00321,0.00040,0.00041,0.1503,2.430,2.396,2.394,2.341,2.380,2.375,2.387,2.358,2.382,2.304,2.363,2.314,0.00305,0.00317,0.00039,0.00040,0.1503,2.363,2.329
Mg26,0.00318,0.00319,0.00041,0.00042,0.1503,2.384,2.381,2.398,2.306,2.343,2.295,2.349,2.349,2.349,2.311,2.357,2.277,0.00303,0.00310,0.00040,0.00041,0.1503,2.341,2.306
Al27,0.726,0.733,0.760,0.761,5.50,0.00521,0.00999,0.00776,0.00790,0.00902,0.00897,0.00880,0.01073,0.00941,0.00934,0.00589,0.00584,0.708,0.707,0.742,0.739,5.50,0.00524,0.00968
Si29,1.975,1.957,1.998,1.997,1.589,1.208,1.208,1.226,1.202,1.203,1.188,1.200,1.196,1.199,1.197,1.198,1.195,1.955,1.979,1.983,2.005,1.589,1.208,1.208
Si30,1.936,1.946,1.969,1.975,1.589,1.239,1.226,1.183,1.153,1.182,1.163,1.173,1.164,1.173,1.158,1.157,1.147,1.887,1.925,1.938,1.967,1.589,1.209,1.218
P31,0.182,0.186,0.0229,0.0231,0.696,0.00863,0.01354,0.02116,0.02137,0.01414,0.01658,0.0262,0.02478,0.0306,0.01746,0.02313,0.0417,0.184,0.187,0.0225,0.0237,0.696,0.00721,0.01291
Ca43,6.07,6.07,6.27,6.27,3.74,0.0278,0.0414,0.0378,0.0375,0.0321,0.0340,0.0407,0.0414,0.0715,0.0366,0.0513,0.0504,6.07,6.07,6.27,6.27,3.74,0.0274,0.0400
Ca44,6.27,6.31,6.44,6.51,3.74,0.0575,0.0666,0.0692,0.0677,0.0626,0.0633,0.0700,0.0705,0.1020,0.0646,0.0783,0.0752,6.16,6.19,6.43,6.41,3.74,0.0544,0.0635
Sc45,47.59,47.55,4.74,4.80,3.82,0.877,0.731,0.630,0.622,0.622,0.625,0.644,0.633,0.696,0.613,0.629,0.641,47.93,48.24,4.68,4.72,3.82,0.785,0.659
Ti47,0.732,0.725,0.0698,0.0712,21.56,0.01331,0.0622,0.2394,0.2259,0.1529,0.2092,0.1421,0.1559,0.2029,0.2046,0.1593,0.1346,0.709,0.710,0.0655,0.0657,21.56,0.01201,0.0580
Ti49,0.718,0.715,0.0651,0.0645,21.56,0.00994,0.0575,0.2346,0.2216,0.1502,0.2096,0.1380,0.1554,0.2005,0.2034,0.1515,0.1313,0.703,0.717,0.0657,0.0613,21.56,0.01052,0.0586
V51,5.30,5.39,0.436,0.442,5.00,0.0372,0.0734,0.0703,0.0704,0.0911,0.0978,0.1011,0.1151,0.0364,0.1001,0.0342,0.0429,5.29,5.41,0.436,0.453,5.00,0.0379,0.0751
Cr53,0.1229,0.1231,0.01013,0.01020,0.00428,0.0425,0.0809,0.1947,0.1941,0.2537,0.2369,0.2298,0.1993,0.1835,0.2611,0.2189,0.2336,0.1204,0.1222,0.01029,0.01069,0.00428,0.0413,0.0818
Mn55,0.1531,0.1534,0.01279,0.01306,0.527,0.404,0.355,0.421,0.405,0.422,0.396,0.406,0.396,0.513,0.407,0.410,0.442,0.1489,0.1513,0.01251,0.01289,0.527,0.390,0.348
Co59,0.538,0.546,0.0440,0.0444,0.0497,0.2046,0.2127,0.2410,0.2314,0.2200,0.2167,0.2242,0.2220,0.2143,0.2240,0.2071,0.2091,0.528,0.541,0.0439,0.0453,0.0497,0.2024,0.2125
Ni60,0.02906,0.02928,0.00240,0.00240,0.00079,0.2118,0.2232,0.2445,0.2382,0.2273,0.2256,0.2333,0.2266,0.1994,0.2235,0.2403,0.2299,0.02820,0.02937,0.00234,0.00243,0.00079,0.2081,0.2198
Ni62,0.02123,0.02183,0.00179,0.00182,0.00079,0.1560,0.1617,0.1806,0.1753,0.1692,0.1686,0.1724,0.1703,0.1462,0.1632,0.1735,0.1609,0.02046,0.02069,0.00160,0.00175,0.00079,0.1488,0.1552
Cu63,3.97,3.67,0.2750,0.2580,0.1250,0.00561,0.02676,0.0376,0.0333,0.0403,0.0372,0.03056,0.03211,0.0427,0.03033,0.01456,0.01155,1.508,1.512,0.1160,0.1176,0.1250,0.00271,0.01245
Zn66,0.727,0.742,0.0588,0.0589,0.2706,0.0918,0.1107,0.1379,0.1334,0.1193,0.1166,0.1161,0.1177,0.1214,0.1113,0.0889,0.1023,0.620,0.628,0.0497,0.0500,0.2706,0.0777,0.0924
