GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For edit 2017-05-04 EMP UPDATED windows reselected\run2.b
Created: Fri Sep 29 17:33:50 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07,26-01,26-02,26-03,26-04,26-05,26-06,26-07,26-08,26-09,26-10,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08
Sc45,369.88,369.92,40.56,40.80,33.00,8.86,7.84,7.33,7.60,8.38,7.60,7.44,7.52,7.23,7.05,9.67,9.32,402.41,404.20,40.55,41.27,33.00,7.60,6.34
Ti47,453.55,459.90,45.95,46.51,14099.99,8.95,40.22,123.58,125.33,144.06,143.96,136.08,128.83,119.08,105.73,165.69,149.84,472.64,469.56,45.37,46.30,14099.99,8.77,40.73
Ti49,447.79,456.95,41.03,40.64,14099.99,6.84,38.49,120.95,121.83,143.46,137.57,135.03,124.02,113.71,104.72,161.78,147.48,465.10,464.13,42.39,41.79,14100.00,6.56,37.71
V51,440.45,437.05,38.07,37.14,425.00,3.33,6.46,2.771,2.837,1.803,3.054,2.942,2.936,2.879,2.714,1.540,1.984,449.59,457.31,37.04,37.57,425.00,3.16,6.21
Cr53,421.87,428.87,38.99,37.25,17.00,161.46,311.96,154.06,152.26,137.35,147.09,156.41,187.62,188.16,181.58,120.56,194.62,476.18,479.81,39.75,40.26,17.00,169.91,323.15
Mn55,423.43,428.57,37.05,37.20,1550.00,1175.31,1043.33,2057.97,2066.99,2372.99,2083.37,2108.12,1986.66,2054.54,2043.70,2103.11,2285.68,443.46,446.07,37.32,38.26,1550.00,1190.17,1046.41
Co59,386.20,392.23,33.46,33.50,38.00,156.56,163.86,180.70,186.84,176.22,191.80,190.12,182.83,183.57,188.62,171.07,174.22,406.36,413.50,33.42,33.86,38.00,156.64,163.37
Ni60,428.31,428.39,37.45,37.29,13.00,3318.72,3548.58,1601.99,1628.81,1253.54,1591.44,1619.99,1797.81,1827.46,1833.07,952.84,1151.09,468.34,474.72,39.10,39.32,13.00,3512.34,3721.66
Ni62,366.77,376.84,31.99,31.68,13.00,2789.09,2953.39,1325.15,1367.49,1010.30,1323.14,1309.89,1464.54,1446.00,1418.35,725.85,915.73,350.72,360.47,29.64,29.18,13.00,2570.53,2662.10
Cu63,487.17,487.27,42.19,41.22,21.00,1.014,5.15,3.50,3.69,2.750,3.80,3.80,3.35,3.50,3.57,2.625,2.89,488.57,492.72,40.02,40.44,21.00,1.003,5.09
Zn66,302.74,312.37,25.90,25.80,125.00,42.27,49.52,75.86,77.76,76.47,79.98,77.16,75.33,78.44,76.22,70.92,74.36,319.25,330.58,26.50,26.90,125.00,42.83,52.19
Zn67,254.97,258.93,22.76,21.18,125.00,33.57,38.80,60.92,60.58,59.09,63.11,60.99,58.64,62.12,61.39,55.10,57.64,269.43,280.15,23.13,22.95,125.00,34.24,41.29
Ga69,132.68,133.17,11.55,11.34,23.00,0.0156,0.0338,0.0386,0.0323,0.0367,0.0387,0.0375,0.0355,0.0405,0.0397,0.0275,0.0699,146.62,149.69,12.15,12.28,23.00,0.0148,0.0366
Sr88,522.89,530.12,81.51,81.69,342.00,<0.0140,0.0069,0.0092,<0.0103,0.0794,0.0340,0.0263,0.0128,0.0294,0.0106,0.0219,0.0210,545.85,551.43,83.64,84.18,342.00,<0.0234,0.0057
Y89,528.06,530.44,43.39,44.53,35.00,0.0447,0.0599,0.0336,0.0428,0.0648,0.0316,0.0392,0.0367,0.0361,0.0384,0.102,0.135,547.65,552.30,45.39,45.51,35.00,0.0484,0.0544
Zr90,485.60,484.20,40.85,41.96,184.00,0.076,0.144,0.0846,0.0812,0.1291,0.418,0.1191,0.0978,0.0757,0.102,4.17,0.411,493.45,491.33,42.60,43.53,184.00,0.069,0.090
Nb93,445.74,444.84,37.22,37.65,12.50,<0.0150,<0.0072,<0.0059,<0.0137,0.0056,<0.0071,0.00428,<0.0070,0.0060,0.00133,<0.0136,0.0098,466.08,467.00,38.62,38.76,12.50,<0.0103,0.0031
Ba135,456.45,464.07,41.00,40.39,683.00,<0.162,0.0177,<0.078,<0.118,<0.103,0.300,0.0186,0.905,<0.062,<0.0581,0.0081,<0.087,461.12,462.17,41.02,40.46,683.00,<0.260,<0.089
Ba137,451.15,456.91,39.55,39.21,683.00,<0.0928,<0.0766,<0.0366,0.0037,<0.0529,<0.0651,<0.0443,<0.0372,0.0213,<0.0335,<0.058,<0.062,461.73,462.66,40.37,40.72,683.00,<0.130,<0.0729
La139,448.15,451.32,36.68,37.24,24.70,0.00043,<0.0146,<0.00700,<0.0105,<0.0041,0.338,<0.0080,<0.00821,0.0053,0.483,<0.0157,0.0161,462.47,463.57,37.92,38.80,24.70,0.00212,<0.0114
Ce140,485.19,486.13,41.56,40.97,53.30,0.00203,<0.0175,0.0066,0.0749,0.1493,1.916,0.0236,<0.0078,0.0113,0.0544,0.1011,0.0152,492.30,492.15,40.68,41.14,53.30,<0.0127,<0.0087
Gd157,475.56,475.77,39.44,40.36,6.71,0.0064,0.0137,0.0123,0.0058,<0.0290,<0.0413,<0.0281,0.0087,<0.0196,0.0039,0.0182,<0.0279,485.45,486.05,39.98,41.08,6.71,<0.0594,<0.0576
Yb172,496.33,500.96,41.23,43.20,3.39,0.0252,<0.0367,0.0076,0.0153,<0.0220,<0.0312,<0.0123,<0.0252,0.0119,<0.0113,0.065,0.0437,494.74,498.68,41.47,42.53,3.39,<0.0510,<0.0428

GLITTER!: 1 sigma error.
Element,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07,26-01,26-02,26-03,26-04,26-05,26-06,26-07,26-08,26-09,26-10,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08
Li7,13.77,13.89,1.15,1.11,0.28,0.065,0.084,0.061,0.064,0.065,0.061,0.061,0.062,0.064,0.066,0.070,0.075,14.00,14.04,1.09,1.10,0.28,0.062,0.080
B11,1.58,1.59,0.31,0.32,0.18,0.22,0.21,0.17,0.19,0.17,0.18,0.16,0.17,0.16,0.14,0.20,0.16,2.09,2.19,0.35,0.35,0.19,0.20,0.19
Na23,2900.82,2932.49,2997.31,2937.86,728.58,1.25,3.27,2.42,2.51,2.58,2.43,2.50,2.45,2.62,2.56,2.03,2.19,2982.35,3004.13,2957.75,2970.91,728.83,1.25,3.22
Mg24,13.62,13.90,1.87,1.88,675.97,10167.67,10333.21,9245.31,9478.71,9484.94,9240.52,9410.25,9238.42,9417.50,9208.16,8919.49,9253.83,14.33,14.45,1.93,1.94,678.94,10189.68,10226.22
Mg25,13.13,13.48,1.79,1.81,660.85,10341.62,10369.83,9240.17,9466.76,9499.27,9448.35,9499.76,9541.98,9359.61,9446.98,9124.32,9168.33,13.81,13.94,1.80,1.85,662.39,10474.27,10323.24
Mg26,12.91,13.35,1.82,1.79,660.46,10127.19,10346.18,9196.41,9386.06,9534.34,9205.08,9286.58,9253.90,9353.18,9397.76,8996.96,9205.03,13.77,13.88,1.85,1.91,661.90,10269.57,10263.10
Al27,299.43,299.42,312.37,315.04,2333.64,2.04,3.90,1.69,1.83,1.84,2.02,1.92,2.13,1.91,1.76,1.89,1.64,304.88,308.95,321.89,323.81,2353.75,2.06,3.94
Si29,12577.49,12596.94,13163.73,12938.69,10594.04,6113.46,6113.36,5938.39,5963.77,5956.15,5987.44,5922.14,5968.20,5938.60,5937.42,5914.76,5921.48,13222.37,13140.04,13448.93,13483.06,10775.35,6113.47,6113.51
Si30,11508.96,11637.30,12126.05,12143.58,10047.34,6176.34,6302.59,5672.79,6032.93,5918.09,5878.66,5805.11,5890.09,5749.44,5829.04,5861.01,5713.59,12244.63,12353.72,12553.94,12639.34,10233.47,6213.54,6157.91
P31,30.86,31.13,4.17,4.23,119.79,1.21,1.55,1.71,2.68,2.33,1.94,2.60,2.18,2.82,2.93,2.61,3.21,31.99,32.63,4.09,4.13,121.96,1.16,1.43
Ca43,2600.47,2600.20,2689.85,2689.92,1612.86,19.97,22.83,36.67,42.70,57.36,40.07,37.87,38.82,35.56,36.29,75.28,59.81,2601.22,2600.84,2689.99,2690.28,1612.97,19.10,24.21
Ca44,2588.63,2626.05,2699.68,2710.18,1590.15,24.98,29.18,45.71,50.70,66.20,48.60,46.83,46.70,45.17,43.06,78.99,66.10,2635.63,2657.53,2721.30,2758.12,1593.02,24.32,27.93
Sc45,11.46,11.46,1.26,1.27,1.04,0.28,0.24,0.22,0.23,0.26,0.23,0.23,0.23,0.22,0.22,0.31,0.29,12.54,12.60,1.27,1.29,1.04,0.24,0.20
Ti47,14.20,14.40,1.52,1.54,440.64,0.38,1.31,3.78,3.85,4.40,4.42,4.16,3.96,3.66,3.29,5.18,4.65,14.84,14.74,1.51,1.54,441.52,0.37,1.34
Ti49,14.03,14.31,1.40,1.39,440.02,0.35,1.30,3.71,3.77,4.39,4.25,4.14,3.84,3.52,3.29,5.12,4.61,14.60,14.57,1.45,1.43,440.75,0.34,1.29
V51,13.55,13.45,1.18,1.15,13.13,0.11,0.20,0.087,0.090,0.057,0.097,0.092,0.093,0.091,0.088,0.057,0.067,13.85,14.09,1.15,1.16,13.14,0.10,0.19
Cr53,13.02,13.23,1.26,1.21,0.61,4.93,9.45,4.67,4.63,4.17,4.48,4.74,5.70,5.71,5.53,3.75,5.94,14.78,14.89,1.30,1.32,0.63,5.19,9.81
Mn55,12.96,13.12,1.14,1.14,47.62,35.35,31.38,61.89,62.16,71.36,62.65,63.40,59.75,61.79,61.46,63.26,68.75,13.61,13.69,1.15,1.18,47.72,35.80,31.48
Co59,11.91,12.10,1.04,1.04,1.18,4.72,4.94,5.44,5.63,5.31,5.78,5.73,5.51,5.53,5.68,5.16,5.25,12.58,12.80,1.04,1.05,1.19,4.72,4.93
Ni60,13.33,13.33,1.19,1.19,0.44,100.04,106.96,48.29,49.11,37.79,47.99,48.84,54.21,55.11,55.29,28.78,34.74,14.70,14.90,1.25,1.26,0.45,105.96,112.28
Ni62,11.42,11.72,1.13,1.12,0.58,84.09,89.02,39.95,41.26,30.48,39.93,39.49,44.17,43.61,42.82,22.13,27.75,10.92,11.22,1.05,1.04,0.57,77.49,80.25
Cu63,15.26,15.26,1.33,1.30,0.67,0.042,0.17,0.11,0.12,0.089,0.12,0.12,0.11,0.11,0.12,0.099,0.10,15.34,15.47,1.27,1.28,0.68,0.042,0.17
Zn66,9.29,9.58,0.81,0.81,3.87,1.29,1.51,2.29,2.35,2.31,2.42,2.33,2.28,2.37,2.31,2.17,2.26,9.81,10.16,0.83,0.85,3.88,1.31,1.59
Zn67,7.78,7.90,0.76,0.71,3.90,1.09,1.24,1.87,1.88,1.82,1.95,1.87,1.82,1.92,1.92,1.80,1.83,8.23,8.56,0.78,0.77,3.91,1.11,1.33
Ga69,3.99,4.01,0.35,0.34,0.70,0.0017,0.0023,0.0020,0.0020,0.0019,0.0022,0.0020,0.0022,0.0022,0.0025,0.0028,0.0040,4.42,4.51,0.37,0.37,0.70,0.0016,0.0026
Sr88,16.00,16.22,2.50,2.51,10.50,0.0025,0.0016,0.0014,0.0019,0.0047,0.0036,0.0024,0.0021,0.0030,0.0020,0.0044,0.0033,16.72,16.89,2.57,2.58,10.52,0.0025,0.0016
Y89,16.57,16.65,1.37,1.41,1.11,0.0051,0.0058,0.0031,0.0042,0.0046,0.0036,0.0035,0.0039,0.0038,0.0045,0.010,0.010,17.23,17.38,1.44,1.44,1.12,0.0054,0.0058
Zr90,15.29,15.24,1.30,1.34,5.83,0.010,0.013,0.0071,0.0082,0.0092,0.022,0.0087,0.0090,0.0077,0.011,0.15,0.026,15.55,15.48,1.36,1.39,5.83,0.011,0.010
Nb93,13.66,13.64,1.15,1.16,0.39,0.0019,0.0015,0.0010,0.0019,0.0012,0.0012,0.00088,0.0012,0.0012,0.00067,0.0022,0.0021,14.31,14.34,1.19,1.20,0.39,0.0011,0.0011
Ba135,13.99,14.22,1.32,1.30,21.00,0.016,0.0089,0.010,0.013,0.015,0.034,0.0066,0.062,0.011,0.0094,0.0081,0.012,14.14,14.16,1.32,1.30,21.00,0.028,0.010
Ba137,13.80,13.97,1.25,1.24,20.95,0.0097,0.0077,0.0049,0.0027,0.0092,0.0089,0.0058,0.0049,0.0062,0.0048,0.014,0.012,14.12,14.15,1.27,1.28,20.96,0.014,0.0092
La139,13.85,13.94,1.14,1.16,0.77,0.00043,0.0016,0.00089,0.0015,0.0011,0.014,0.0011,0.00087,0.0012,0.020,0.0019,0.0032,14.29,14.32,1.18,1.20,0.77,0.00095,0.0016
Ce140,14.79,14.81,1.27,1.25,1.64,0.00083,0.0018,0.0012,0.0047,0.0067,0.061,0.0021,0.0012,0.0016,0.0044,0.0082,0.0024,15.00,14.99,1.24,1.26,1.63,0.0013,0.0012
Gd157,14.56,14.56,1.24,1.26,0.24,0.0037,0.0052,0.0036,0.0029,0.0043,0.0053,0.0045,0.0036,0.0042,0.0027,0.0082,0.0062,14.88,14.89,1.25,1.29,0.25,0.0073,0.0066
Yb172,15.12,15.26,1.27,1.33,0.13,0.0058,0.0067,0.0022,0.0037,0.0038,0.0048,0.0030,0.0038,0.0032,0.0029,0.012,0.0089,15.08,15.20,1.28,1.31,0.13,0.0080,0.0067

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07,26-01,26-02,26-03,26-04,26-05,26-06,26-07,26-08,26-09,26-10,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08
Li7,0.0530,0.0544,0.0609,0.0593,0.0804,0.0700,0.0652,0.0320,0.0474,0.0329,0.0482,0.0319,0.0458,0.0313,0.0296,0.0711,0.0440,0.0566,0.0569,0.0599,0.0600,0.0790,0.0766,0.0628
B11,0.0158,0.0175,0.0192,0.0189,0.0256,0.0233,0.0228,0.0113,0.0174,0.0111,0.0174,0.0118,0.0172,0.0114,0.0111,0.0283,0.0168,0.0209,0.0216,0.0237,0.0252,0.0339,0.0331,0.0295
Na23,0.130,0.160,0.183,0.170,0.229,0.195,0.174,0.0869,0.130,0.0883,0.127,0.0849,0.125,0.0842,0.0791,0.197,0.119,0.150,0.181,0.198,0.193,0.240,0.225,0.184
Mg24,0.321,0.0613,0.0677,0.0625,0.0858,0.0816,0.222,0.0326,0.375,0.0763,0.248,0.106,0.156,0.158,0.220,0.248,0.110,0.122,0.0640,0.0723,0.0707,0.0896,0.113,0.229
Mg25,0.648,0.121,0.166,0.155,1.000,0.190,0.402,0.0731,0.895,0.251,0.507,0.263,0.521,0.262,0.376,0.836,0.356,0.419,0.140,0.187,0.153,0.189,0.372,0.485
Mg26,0.848,0.486,0.530,0.552,0.746,0.687,1.10,0.281,0.616,0.363,0.698,0.723,0.621,0.406,0.398,0.791,0.638,0.577,0.498,0.534,0.542,1.75,0.713,0.826
Al27,0.0524,0.0872,0.0868,0.0835,0.101,0.109,0.0704,0.0351,0.0535,0.0346,0.0529,0.0331,0.0506,0.0326,0.0274,0.0748,0.0434,0.0584,0.0788,0.118,0.0871,0.188,0.228,0.0858
Si29,26.02,26.47,29.50,29.52,40.72,35.91,32.74,16.51,22.82,15.87,22.51,14.88,21.36,14.54,13.56,33.77,20.44,24.28,24.61,26.55,27.77,36.84,33.99,28.50
Si30,181.77,181.06,203.75,204.96,277.50,243.00,225.10,115.47,162.23,109.97,158.72,106.05,153.91,104.15,98.19,242.98,147.89,177.21,176.57,190.40,195.50,263.36,242.72,207.86
P31,1.60,1.69,1.96,1.94,2.60,2.36,2.04,1.04,1.43,0.972,1.39,0.932,1.33,0.901,0.863,2.08,1.27,1.53,1.67,1.82,1.85,2.44,2.33,1.90
Ca43,18.55,20.37,21.87,22.38,28.39,32.45,24.41,12.42,20.16,10.05,16.73,11.38,17.15,11.25,11.41,26.71,13.77,21.05,24.47,22.76,22.02,29.72,24.93,20.68
Ca44,9.45,9.59,10.74,10.65,14.46,12.92,12.12,5.97,8.49,5.84,8.42,5.49,8.14,5.32,5.14,12.86,7.67,9.39,9.07,10.05,10.29,13.73,12.67,10.99
Sc45,0.0458,0.0427,0.0528,0.0484,0.0658,0.0622,0.0530,0.0266,0.0417,0.0278,0.0405,0.0279,0.0358,0.0276,0.0253,0.0605,0.0371,0.0492,0.0479,0.0509,0.0500,0.0735,0.0666,0.0573
Ti47,0.136,0.150,0.161,0.202,0.190,0.316,0.199,0.108,0.133,0.0907,0.132,0.0747,0.135,0.0936,0.0982,0.264,0.124,0.212,0.196,0.189,0.128,0.268,0.256,0.204
Ti49,0.359,0.342,0.349,0.382,0.548,0.378,0.405,0.154,0.266,0.163,0.296,0.165,0.255,0.177,0.151,0.397,0.219,0.292,0.273,0.329,0.345,0.479,0.357,0.359
V51,0.0124,0.0138,0.0194,0.0127,0.0197,0.0204,0.0178,0.00721,0.0145,0.00661,0.0134,0.00592,0.0117,0.00891,0.00832,0.0230,0.00973,0.0151,0.0167,0.0198,0.0143,0.0165,0.0224,0.0171
Cr53,0.214,0.202,0.232,0.217,0.287,0.291,0.248,0.118,0.202,0.131,0.212,0.144,0.187,0.133,0.125,0.308,0.194,0.252,0.215,0.271,0.250,0.365,0.321,0.266
Mn55,0.0770,0.0776,0.0873,0.0884,0.120,0.108,0.0983,0.0505,0.0716,0.0482,0.0723,0.0476,0.0689,0.0470,0.0495,0.112,0.0670,0.0827,0.0838,0.0917,0.0956,0.128,0.118,0.0975
Co59,0.0111,0.0232,0.00572,0.00236,0.00629,0.00653,0.00469,0.00389,0.00621,0.00378,0.00632,0.00319,0.00600,0.0143,0.00530,0.0138,0.00261,0.00461,0.0118,0.0106,0.00632,0.0129,0.00889,0.00669
Ni60,0.109,0.0396,0.0369,0.0293,0.0439,0.0579,0.0510,0.0164,0.0263,0.0393,0.0321,0.0256,0.0394,0.0234,0.114,0.0533,0.0339,0.0425,0.0516,0.0403,0.0481,0.0579,0.0559,0.0561
Ni62,0.541,0.148,0.0848,0.0603,0.160,0.117,0.0964,0.0921,0.130,0.0939,0.133,0.101,0.180,0.0888,0.0781,0.333,0.0769,0.123,0.109,<0.00000,0.136,<0.00000,0.161,0.0900
Cu63,0.0154,0.0224,0.0215,0.0189,0.0216,0.0158,0.0237,0.00821,0.0113,0.00806,0.0138,0.00333,0.0103,0.00520,0.00727,0.0195,0.00469,0.0198,0.0208,0.0254,0.0184,0.0173,0.0158,0.0188
Zn66,0.0293,0.0329,0.0287,0.0251,0.0473,0.0375,0.0371,0.0214,0.0255,0.0158,0.0217,0.0168,0.0238,0.0141,0.0228,0.0398,0.0194,0.0156,0.0345,0.0395,0.0259,0.0293,0.0360,0.0368
Zn67,0.113,0.0735,0.0895,0.0495,0.0934,0.0686,0.0569,0.0417,0.0631,0.0398,0.0463,0.0500,0.0565,0.0383,0.0362,0.0517,0.0318,0.0793,0.0734,0.0432,0.0832,0.0837,0.0839,0.0745
Ga69,0.00137,0.00312,0.00475,0.00203,0.00214,0.00199,<0.00000,0.00105,0.00085,0.00082,0.00083,0.00099,0.00167,0.00057,<0.00000,0.00231,0.00164,0.00252,0.00270,0.00622,0.00232,0.00502,0.00180,0.00152
Sr88,<0.00000,0.0115,0.0120,0.00522,0.00440,0.00456,<0.00000,<0.00000,0.00334,<0.00000,0.00372,<0.00000,0.00185,0.00177,<0.00000,0.00412,<0.00000,0.00385,0.0105,0.0273,0.00350,0.00329,0.00760,<0.00000
Y89,<0.00000,0.0143,0.00749,0.00308,0.00710,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00654,0.0129,0.0188,0.00326,0.00612,<0.00000,<0.00000
Zr90,0.00754,0.0191,0.0203,<0.00000,0.0231,0.0120,0.00699,<0.00000,<0.00000,<0.00000,0.00688,<0.00000,<0.00000,<0.00000,<0.00000,0.00756,<0.00000,0.00576,0.0150,0.0359,0.00905,0.0170,0.0170,<0.00000
Nb93,0.00304,0.00655,0.0105,0.00407,<0.00000,0.00487,0.00233,0.00193,0.00446,0.00162,0.00230,<0.00000,0.00229,<0.00000,<0.00000,0.00442,<0.00000,<0.00000,0.00695,0.0195,0.00308,0.00289,0.00334,<0.00000
Ba135,0.0408,0.0406,<0.00000,0.0383,<0.00000,0.0526,<0.00000,0.0254,0.0383,0.0335,0.0213,<0.00000,0.0297,0.0201,0.0189,<0.00000,0.0284,<0.00000,<0.00000,0.0382,0.0277,0.0366,0.0845,0.0289
Ba137,<0.00000,0.0463,<0.00000,<0.00000,<0.00000,0.0301,0.0249,0.0119,<0.00000,0.0172,0.0212,0.0144,0.0121,<0.00000,0.0109,0.0189,0.0201,0.0144,0.0349,0.0270,<0.00000,0.0212,0.0424,0.0237
La139,0.00514,0.0100,0.0115,0.00419,<0.00000,<0.00000,0.00476,0.00227,0.00343,0.00134,<0.00000,0.00259,0.00267,<0.00000,0.00120,0.00512,0.00313,0.00318,0.0102,0.00974,0.00353,0.00573,<0.00000,0.00369
Ce140,0.00370,0.00821,0.00981,0.00379,0.00436,<0.00000,0.00567,0.00145,<0.00000,<0.00000,0.00256,0.00100,0.00253,<0.00000,0.00093,0.00322,<0.00000,0.00300,0.00702,0.0104,0.00331,0.00357,0.00411,0.00281
Gd157,<0.00000,0.0178,0.0458,0.0206,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00943,0.0134,0.00914,<0.00000,0.00637,<0.00000,<0.00000,0.00908,0.0113,0.0316,0.0274,0.0126,0.0237,0.0193,0.0187
Yb172,0.00645,0.0213,0.0165,<0.00000,<0.00000,<0.00000,0.0119,<0.00000,<0.00000,0.00714,0.0101,0.00398,0.00819,<0.00000,0.00369,<0.00000,0.00785,0.00977,0.0152,0.0167,0.00766,<0.00000,0.0166,0.0139

GLITTER!: Limit of Quantification.
Element,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07,26-01,26-02,26-03,26-04,26-05,26-06,26-07,26-08,26-09,26-10,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08
Li7,0.163,0.167,0.187,0.182,0.247,0.215,0.201,0.0983,0.146,0.101,0.148,0.0982,0.141,0.0962,0.0911,0.219,0.135,0.174,0.175,0.184,0.185,0.243,0.236,0.193
B11,0.0486,0.0538,0.0591,0.0582,0.0787,0.0718,0.0702,0.0347,0.0535,0.0341,0.0536,0.0362,0.0529,0.0352,0.0342,0.0870,0.0518,0.0642,0.0664,0.0730,0.0774,0.104,0.102,0.0907
Na23,0.400,0.493,0.562,0.524,0.705,0.598,0.535,0.268,0.399,0.272,0.391,0.261,0.386,0.259,0.244,0.606,0.367,0.463,0.557,0.610,0.593,0.739,0.692,0.566
Mg24,0.989,0.189,0.208,0.192,0.264,0.251,0.683,0.100,1.15,0.235,0.764,0.326,0.481,0.487,0.677,0.764,0.337,0.374,0.197,0.222,0.218,0.276,0.348,0.706
Mg25,1.99,0.373,0.512,0.476,3.08,0.584,1.24,0.225,2.75,0.772,1.56,0.808,1.60,0.807,1.16,2.57,1.10,1.29,0.432,0.575,0.471,0.581,1.15,1.49
Mg26,2.61,1.49,1.63,1.70,2.30,2.11,3.38,0.864,1.90,1.12,2.15,2.23,1.91,1.25,1.23,2.43,1.96,1.78,1.53,1.64,1.67,5.39,2.19,2.54
Al27,0.161,0.268,0.267,0.257,0.310,0.334,0.216,0.108,0.165,0.106,0.163,0.102,0.156,0.100,0.0844,0.230,0.134,0.180,0.243,0.363,0.268,0.577,0.701,0.264
Si29,80.06,81.45,90.76,90.84,125.31,110.49,100.75,50.79,70.21,48.84,69.26,45.79,65.71,44.73,41.74,103.90,62.90,74.71,75.73,81.69,85.45,113.35,104.59,87.68
Si30,559.31,557.10,626.93,630.66,853.83,747.71,692.60,355.29,499.18,338.38,488.37,326.30,473.56,320.45,302.12,747.63,455.04,545.25,543.29,585.84,601.54,810.34,746.83,639.56
P31,4.93,5.19,6.02,5.96,8.00,7.27,6.28,3.19,4.40,2.99,4.26,2.87,4.10,2.77,2.66,6.40,3.91,4.71,5.14,5.59,5.69,7.52,7.17,5.83
Ca43,57.07,62.68,67.30,68.87,87.35,99.85,75.09,38.20,62.02,30.94,51.47,35.02,52.77,34.63,35.09,82.20,42.36,64.76,75.30,70.04,67.75,91.45,76.72,63.64
Ca44,29.09,29.51,33.06,32.78,44.50,39.76,37.28,18.38,26.12,17.95,25.92,16.89,25.06,16.35,15.81,39.55,23.59,28.90,27.91,30.92,31.66,42.26,39.00,33.83
Sc45,0.141,0.131,0.163,0.149,0.202,0.191,0.163,0.0817,0.128,0.0856,0.125,0.0860,0.110,0.0848,0.0778,0.186,0.114,0.151,0.147,0.157,0.154,0.226,0.205,0.176
Ti47,0.418,0.463,0.494,0.621,0.584,0.971,0.613,0.333,0.411,0.279,0.408,0.230,0.415,0.288,0.302,0.814,0.380,0.651,0.604,0.581,0.393,0.826,0.786,0.627
Ti49,1.10,1.05,1.07,1.17,1.69,1.16,1.25,0.475,0.819,0.502,0.911,0.507,0.785,0.543,0.465,1.22,0.673,0.898,0.840,1.01,1.06,1.47,1.10,1.10
V51,0.0381,0.0423,0.0596,0.0389,0.0607,0.0629,0.0549,0.0222,0.0446,0.0203,0.0412,0.0182,0.0359,0.0274,0.0256,0.0706,0.0299,0.0463,0.0512,0.0609,0.0439,0.0507,0.0690,0.0525
Cr53,0.659,0.622,0.714,0.669,0.884,0.895,0.762,0.365,0.622,0.404,0.651,0.443,0.577,0.409,0.386,0.947,0.598,0.774,0.662,0.834,0.768,1.12,0.987,0.818
Mn55,0.237,0.239,0.269,0.272,0.370,0.334,0.302,0.155,0.220,0.148,0.222,0.147,0.212,0.145,0.152,0.345,0.206,0.254,0.258,0.282,0.294,0.395,0.363,0.300
Co59,0.0341,0.0715,0.0176,0.00725,0.0193,0.0201,0.0144,0.0120,0.0191,0.0116,0.0194,0.00980,0.0185,0.0441,0.0163,0.0424,0.00803,0.0142,0.0364,0.0328,0.0195,0.0395,0.0273,0.0206
Ni60,0.335,0.122,0.114,0.0903,0.135,0.178,0.157,0.0504,0.0811,0.121,0.0987,0.0788,0.121,0.0720,0.352,0.164,0.104,0.131,0.159,0.124,0.148,0.178,0.172,0.172
Ni62,1.66,0.454,0.261,0.185,0.492,0.360,0.297,0.283,0.399,0.289,0.410,0.311,0.554,0.273,0.240,1.02,0.237,0.380,0.334,<0.00000,0.419,<0.00000,0.495,0.277
Cu63,0.0475,0.0688,0.0662,0.0581,0.0664,0.0487,0.0730,0.0253,0.0348,0.0248,0.0425,0.0103,0.0317,0.0160,0.0224,0.0600,0.0144,0.0610,0.0640,0.0780,0.0566,0.0532,0.0486,0.0577
Zn66,0.0901,0.101,0.0884,0.0772,0.145,0.115,0.114,0.0658,0.0784,0.0486,0.0669,0.0518,0.0733,0.0434,0.0701,0.122,0.0597,0.0480,0.106,0.121,0.0796,0.0902,0.111,0.113
Zn67,0.346,0.226,0.276,0.152,0.287,0.211,0.175,0.128,0.194,0.122,0.142,0.154,0.174,0.118,0.111,0.159,0.0977,0.244,0.226,0.133,0.256,0.258,0.258,0.229
Ga69,0.00420,0.00959,0.0146,0.00623,0.00659,0.00613,<0.00000,0.00324,0.00263,0.00254,0.00256,0.00304,0.00514,0.00175,<0.00000,0.00710,0.00505,0.00774,0.00830,0.0191,0.00715,0.0155,0.00553,0.00467
Sr88,<0.00000,0.0355,0.0371,0.0161,0.0135,0.0140,<0.00000,<0.00000,0.0103,<0.00000,0.0115,<0.00000,0.00569,0.00545,<0.00000,0.0127,<0.00000,0.0119,0.0324,0.0840,0.0108,0.0101,0.0234,<0.00000
