GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\2017-05-05 EMP UPDATED windoes reselected - Do not edit pre 29.09.17 612 standard\Run 5.b
Created: Fri Sep 29 18:43:11 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Sc45,13.76,13.52,1.31,1.33,1.05,0.17,0.14,0.21,0.20,0.20,0.21,0.19,0.19,0.19,0.19,0.22,0.20,14.65,14.73,1.42,1.41,1.13,0.18,0.15
Ti47,24.02,22.82,2.19,2.32,713.64,0.41,1.74,5.87,5.97,5.76,6.79,6.12,5.60,6.25,7.02,7.14,6.28,27.85,28.57,2.98,2.96,943.06,0.47,2.11
Ti49,21.72,21.50,2.20,2.15,671.50,0.42,1.89,6.42,6.63,6.27,7.62,6.93,6.42,7.30,8.10,8.24,7.43,28.01,28.52,2.90,2.83,959.78,0.55,2.75
V51,15.03,14.59,1.24,1.24,13.96,0.12,0.21,0.23,0.26,0.25,0.23,0.25,0.24,0.26,0.27,0.23,0.25,14.51,14.73,1.26,1.25,13.94,0.12,0.22
Cr53,17.79,17.11,1.57,1.61,0.75,4.98,9.29,1.78,1.39,1.35,1.63,1.45,1.89,1.41,1.31,1.65,2.23,19.75,19.99,1.96,1.91,0.85,5.53,10.58
Mn55,14.56,14.32,1.25,1.25,50.21,34.40,29.70,93.31,93.41,92.98,91.57,94.47,95.75,91.57,93.81,86.35,91.85,14.72,14.76,1.31,1.30,52.60,35.88,30.94
Co59,14.04,13.56,1.16,1.17,1.31,4.70,4.71,6.46,6.81,6.71,6.29,6.67,6.78,6.59,6.58,5.99,6.65,14.12,14.40,1.22,1.21,1.36,4.81,4.83
Ni60,19.28,18.71,1.59,1.60,0.56,111.82,113.66,9.09,8.23,8.35,7.62,8.40,10.40,8.88,8.40,8.97,12.34,22.67,22.68,2.02,1.97,0.68,138.41,146.17
Ni62,18.92,18.20,1.89,1.87,0.98,131.56,134.72,10.83,9.86,9.95,9.25,10.02,12.33,10.30,9.83,10.96,14.57,18.49,18.35,1.97,1.97,0.91,162.32,168.12
Cu63,21.48,20.55,1.74,1.74,0.88,0.056,0.18,0.020,0.018,0.018,0.021,0.037,0.021,0.020,0.019,0.023,0.017,27.03,27.29,2.44,2.35,1.23,0.069,0.28
Zn66,17.01,16.33,1.47,1.45,6.32,2.14,2.43,6.64,6.28,6.42,6.69,7.10,7.20,7.03,7.02,6.75,7.47,19.01,18.79,1.72,1.70,7.84,2.67,3.25
Zn67,30.46,28.75,2.64,2.61,13.34,3.95,4.47,12.48,11.79,12.51,13.47,13.75,13.88,14.66,15.07,14.00,16.13,38.89,39.33,3.57,4.04,20.74,5.88,7.40
Ga69,15.71,14.79,1.26,1.24,2.28,0.0075,0.0097,0.012,0.0099,0.0099,0.011,0.0096,0.0099,0.011,0.011,0.014,0.011,16.57,16.44,1.43,1.42,2.77,0.0068,0.012
Sr88,16.47,16.36,2.50,2.55,10.68,0.0044,0.0025,0.0027,0.0021,0.0019,0.0020,0.0028,0.0026,0.0021,0.0018,0.0028,0.0018,17.07,17.18,2.69,2.72,11.34,0.0053,0.0033
Y89,14.91,14.41,1.25,1.25,0.94,0.0055,0.0059,0.0090,0.0075,0.0074,0.0089,0.0069,0.0076,0.0066,0.0076,0.010,0.0093,15.27,15.47,1.31,1.34,0.98,0.0055,0.0071
Zr90,13.94,13.65,1.22,1.23,5.07,0.012,0.0099,0.0089,0.0064,0.0069,0.0082,0.0057,0.0062,0.0068,0.0075,0.013,0.011,13.72,13.87,1.23,1.24,5.02,0.014,0.0076
Nb93,15.02,14.67,1.25,1.26,0.42,0.0028,0.0025,0.0013,0.0016,0.00074,0.0018,0.0011,0.00088,0.0018,0.0016,0.0022,0.0022,15.22,15.40,1.34,1.33,0.45,0.0035,0.0049
Ba135,16.92,16.52,1.58,1.64,25.49,0.025,0.036,0.014,0.015,0.018,0.0080,0.017,0.019,0.013,0.014,0.023,0.021,19.78,19.95,1.98,1.96,32.85,0.029,0.023
Ba137,15.46,15.25,1.47,1.43,23.43,0.028,0.012,0.011,0.0067,0.0024,0.0065,0.0066,0.0092,0.0067,0.0041,0.013,0.0068,17.56,17.84,1.70,1.71,28.78,0.017,0.031
La139,13.77,13.51,1.14,1.14,0.77,0.0019,0.0026,<0.00,0.00083,0.00049,0.0017,0.0040,0.0011,0.0012,0.00093,0.0020,0.0013,13.69,13.89,1.18,1.17,0.78,<0.00,0.0015
Ce140,14.67,14.16,1.23,1.25,1.65,0.0021,0.0019,0.00089,0.00083,0.0012,0.0018,0.0047,0.0026,0.00091,0.0017,0.0023,0.0031,15.33,15.57,1.34,1.36,1.83,0.0020,0.0030
Gd157,15.28,14.76,1.32,1.36,0.25,0.014,0.0046,0.0050,0.0071,0.0045,0.015,0.0057,0.0032,0.0084,0.0069,0.0065,0.0054,16.58,17.13,1.52,1.55,0.29,0.0065,0.0036
Yb172,15.29,14.90,1.35,1.32,0.13,0.0078,0.011,0.0090,0.0061,0.0057,0.0079,0.0056,0.0059,0.0049,0.0068,0.011,0.0074,16.50,17.05,1.49,1.50,0.14,0.0067,0.011

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Li7,0.148,0.140,0.200,0.203,0.159,0.142,0.138,0.0893,0.0583,0.0599,0.0848,0.0552,0.0626,0.0607,0.0608,0.124,0.0881,0.129,0.133,0.210,0.187,0.145,0.137,0.197
B11,0.186,0.173,0.229,0.240,0.196,0.165,0.164,0.169,0.107,0.105,0.145,0.0963,0.102,0.0904,0.0892,0.177,0.124,0.158,0.164,0.259,0.239,0.180,0.177,0.239
Na23,0.429,0.432,0.613,0.633,0.499,0.427,0.413,0.266,0.179,0.182,0.256,0.169,0.185,0.183,0.185,0.365,0.265,0.385,0.419,0.750,0.561,0.466,0.422,0.596
Mg24,0.360,0.187,0.279,0.280,0.207,0.190,0.510,0.116,0.137,0.224,0.168,0.149,0.211,0.104,0.271,0.544,0.223,0.392,0.177,0.275,0.238,0.204,0.242,0.253
Mg25,0.961,0.490,0.628,0.751,0.556,0.465,1.32,0.289,0.555,0.689,0.868,0.425,0.780,0.448,1.09,1.01,0.765,0.652,0.464,0.627,0.625,0.533,0.749,0.705
Mg26,1.39,1.20,1.78,1.82,1.50,1.33,1.40,1.14,1.33,1.40,1.21,0.704,0.715,0.789,0.757,1.51,1.10,1.71,1.34,2.03,1.87,1.54,1.43,1.96
Al27,0.146,0.240,0.224,0.256,0.201,0.245,0.146,0.108,0.0669,0.0590,0.0843,0.0547,0.0601,0.0609,0.0634,0.126,0.0884,0.126,0.156,0.229,0.210,0.175,0.372,0.228
Si29,48.48,47.75,66.92,70.92,56.94,48.07,46.52,47.48,29.17,28.49,39.58,25.65,27.40,26.13,26.52,51.91,36.05,48.75,50.86,77.89,68.35,57.27,52.00,73.94
Si30,366.87,353.54,497.18,527.33,420.45,359.12,351.55,327.98,202.34,200.87,278.57,180.96,194.17,185.23,188.22,366.02,259.17,354.38,366.79,564.42,497.43,405.29,367.82,528.16
P31,2.89,2.97,4.12,4.34,3.36,3.00,2.82,2.36,1.51,1.46,2.02,1.31,1.41,1.36,1.37,2.71,1.91,2.62,2.88,4.49,3.91,3.21,2.96,4.09
Ca43,48.48,48.60,66.71,68.63,43.99,55.91,40.53,35.46,22.89,21.34,24.85,16.99,19.53,21.20,16.84,39.84,25.94,44.33,41.78,71.53,57.68,45.45,49.87,49.03
Ca44,17.85,16.67,23.95,25.01,19.93,17.13,16.61,15.39,9.75,9.63,13.33,8.78,9.69,9.03,9.46,18.16,13.00,18.01,18.11,28.31,24.84,20.20,18.46,26.72
Sc45,0.104,0.0951,0.141,0.145,0.112,0.0986,0.0924,0.0751,0.0465,0.0482,0.0658,0.0450,0.0493,0.0474,0.0463,0.0919,0.0663,0.0985,0.0971,0.157,0.134,0.102,0.0995,0.141
Ti47,0.318,0.362,0.469,0.474,0.456,0.521,0.311,0.252,0.132,0.177,0.202,0.148,0.184,0.136,0.175,0.315,0.219,0.347,0.317,0.319,0.445,0.408,0.487,0.228
Ti49,0.479,0.546,0.576,0.745,0.388,0.481,0.556,0.297,0.235,0.194,0.327,0.211,0.298,0.225,0.322,0.474,0.295,0.493,0.477,0.447,0.701,0.399,0.453,0.564
V51,0.0283,0.0296,0.0394,0.0425,0.0354,0.0350,0.0297,0.0150,0.0158,0.0155,0.0203,0.0132,0.0148,0.0124,0.0156,0.0288,0.0209,0.0258,0.0339,0.0438,0.0462,0.0328,0.0291,0.0450
Cr53,0.417,0.496,0.710,0.703,0.504,0.454,0.504,0.404,0.286,0.266,0.357,0.271,0.252,0.260,0.255,0.537,0.339,0.491,0.549,0.732,0.643,0.554,0.557,0.761
Mn55,0.201,0.193,0.271,0.291,0.225,0.199,0.186,0.140,0.0933,0.0880,0.125,0.0827,0.0952,0.0882,0.0912,0.176,0.127,0.178,0.188,0.284,0.253,0.212,0.192,0.258
Co59,0.0178,0.0266,0.0320,0.0187,0.0186,0.0174,0.0165,0.0129,0.00706,0.00514,0.0125,0.00529,0.00682,0.0104,0.00514,0.0178,0.0120,0.00887,0.0175,0.0417,0.0191,0.0119,0.0173,<0.00000
Ni60,0.0974,0.0772,0.117,0.142,0.103,0.102,0.0826,0.0413,0.0319,0.0201,0.0281,0.0320,0.0307,0.0277,0.0164,0.0891,0.0364,0.0763,0.0853,0.110,0.108,0.0752,0.0601,0.118
Ni62,0.709,0.417,<0.00000,0.470,<0.00000,0.467,0.498,0.168,0.250,0.214,0.338,0.147,0.160,0.205,<0.00000,<0.00000,0.269,0.409,0.388,<0.00000,0.373,0.248,0.395,0.848
Cu63,0.0310,0.0457,0.0383,0.0532,0.0445,0.0127,0.0239,0.0193,0.0100,0.00941,0.0250,0.0145,0.0133,<0.00000,0.0197,0.0302,0.0177,0.0301,0.0478,0.0730,0.0540,0.0398,0.0345,0.0469
Zn66,0.114,0.0911,0.120,0.153,0.148,0.104,0.0795,0.0831,0.0490,0.0465,0.0476,0.0554,0.0594,0.0460,0.0627,0.0828,0.0669,0.110,0.0857,0.133,0.135,0.153,0.112,0.143
Zn67,0.320,0.200,0.158,<0.00000,0.377,<0.00000,0.112,0.227,0.134,0.116,0.178,0.159,0.165,0.152,0.137,0.244,0.146,0.356,0.317,<0.00000,0.251,<0.00000,0.329,0.472
Ga69,0.0158,0.0330,0.0284,0.0196,0.0154,0.0154,0.00846,0.00662,0.00543,<0.00000,0.00451,0.00470,0.00647,0.00803,0.00395,0.00621,0.00454,0.0164,0.0181,0.0262,0.0213,0.00526,0.00972,0.0148
Sr88,0.00465,0.00627,0.0122,0.00926,0.0146,0.0122,0.00433,0.00415,0.00197,<0.00000,0.00284,<0.00000,0.00354,0.00282,0.00288,<0.00000,<0.00000,0.00912,0.0103,0.0160,0.00817,0.0116,0.0145,0.00945
Y89,0.00719,0.00841,0.0200,0.0124,<0.00000,0.00472,<0.00000,<0.00000,<0.00000,0.00314,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0134,0.0138,0.0189,0.0142,0.00735,<0.00000,0.0147
Zr90,0.0151,0.0204,0.0280,0.0337,0.0119,0.00994,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00649,<0.00000,0.0181,0.00939,0.0133,0.0194,0.0261,0.0188,0.0189,0.0202,<0.00000
Nb93,<0.00000,0.00916,0.00973,0.0160,0.00954,0.00399,0.00566,0.00272,0.00365,0.00188,0.00372,<0.00000,<0.00000,0.00412,0.00378,0.00631,0.00596,0.00756,0.0129,0.0105,0.0107,0.0116,0.00910,0.0152
Ba135,<0.00000,0.0520,0.101,0.188,0.0605,0.0716,0.114,0.0345,0.0328,0.0584,<0.00000,0.0382,0.0417,0.0332,0.0340,0.0656,0.0589,0.0681,0.0702,0.109,<0.00000,0.0794,0.0735,<0.00000
Ba137,0.0312,0.0421,0.0409,<0.00000,<0.00000,0.0824,0.0293,0.0281,0.0189,<0.00000,<0.00000,0.0128,0.0279,0.0136,<0.00000,0.0270,<0.00000,<0.00000,0.0501,0.0780,0.0399,<0.00000,0.0526,0.0927
La139,0.00458,0.0107,0.0190,<0.00000,<0.00000,0.00427,0.00742,<0.00000,0.00195,<0.00000,0.00489,0.00263,0.00287,0.00280,0.00203,0.00554,<0.00000,0.00910,0.00593,0.0113,0.00578,0.00475,<0.00000,<0.00000
Ce140,0.00613,0.00896,0.0104,0.00711,<0.00000,0.00666,0.00580,<0.00000,<0.00000,0.00158,<0.00000,<0.00000,0.00227,0.00222,0.00322,0.00539,0.00228,<0.00000,<0.00000,0.0181,0.00463,0.00539,0.00499,0.00763
Gd157,0.0317,0.0479,0.0587,<0.00000,<0.00000,0.0416,<0.00000,<0.00000,0.0212,<0.00000,<0.00000,0.0156,<0.00000,0.0234,0.0196,<0.00000,0.0138,0.0391,0.0285,0.0442,0.0392,0.0454,0.0210,<0.00000
Yb172,<0.00000,0.0187,0.0315,0.0339,<0.00000,<0.00000,0.0183,0.00879,<0.00000,<0.00000,<0.00000,0.00561,<0.00000,0.00596,0.00863,0.0204,0.0122,0.0122,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0283

GLITTER!: Limit of Quantification.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Li7,0.456,0.430,0.616,0.626,0.491,0.436,0.423,0.275,0.179,0.184,0.261,0.170,0.192,0.187,0.187,0.382,0.271,0.398,0.410,0.645,0.575,0.448,0.421,0.607
B11,0.573,0.532,0.705,0.738,0.604,0.507,0.503,0.518,0.329,0.324,0.446,0.296,0.314,0.278,0.275,0.545,0.383,0.487,0.504,0.798,0.736,0.554,0.544,0.735
Na23,1.32,1.33,1.89,1.95,1.54,1.31,1.27,0.818,0.551,0.560,0.788,0.519,0.570,0.562,0.570,1.12,0.814,1.18,1.29,2.31,1.73,1.44,1.30,1.83
Mg24,1.11,0.574,0.857,0.862,0.637,0.585,1.57,0.357,0.422,0.691,0.516,0.459,0.648,0.320,0.833,1.67,0.685,1.20,0.543,0.845,0.733,0.628,0.744,0.780
Mg25,2.96,1.51,1.93,2.31,1.71,1.43,4.05,0.890,1.71,2.12,2.67,1.31,2.40,1.38,3.35,3.12,2.35,2.01,1.43,1.93,1.92,1.64,2.30,2.17
Mg26,4.26,3.70,5.48,5.59,4.62,4.08,4.30,3.49,4.10,4.30,3.73,2.17,2.20,2.43,2.33,4.65,3.38,5.28,4.12,6.23,5.75,4.74,4.40,6.02
Al27,0.449,0.738,0.688,0.787,0.619,0.755,0.449,0.333,0.206,0.182,0.259,0.168,0.185,0.187,0.195,0.389,0.272,0.389,0.481,0.705,0.647,0.538,1.14,0.702
Si29,149.17,146.93,205.90,218.22,175.20,147.90,143.15,146.08,89.75,87.65,121.79,78.92,84.31,80.39,81.60,159.73,110.92,150.01,156.48,239.66,210.32,176.22,159.99,227.49
Si30,1128.85,1087.80,1529.77,1622.57,1293.68,1104.99,1081.69,1009.18,622.58,618.07,857.15,556.80,597.44,569.93,579.15,1126.20,797.43,1090.41,1128.59,1736.68,1530.55,1247.06,1131.74,1625.12
P31,8.88,9.14,12.69,13.36,10.33,9.23,8.69,7.27,4.64,4.50,6.20,4.04,4.35,4.18,4.22,8.35,5.87,8.06,8.87,13.81,12.04,9.87,9.11,12.57
Ca43,149.16,149.55,205.28,211.16,135.35,172.03,124.70,109.09,70.44,65.67,76.45,52.27,60.09,65.23,51.81,122.60,79.81,136.40,128.56,220.08,177.49,139.83,153.45,150.85
Ca44,54.92,51.30,73.70,76.95,61.31,52.71,51.09,47.37,30.00,29.63,41.02,27.02,29.81,27.78,29.12,55.87,40.01,55.41,55.71,87.11,76.43,62.16,56.79,82.22
Sc45,0.322,0.293,0.433,0.447,0.344,0.303,0.284,0.231,0.143,0.148,0.203,0.138,0.152,0.146,0.142,0.283,0.204,0.303,0.299,0.484,0.412,0.313,0.306,0.433
Ti47,0.978,1.11,1.44,1.46,1.40,1.60,0.956,0.776,0.405,0.544,0.621,0.456,0.565,0.417,0.539,0.969,0.673,1.07,0.976,0.982,1.37,1.25,1.50,0.703
Ti49,1.47,1.68,1.77,2.29,1.19,1.48,1.71,0.915,0.724,0.597,1.01,0.649,0.918,0.691,0.990,1.46,0.907,1.52,1.47,1.38,2.16,1.23,1.39,1.74
V51,0.0871,0.0911,0.121,0.131,0.109,0.108,0.0915,0.0462,0.0487,0.0477,0.0625,0.0407,0.0455,0.0381,0.0481,0.0887,0.0642,0.0794,0.104,0.135,0.142,0.101,0.0894,0.138
Cr53,1.28,1.53,2.19,2.16,1.55,1.40,1.55,1.24,0.879,0.820,1.10,0.832,0.776,0.800,0.785,1.65,1.04,1.51,1.69,2.25,1.98,1.70,1.71,2.34
Mn55,0.617,0.595,0.835,0.896,0.691,0.614,0.572,0.430,0.287,0.271,0.385,0.254,0.293,0.271,0.280,0.543,0.391,0.546,0.578,0.875,0.779,0.652,0.591,0.793
Co59,0.0549,0.0818,0.0984,0.0574,0.0572,0.0534,0.0508,0.0397,0.0217,0.0158,0.0383,0.0163,0.0210,0.0319,0.0158,0.0549,0.0369,0.0273,0.0537,0.128,0.0589,0.0365,0.0533,<0.00000
Ni60,0.300,0.237,0.359,0.436,0.317,0.315,0.254,0.127,0.0983,0.0618,0.0865,0.0986,0.0946,0.0853,0.0503,0.274,0.112,0.235,0.263,0.339,0.331,0.232,0.185,0.363
Ni62,2.18,1.28,<0.00000,1.45,<0.00000,1.44,1.53,0.516,0.769,0.658,1.04,0.454,0.491,0.630,<0.00000,<0.00000,0.828,1.26,1.19,<0.00000,1.15,0.764,1.22,2.61
Cu63,0.0953,0.141,0.118,0.164,0.137,0.0392,0.0735,0.0595,0.0309,0.0290,0.0769,0.0446,0.0410,<0.00000,0.0605,0.0930,0.0545,0.0926,0.147,0.225,0.166,0.122,0.106,0.144
Zn66,0.350,0.280,0.371,0.471,0.455,0.320,0.245,0.256,0.151,0.143,0.146,0.170,0.183,0.142,0.193,0.255,0.206,0.340,0.264,0.411,0.416,0.470,0.344,0.439
Zn67,0.986,0.615,0.486,<0.00000,1.16,<0.00000,0.343,0.697,0.412,0.358,0.548,0.488,0.506,0.468,0.421,0.751,0.448,1.10,0.977,<0.00000,0.773,<0.00000,1.01,1.45
Ga69,0.0487,0.101,0.0873,0.0603,0.0474,0.0474,0.0260,0.0204,0.0167,<0.00000,0.0139,0.0145,0.0199,0.0247,0.0121,0.0191,0.0140,0.0504,0.0557,0.0805,0.0655,0.0162,0.0299,0.0456
Sr88,0.0143,0.0193,0.0374,0.0285,0.0449,0.0375,0.0133,0.0128,0.00606,<0.00000,0.00875,<0.00000,0.0109,0.00867,0.00887,<0.00000,<0.00000,0.0281,0.0317,0.0492,0.0251,0.0358,0.0447,0.0291
Y89,0.0221,0.0259,0.0614,0.0382,<0.00000,0.0145,<0.00000,<0.00000,<0.00000,0.00966,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0412,0.0425,0.0582,0.0436,0.0226,<0.00000,0.0451
Zr90,0.0466,0.0629,0.0862,0.104,0.0366,0.0306,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0200,<0.00000,0.0558,0.0289,0.0409,0.0596,0.0802,0.0580,0.0583,0.0622,<0.00000
Nb93,<0.00000,0.0282,0.0299,0.0493,0.0293,0.0123,0.0174,0.00836,0.0112,0.00577,0.0115,<0.00000,<0.00000,0.0127,0.0116,0.0194,0.0184,0.0233,0.0397,0.0323,0.0330,0.0358,0.0280,0.0468
Ba135,<0.00000,0.160,0.310,0.579,0.186,0.220,0.350,0.106,0.101,0.180,<0.00000,0.118,0.128,0.102,0.105,0.202,0.181,0.210,0.216,0.336,<0.00000,0.244,0.226,<0.00000
Ba137,0.0959,0.130,0.126,<0.00000,<0.00000,0.254,0.0901,0.0866,0.0582,<0.00000,<0.00000,0.0393,0.0857,0.0419,<0.00000,0.0830,<0.00000,<0.00000,0.154,0.240,0.123,<0.00000,0.162,0.285
La139,0.0141,0.0330,0.0583,<0.00000,<0.00000,0.0131,0.0228,<0.00000,0.00601,<0.00000,0.0150,0.00810,0.00883,0.00862,0.00625,0.0171,<0.00000,0.0280,0.0183,0.0348,0.0178,0.0146,<0.00000,<0.00000
Ce140,0.0189,0.0276,0.0320,0.0219,<0.00000,0.0205,0.0178,<0.00000,<0.00000,0.00486,<0.00000,<0.00000,0.00697,0.00682,0.00990,0.0166,0.00702,<0.00000,<0.00000,0.0556,0.0142,0.0166,0.0154,0.0235
Gd157,0.0977,0.147,0.181,<0.00000,<0.00000,0.128,<0.00000,<0.00000,0.0653,<0.00000,<0.00000,0.0480,<0.00000,0.0721,0.0603,<0.00000,0.0425,0.120,0.0876,0.136,0.120,0.140,0.0646,<0.00000
Yb172,<0.00000,0.0577,0.0968,0.104,<0.00000,<0.00000,0.0563,0.0270,<0.00000,<0.00000,<0.00000,0.0173,<0.00000,0.0183,0.0266,0.0628,0.0375,0.0376,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0872

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Li7,202.46,198.57,16.59,16.93,4.07,0.790,1.014,1.741,1.523,1.534,1.486,1.457,1.487,1.413,1.519,1.631,1.987,193.28,197.94,16.77,16.72,3.98,0.744,1.017
B11,152.41,146.14,18.27,17.79,6.44,5.50,5.32,16.59,13.56,12.22,12.42,10.27,9.63,8.58,8.30,10.25,7.98,133.22,131.30,18.62,17.62,7.98,7.38,6.72
Na23,14.57,13.87,14.03,14.02,3.30,0.00554,0.01404,0.00689,0.00749,0.00737,0.00670,0.00762,0.00776,0.00748,0.00782,0.00650,0.00754,13.77,14.10,14.13,13.95,3.27,0.00544,0.01396
Mg24,0.00355,0.00348,0.00047,0.00048,0.1679,2.482,2.482,2.002,2.076,2.015,1.941,1.995,2.020,1.923,1.958,2.017,1.981,0.00347,0.00344,0.00048,0.00047,0.1686,2.466,2.436
Mg25,0.00372,0.00370,0.00049,0.00046,0.1750,2.74,2.70,2.18,2.22,2.20,2.12,2.16,2.15,2.14,2.15,2.18,2.19,0.00366,0.00368,0.00048,0.00047,0.174,2.70,2.65
Mg26,0.00364,0.00364,0.00047,0.00048,0.1714,2.643,2.635,2.126,2.161,2.146,2.061,2.120,2.129,2.052,2.080,2.108,2.101,0.00353,0.00352,0.00049,0.00047,0.1704,2.62,2.54
Al27,0.789,0.771,0.830,0.836,5.98,0.00540,0.01053,0.01003,0.00999,0.00942,0.00985,0.00928,0.00886,0.00921,0.00966,0.01069,0.00945,0.785,0.781,0.837,0.829,5.91,0.00514,0.01023
Si29,2.079,2.007,2.094,2.120,1.653,1.208,1.208,1.141,1.146,1.150,1.141,1.148,1.150,1.148,1.151,1.145,1.144,2.016,2.001,2.121,2.094,1.650,1.208,1.208
Si30,2.014,1.993,2.104,2.108,1.661,1.269,1.259,1.145,1.151,1.154,1.137,1.116,1.123,1.112,1.124,1.212,1.139,1.969,1.945,2.131,2.087,1.621,1.268,1.240
P31,0.174,0.163,0.0197,0.0209,0.569,0.00703,0.01131,0.0490,0.0613,0.0594,0.0588,0.0560,0.0552,0.0619,0.0695,0.0457,0.0505,0.164,0.163,0.0203,0.0202,0.563,0.00772,0.01169
Ca43,6.07,6.07,6.30,6.30,3.78,0.0222,0.0336,0.0953,0.0863,0.0911,0.0984,0.0883,0.0900,0.0852,0.0883,0.1160,0.0972,6.07,6.07,6.30,6.30,3.78,0.0262,0.0384
Ca44,6.03,6.00,6.28,6.32,3.76,0.0506,0.0613,0.1247,0.1168,0.1157,0.1245,0.1151,0.1167,0.1081,0.1095,0.1299,0.1182,6.10,6.06,6.29,6.31,3.74,0.0533,0.0609
Sc45,48.89,48.06,4.59,4.64,3.65,0.587,0.483,0.765,0.728,0.724,0.745,0.710,0.687,0.691,0.690,0.766,0.713,49.44,49.36,4.65,4.59,3.65,0.617,0.495
Ti47,0.771,0.739,0.0654,0.0695,23.26,0.00889,0.0602,0.2146,0.2173,0.2063,0.239,0.2124,0.1902,0.2085,0.229,0.226,0.1951,0.704,0.703,0.0682,0.0664,21.52,0.00923,0.0535
Ti49,0.757,0.753,0.0683,0.0661,23.59,0.00809,0.0603,0.2196,0.225,0.2088,0.248,0.221,0.2002,0.223,0.241,0.236,0.208,0.758,0.751,0.0691,0.0658,23.37,0.00954,0.0605
V51,5.63,5.47,0.456,0.456,5.21,0.0390,0.0740,0.0839,0.0963,0.0924,0.0855,0.0915,0.0867,0.0951,0.1003,0.0820,0.0889,5.37,5.44,0.459,0.455,5.10,0.0378,0.0728
Cr53,0.1125,0.1089,0.00905,0.00927,0.00393,0.0362,0.0681,0.01250,0.00976,0.00940,0.01122,0.01003,0.01301,0.00954,0.00872,0.01053,0.01462,0.1053,0.1045,0.00935,0.00900,0.00368,0.0339,0.0645
Mn55,0.1558,0.1533,0.01315,0.01317,0.536,0.381,0.329,1.032,1.032,1.026,1.008,1.038,1.050,1.002,1.024,0.940,0.997,0.1527,0.1525,0.01326,0.01308,0.534,0.381,0.327
Co59,0.570,0.551,0.0464,0.0466,0.0525,0.2018,0.2022,0.2773,0.2924,0.2881,0.2696,0.2856,0.2902,0.2817,0.2809,0.2551,0.2828,0.556,0.565,0.0468,0.0462,0.0519,0.2020,0.2027
Ni60,0.0294,0.0287,0.00234,0.00236,0.00077,0.1951,0.1974,0.01562,0.01405,0.01413,0.01275,0.01394,0.01705,0.01437,0.01339,0.01407,0.01911,0.0290,0.0285,0.00241,0.00230,0.00076,0.1944,0.2017
Ni62,0.0314,0.0303,0.00238,0.00232,0.00104,0.2031,0.2067,0.01613,0.01463,0.01457,0.01326,0.01430,0.01733,0.01421,0.01330,0.01439,0.01898,0.0285,0.0280,0.00233,0.00237,0.00093,0.1897,0.193
Cu63,2.78,2.68,0.225,0.225,0.1123,0.00588,0.0237,0.00138,0.00161,0.00160,0.00148,0.00408,0.00187,0.00177,0.00149,0.00130,0.00103,2.74,2.69,0.233,0.219,0.1108,0.00577,0.0266
Zn66,1.035,0.995,0.0853,0.0839,0.381,0.1300,0.1476,0.407,0.383,0.388,0.399,0.419,0.420,0.404,0.398,0.375,0.409,1.021,0.994,0.0859,0.0837,0.393,0.1287,0.1542
Zn67,1.044,0.995,0.0854,0.0841,0.458,0.1190,0.1332,0.372,0.344,0.356,0.372,0.369,0.361,0.368,0.366,0.327,0.365,0.968,0.948,0.0802,0.0888,0.454,0.108,0.132
Ga69,30.80,29.06,2.449,2.403,4.44,0.00168,0.00626,0.01130,0.01060,0.01086,0.01041,0.01041,0.01030,0.01192,0.01249,0.01163,0.00956,29.47,28.87,2.453,2.408,4.65,0.00239,0.00711
