GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\2017-05-04 EMP UPDATED windows reselected - Do not edit pre 29.09.17 612 standard\run2.b
Created: Fri Sep 29 18:28:54 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07,26-01,26-02,26-03,26-04,26-05,26-06,26-07,26-08,26-09,26-10,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08
Ca44,2603.08,2637.80,2720.95,2730.04,1611.17,24.97,29.31,46.29,51.60,67.87,50.14,48.73,48.99,47.85,46.05,85.36,72.31,2699.79,2731.61,2819.23,2868.52,1673.37,28.48,33.26
Sc45,11.65,11.64,1.29,1.30,1.06,0.28,0.25,0.23,0.25,0.27,0.25,0.25,0.25,0.25,0.25,0.35,0.34,13.50,13.68,1.40,1.43,1.17,0.31,0.26
Ti47,14.42,14.61,1.54,1.56,453.41,0.38,1.38,4.08,4.20,4.86,4.94,4.73,4.57,4.31,3.92,6.29,5.77,16.70,16.80,1.72,1.78,530.17,0.45,1.88
Ti49,15.98,16.25,1.58,1.57,502.80,0.36,1.35,3.91,3.97,4.65,4.50,4.41,4.09,3.77,3.53,5.52,5.01,17.16,17.23,1.70,1.69,538.53,0.35,1.44
V51,15.44,15.31,1.34,1.31,15.15,0.11,0.20,0.087,0.090,0.058,0.098,0.093,0.095,0.093,0.090,0.059,0.070,18.02,18.62,1.54,1.59,18.43,0.11,0.21
Cr53,16.08,16.27,1.52,1.46,0.72,4.94,9.52,4.72,4.71,4.27,4.62,4.95,6.01,6.10,5.98,4.08,6.60,22.61,23.37,2.03,2.11,0.96,6.36,12.28
Mn55,14.54,14.69,1.28,1.28,53.77,39.32,35.08,69.64,70.50,81.68,72.47,74.18,70.80,74.23,74.92,78.31,86.48,16.49,16.78,1.43,1.48,61.22,50.20,45.00
Co59,12.89,13.08,1.13,1.13,1.29,5.05,5.30,5.87,6.10,5.79,6.35,6.35,6.16,6.24,6.48,5.95,6.13,13.97,14.27,1.17,1.19,1.36,5.98,6.33
Ni60,14.01,13.98,1.25,1.24,0.46,98.59,105.32,47.52,48.31,37.17,47.21,48.07,53.39,54.33,54.58,28.45,34.41,14.89,15.07,1.27,1.28,0.45,106.67,113.44
Ni62,14.08,14.53,1.40,1.40,0.72,101.55,108.33,49.02,51.06,38.08,50.37,50.34,56.93,56.85,56.48,29.51,37.51,15.08,15.63,1.46,1.46,0.80,114.32,120.27
Cu63,14.68,14.70,1.29,1.26,0.66,0.036,0.15,0.098,0.10,0.078,0.11,0.11,0.098,0.10,0.11,0.089,0.092,17.04,17.46,1.46,1.50,0.80,0.039,0.16
Zn66,14.78,15.21,1.29,1.28,6.17,1.91,2.23,3.40,3.50,3.44,3.62,3.50,3.43,3.59,3.51,3.31,3.47,15.68,16.29,1.34,1.36,6.33,2.10,2.57
Zn67,22.64,22.81,2.08,1.94,11.22,2.45,2.83,4.39,4.45,4.39,4.79,4.71,4.64,5.02,5.10,4.76,5.05,31.66,33.91,2.95,3.01,16.76,3.51,4.33
Ga69,14.01,14.00,1.22,1.19,2.44,0.0050,0.0067,0.0059,0.0059,0.0057,0.0066,0.0058,0.0064,0.0066,0.0073,0.0082,0.012,16.00,16.47,1.36,1.39,2.64,0.0047,0.0075
Sr88,15.40,15.59,2.41,2.41,10.15,0.0022,0.0015,0.0012,0.0017,0.0043,0.0032,0.0022,0.0018,0.0027,0.0018,0.0039,0.0029,15.71,15.86,2.42,2.43,9.94,0.0022,0.0014
Y89,15.44,15.45,1.27,1.30,1.04,0.0043,0.0048,0.0026,0.0035,0.0040,0.0030,0.0029,0.0032,0.0031,0.0037,0.0086,0.0089,16.89,17.19,1.44,1.46,1.14,0.0046,0.0050
Zr90,15.71,15.59,1.33,1.36,5.97,0.0090,0.012,0.0063,0.0071,0.0083,0.021,0.0079,0.0080,0.0068,0.0093,0.18,0.025,17.30,17.44,1.55,1.60,6.89,0.0093,0.0092
Nb93,14.42,14.36,1.21,1.22,0.41,0.0018,0.0015,0.00098,0.0019,0.0011,0.0011,0.00085,0.0012,0.0012,0.00064,0.0021,0.0020,14.86,14.90,1.24,1.25,0.41,0.0010,0.0010
Ba135,14.21,14.43,1.34,1.32,21.55,0.015,0.0080,0.0092,0.012,0.014,0.031,0.0060,0.056,0.010,0.0086,0.0074,0.011,15.37,15.54,1.45,1.45,23.94,0.025,0.0093
Ba137,14.08,14.22,1.27,1.26,21.45,0.0090,0.0071,0.0045,0.0025,0.0086,0.0082,0.0054,0.0045,0.0057,0.0045,0.013,0.011,14.38,14.44,1.30,1.32,21.76,0.013,0.0084
La139,14.61,14.66,1.20,1.21,0.81,0.00039,0.0014,0.00080,0.0013,0.00096,0.015,0.0010,0.00078,0.0011,0.021,0.0017,0.0028,15.80,15.97,1.33,1.37,0.89,0.00084,0.0014
Ce140,14.30,14.32,1.23,1.22,1.60,0.00072,0.0016,0.0010,0.0041,0.0059,0.055,0.0019,0.0010,0.0014,0.0039,0.0073,0.0022,15.49,15.61,1.31,1.34,1.76,0.0012,0.0011
Gd157,15.68,15.63,1.32,1.35,0.25,0.0032,0.0046,0.0031,0.0025,0.0037,0.0046,0.0039,0.0031,0.0036,0.0024,0.0071,0.0054,18.39,18.74,1.59,1.67,0.30,0.0064,0.0057
Yb172,18.93,19.03,1.58,1.66,0.15,0.0051,0.0059,0.0019,0.0033,0.0034,0.0042,0.0026,0.0033,0.0029,0.0025,0.011,0.0081,24.32,25.19,2.17,2.29,0.20,0.0072,0.0060

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07,26-01,26-02,26-03,26-04,26-05,26-06,26-07,26-08,26-09,26-10,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08
Li7,0.0567,0.0583,0.0656,0.0640,0.0875,0.0709,0.0662,0.0325,0.0483,0.0337,0.0494,0.0328,0.0471,0.0323,0.0307,0.0738,0.0458,0.0623,0.0627,0.0665,0.0666,0.0884,0.0809,0.0665
B11,0.0519,0.0572,0.0629,0.0617,0.0837,0.0707,0.0689,0.0339,0.0521,0.0331,0.0518,0.0348,0.0507,0.0336,0.0325,0.0822,0.0487,0.0635,0.0652,0.0716,0.0753,0.101,0.0924,0.0818
Na23,0.134,0.165,0.189,0.176,0.239,0.188,0.169,0.0844,0.126,0.0858,0.124,0.0827,0.122,0.0821,0.0773,0.192,0.117,0.155,0.187,0.206,0.200,0.251,0.221,0.181
Mg24,0.367,0.0698,0.0774,0.0713,0.0983,0.0867,0.236,0.0346,0.398,0.0808,0.263,0.112,0.165,0.167,0.232,0.262,0.116,0.135,0.0711,0.0806,0.0787,0.100,0.119,0.241
Mg25,0.767,0.144,0.198,0.184,1.20,0.211,0.446,0.0812,0.995,0.279,0.564,0.292,0.579,0.292,0.419,0.932,0.397,0.493,0.165,0.221,0.181,0.224,0.416,0.542
Mg26,1.01,0.578,0.632,0.657,0.891,0.761,1.21,0.310,0.680,0.399,0.768,0.795,0.681,0.445,0.436,0.864,0.696,0.664,0.571,0.614,0.622,2.02,0.772,0.893
Al27,0.0588,0.0978,0.0976,0.0938,0.114,0.114,0.0737,0.0367,0.0560,0.0362,0.0552,0.0346,0.0528,0.0341,0.0286,0.0780,0.0453,0.0643,0.0866,0.130,0.0959,0.208,0.237,0.0892
Si29,27.84,28.30,31.64,31.65,43.89,35.91,32.74,16.51,22.82,15.87,22.51,14.88,21.36,14.54,13.56,33.77,20.44,25.62,25.95,28.09,29.35,39.15,33.99,28.50
Si30,198.51,197.51,222.96,224.05,304.89,247.71,229.38,117.63,165.22,111.96,161.53,107.89,156.53,105.89,99.80,246.88,150.22,189.89,188.98,204.41,209.64,283.84,246.06,210.65
P31,1.34,1.42,1.65,1.64,2.22,1.88,1.63,0.830,1.15,0.783,1.12,0.755,1.08,0.735,0.706,1.71,1.05,1.33,1.46,1.60,1.63,2.17,1.95,1.59
Ca43,18.55,20.37,21.97,22.48,28.69,30.46,22.92,11.67,18.96,9.47,15.76,10.74,16.19,10.63,10.78,25.28,13.04,21.05,24.47,22.86,22.11,30.03,23.72,19.70
Ca44,9.31,9.44,10.61,10.51,14.35,11.90,11.16,5.50,7.82,5.38,7.76,5.06,7.51,4.90,4.74,11.86,7.07,9.14,8.82,9.81,10.04,13.48,11.70,10.15
Sc45,0.0447,0.0417,0.0519,0.0474,0.0649,0.0570,0.0485,0.0244,0.0382,0.0255,0.0372,0.0257,0.0329,0.0253,0.0232,0.0556,0.0341,0.0478,0.0465,0.0497,0.0487,0.0721,0.0615,0.0529
Ti47,0.129,0.143,0.153,0.192,0.182,0.281,0.178,0.0967,0.119,0.0812,0.119,0.0671,0.121,0.0842,0.0885,0.239,0.112,0.202,0.187,0.181,0.123,0.259,0.233,0.186
Ti49,0.386,0.368,0.376,0.411,0.593,0.379,0.406,0.155,0.266,0.163,0.295,0.164,0.254,0.176,0.150,0.394,0.217,0.305,0.285,0.344,0.361,0.502,0.352,0.354
V51,0.0127,0.0141,0.0200,0.0131,0.0205,0.0197,0.0172,0.00698,0.0140,0.00641,0.0130,0.00576,0.0114,0.00869,0.00813,0.0225,0.00953,0.0156,0.0172,0.0206,0.0148,0.0173,0.0221,0.0169
Cr53,0.205,0.193,0.222,0.207,0.275,0.258,0.219,0.105,0.178,0.115,0.186,0.126,0.164,0.116,0.109,0.267,0.169,0.230,0.196,0.247,0.227,0.333,0.275,0.227
Mn55,0.0802,0.0807,0.0911,0.0921,0.126,0.105,0.0955,0.0490,0.0695,0.0468,0.0701,0.0462,0.0668,0.0456,0.0480,0.109,0.0650,0.0846,0.0855,0.0939,0.0979,0.132,0.114,0.0943
Co59,0.0117,0.0245,0.00607,0.00250,0.00671,0.00647,0.00464,0.00386,0.00616,0.00375,0.00627,0.00316,0.00596,0.0143,0.00527,0.0137,0.00260,0.00485,0.0125,0.0112,0.00667,0.0136,0.00888,0.00669
Ni60,0.113,0.0410,0.0384,0.0304,0.0457,0.0558,0.0491,0.0157,0.0252,0.0376,0.0306,0.0244,0.0375,0.0222,0.108,0.0503,0.0320,0.0422,0.0511,0.0400,0.0475,0.0574,0.0520,0.0520
Ni62,0.648,0.178,0.103,0.0736,0.198,0.135,0.112,0.107,0.152,0.111,0.158,0.121,0.216,0.107,0.0946,0.405,0.0941,0.160,0.142,<0.00000,0.180,<0.00000,0.204,0.114
Cu63,0.0139,0.0201,0.0195,0.0171,0.0197,0.0135,0.0203,0.00703,0.00972,0.00694,0.0119,0.00289,0.00895,0.00453,0.00635,0.0171,0.00412,0.0184,0.0194,0.0238,0.0173,0.0164,0.0141,0.0168
Zn66,0.0443,0.0497,0.0435,0.0379,0.0718,0.0527,0.0521,0.0300,0.0357,0.0221,0.0304,0.0235,0.0333,0.0197,0.0317,0.0553,0.0270,0.0229,0.0505,0.0578,0.0378,0.0431,0.0496,0.0508
Zn67,0.201,0.131,0.160,0.0880,0.167,0.113,0.0938,0.0686,0.104,0.0652,0.0757,0.0816,0.0921,0.0624,0.0588,0.0838,0.0514,0.135,0.125,0.0736,0.141,0.143,0.134,0.119
Ga69,0.00442,0.0101,0.0153,0.00652,0.00691,0.00595,<0.00000,0.00313,0.00253,0.00243,0.00245,0.00290,0.00488,0.00166,<0.00000,0.00669,0.00474,0.00765,0.00817,0.0188,0.00700,0.0152,0.00510,0.00429
Sr88,<0.00000,0.0111,0.0116,0.00502,0.00424,0.00408,<0.00000,<0.00000,0.00298,<0.00000,0.00332,<0.00000,0.00164,0.00157,<0.00000,0.00365,<0.00000,0.00360,0.00983,0.0255,0.00327,0.00309,0.00670,<0.00000
Y89,<0.00000,0.0124,0.00654,0.00268,0.00621,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00552,0.0109,0.0158,0.00274,0.00517,<0.00000,<0.00000
Zr90,0.00692,0.0175,0.0186,<0.00000,0.0212,0.0102,0.00594,<0.00000,<0.00000,<0.00000,0.00581,<0.00000,<0.00000,<0.00000,<0.00000,0.00633,<0.00000,0.00508,0.0132,0.0316,0.00795,0.0150,0.0141,<0.00000
Nb93,0.00317,0.00680,0.0109,0.00423,<0.00000,0.00471,0.00225,0.00186,0.00429,0.00156,0.00221,<0.00000,0.00219,<0.00000,<0.00000,0.00422,<0.00000,<0.00000,0.00698,0.0197,0.00309,0.00292,0.00317,<0.00000
Ba135,0.0392,0.0390,<0.00000,0.0370,<0.00000,0.0475,<0.00000,0.0230,0.0346,0.0303,0.0193,<0.00000,0.0270,0.0182,0.0172,<0.00000,0.0259,<0.00000,<0.00000,0.0369,0.0267,0.0356,0.0772,0.0265
Ba137,<0.00000,0.0462,<0.00000,<0.00000,<0.00000,0.0280,0.0231,0.0110,<0.00000,0.0159,0.0196,0.0133,0.0112,<0.00000,0.0100,0.0174,0.0185,0.0140,0.0337,0.0262,<0.00000,0.0206,0.0388,0.0217
La139,0.00502,0.00975,0.0113,0.00408,<0.00000,<0.00000,0.00430,0.00205,0.00309,0.00121,<0.00000,0.00233,0.00239,<0.00000,0.00107,0.00457,0.00279,0.00299,0.00953,0.00915,0.00331,0.00539,<0.00000,0.00326
Ce140,0.00342,0.00760,0.00913,0.00353,0.00408,<0.00000,0.00495,0.00126,<0.00000,<0.00000,0.00225,0.00088,0.00222,<0.00000,0.00082,0.00284,<0.00000,0.00280,0.00656,0.00975,0.00310,0.00338,0.00366,0.00251
Gd157,<0.00000,0.0166,0.0429,0.0193,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00822,0.0117,0.00797,<0.00000,0.00555,<0.00000,<0.00000,0.00790,0.0104,0.0290,0.0253,0.0116,0.0219,0.0168,0.0163
Yb172,0.00597,0.0197,0.0153,<0.00000,<0.00000,<0.00000,0.0104,<0.00000,<0.00000,0.00623,0.00886,0.00348,0.00717,<0.00000,0.00323,<0.00000,0.00690,0.00908,0.0142,0.0156,0.00715,<0.00000,0.0146,0.0123

GLITTER!: Limit of Quantification.
Element,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07,26-01,26-02,26-03,26-04,26-05,26-06,26-07,26-08,26-09,26-10,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08
Li7,0.175,0.179,0.202,0.197,0.269,0.218,0.204,0.100,0.149,0.104,0.152,0.101,0.145,0.0994,0.0943,0.227,0.141,0.192,0.193,0.205,0.205,0.272,0.249,0.205
B11,0.160,0.176,0.194,0.190,0.258,0.217,0.212,0.104,0.160,0.102,0.159,0.107,0.156,0.103,0.1000,0.253,0.150,0.195,0.201,0.220,0.232,0.312,0.284,0.252
Na23,0.413,0.509,0.583,0.543,0.735,0.580,0.519,0.260,0.388,0.264,0.381,0.255,0.376,0.253,0.238,0.592,0.359,0.478,0.575,0.634,0.615,0.772,0.681,0.557
Mg24,1.13,0.215,0.238,0.219,0.302,0.267,0.725,0.107,1.23,0.249,0.809,0.345,0.509,0.515,0.715,0.807,0.356,0.416,0.219,0.248,0.242,0.308,0.365,0.741
Mg25,2.36,0.442,0.609,0.565,3.68,0.649,1.37,0.250,3.06,0.858,1.74,0.899,1.78,0.898,1.29,2.87,1.22,1.52,0.508,0.679,0.556,0.689,1.28,1.67
Mg26,3.11,1.78,1.94,2.02,2.74,2.34,3.74,0.954,2.09,1.23,2.36,2.44,2.10,1.37,1.34,2.66,2.14,2.04,1.76,1.89,1.91,6.20,2.37,2.75
Al27,0.181,0.301,0.300,0.289,0.350,0.350,0.227,0.113,0.172,0.111,0.170,0.106,0.163,0.105,0.0881,0.240,0.139,0.198,0.266,0.400,0.295,0.639,0.729,0.274
Si29,85.66,87.08,97.37,97.38,135.05,110.49,100.75,50.79,70.21,48.84,69.26,45.79,65.71,44.73,41.74,103.90,62.90,78.85,79.85,86.42,90.32,120.46,104.59,87.68
Si30,610.79,607.72,686.04,689.37,938.12,762.19,705.80,361.94,508.36,344.49,497.02,331.97,481.64,325.81,307.07,759.64,462.21,584.27,581.49,628.95,645.05,873.36,757.10,648.15
P31,4.13,4.36,5.09,5.05,6.84,5.78,5.01,2.55,3.53,2.41,3.44,2.32,3.33,2.26,2.17,5.25,3.22,4.10,4.49,4.92,5.01,6.68,6.01,4.91
Ca43,57.07,62.68,67.59,69.16,88.27,93.71,70.54,35.92,58.35,29.13,48.50,33.03,49.82,32.72,33.18,77.78,40.12,64.76,75.30,70.33,68.04,92.41,73.00,60.61
Ca44,28.64,29.04,32.64,32.34,44.16,36.62,34.34,16.94,24.07,16.55,23.89,15.57,23.10,15.08,14.58,36.49,21.76,28.14,27.15,30.19,30.89,41.47,36.01,31.24
Sc45,0.138,0.128,0.160,0.146,0.200,0.175,0.149,0.0749,0.118,0.0785,0.114,0.0790,0.101,0.0779,0.0715,0.171,0.105,0.147,0.143,0.153,0.150,0.222,0.189,0.163
Ti47,0.396,0.438,0.470,0.591,0.560,0.866,0.547,0.298,0.367,0.250,0.365,0.206,0.373,0.259,0.272,0.734,0.343,0.621,0.577,0.558,0.377,0.798,0.716,0.572
Ti49,1.19,1.13,1.16,1.26,1.82,1.17,1.25,0.475,0.819,0.501,0.908,0.505,0.781,0.541,0.462,1.21,0.668,0.939,0.877,1.06,1.11,1.55,1.08,1.09
V51,0.0391,0.0435,0.0615,0.0402,0.0631,0.0607,0.0530,0.0215,0.0432,0.0197,0.0401,0.0177,0.0350,0.0267,0.0250,0.0691,0.0293,0.0480,0.0530,0.0634,0.0457,0.0531,0.0681,0.0519
Cr53,0.631,0.594,0.683,0.638,0.846,0.793,0.674,0.322,0.548,0.355,0.572,0.388,0.504,0.357,0.336,0.823,0.519,0.707,0.603,0.761,0.698,1.02,0.845,0.699
Mn55,0.247,0.248,0.280,0.283,0.388,0.324,0.294,0.151,0.214,0.144,0.216,0.142,0.206,0.140,0.148,0.335,0.200,0.260,0.263,0.289,0.301,0.406,0.351,0.290
Co59,0.0361,0.0755,0.0187,0.00769,0.0206,0.0199,0.0143,0.0119,0.0190,0.0115,0.0193,0.00974,0.0184,0.0439,0.0162,0.0422,0.00800,0.0149,0.0383,0.0346,0.0205,0.0420,0.0273,0.0206
Ni60,0.349,0.126,0.118,0.0936,0.141,0.172,0.151,0.0483,0.0777,0.116,0.0942,0.0750,0.115,0.0683,0.333,0.155,0.0983,0.130,0.157,0.123,0.146,0.177,0.160,0.160
Ni62,2.00,0.547,0.317,0.226,0.608,0.415,0.344,0.330,0.468,0.340,0.485,0.371,0.663,0.329,0.291,1.25,0.290,0.493,0.436,<0.00000,0.555,<0.00000,0.627,0.352
Cu63,0.0426,0.0619,0.0599,0.0527,0.0608,0.0415,0.0623,0.0216,0.0299,0.0214,0.0368,0.00888,0.0275,0.0139,0.0196,0.0526,0.0127,0.0567,0.0597,0.0733,0.0533,0.0505,0.0435,0.0518
Zn66,0.136,0.153,0.134,0.117,0.221,0.162,0.160,0.0924,0.110,0.0681,0.0936,0.0723,0.102,0.0606,0.0977,0.170,0.0829,0.0704,0.155,0.178,0.116,0.133,0.153,0.156
Zn67,0.618,0.403,0.491,0.271,0.513,0.349,0.288,0.211,0.319,0.201,0.233,0.251,0.283,0.192,0.181,0.258,0.158,0.416,0.384,0.226,0.434,0.439,0.413,0.366
Ga69,0.0136,0.0309,0.0472,0.0201,0.0213,0.0183,<0.00000,0.00962,0.00778,0.00749,0.00754,0.00892,0.0150,0.00509,<0.00000,0.0206,0.0146,0.0235,0.0251,0.0579,0.0215,0.0467,0.0157,0.0132
Sr88,<0.00000,0.0341,0.0356,0.0154,0.0131,0.0125,<0.00000,<0.00000,0.00917,<0.00000,0.0102,<0.00000,0.00506,0.00484,<0.00000,0.0112,<0.00000,0.0111,0.0302,0.0786,0.0101,0.00950,0.0206,<0.00000
Y89,<0.00000,0.0383,0.0201,0.00825,0.0191,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0170,0.0334,0.0487,0.00843,0.0159,<0.00000,<0.00000
Zr90,0.0213,0.0539,0.0572,<0.00000,0.0653,0.0314,0.0183,<0.00000,<0.00000,<0.00000,0.0179,<0.00000,<0.00000,<0.00000,<0.00000,0.0195,<0.00000,0.0156,0.0407,0.0972,0.0245,0.0461,0.0432,<0.00000
Nb93,0.00974,0.0209,0.0336,0.0130,<0.00000,0.0145,0.00691,0.00573,0.0132,0.00479,0.00681,<0.00000,0.00675,<0.00000,<0.00000,0.0130,<0.00000,<0.00000,0.0215,0.0605,0.00951,0.00897,0.00974,<0.00000
Ba135,0.121,0.120,<0.00000,0.114,<0.00000,0.146,<0.00000,0.0706,0.107,0.0933,0.0592,<0.00000,0.0829,0.0561,0.0528,<0.00000,0.0796,<0.00000,<0.00000,0.113,0.0821,0.109,0.238,0.0814
Ba137,<0.00000,0.142,<0.00000,<0.00000,<0.00000,0.0861,0.0710,0.0339,<0.00000,0.0490,0.0602,0.0409,0.0343,<0.00000,0.0308,0.0537,0.0568,0.0431,0.104,0.0807,<0.00000,0.0635,0.119,0.0667
La139,0.0154,0.0300,0.0346,0.0125,<0.00000,<0.00000,0.0132,0.00632,0.00951,0.00372,<0.00000,0.00717,0.00736,<0.00000,0.00330,0.0141,0.00859,0.00920,0.0293,0.0281,0.0102,0.0166,<0.00000,0.0100
Ce140,0.0105,0.0234,0.0281,0.0109,0.0126,<0.00000,0.0152,0.00389,<0.00000,<0.00000,0.00691,0.00271,0.00684,<0.00000,0.00251,0.00874,<0.00000,0.00860,0.0202,0.0300,0.00955,0.0104,0.0113,0.00772
Gd157,<0.00000,0.0510,0.132,0.0594,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0253,0.0360,0.0245,<0.00000,0.0171,<0.00000,<0.00000,0.0243,0.0320,0.0892,0.0777,0.0356,0.0673,0.0517,0.0501
Yb172,0.0184,0.0606,0.0472,<0.00000,<0.00000,<0.00000,0.0320,<0.00000,<0.00000,0.0192,0.0273,0.0107,0.0221,<0.00000,0.00995,<0.00000,0.0212,0.0279,0.0435,0.0480,0.0220,<0.00000,0.0451,0.0378

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07,26-01,26-02,26-03,26-04,26-05,26-06,26-07,26-08,26-09,26-10,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08
Li7,203.20,205.33,16.99,16.52,4.08,0.792,1.088,0.827,0.842,0.880,0.798,0.831,0.820,0.879,0.894,0.847,1.001,212.58,213.47,16.66,16.85,4.20,0.769,1.076
B11,90.39,91.14,17.89,18.22,10.34,11.70,11.15,8.67,9.86,8.76,9.21,8.09,8.92,7.95,7.26,10.20,7.96,111.07,115.30,18.07,18.02,9.44,9.72,9.14
Na23,13.65,13.80,14.17,13.89,3.46,0.00554,0.01455,0.01077,0.01121,0.01152,0.01086,0.01118,0.01098,0.01174,0.01149,0.00908,0.00981,14.06,14.16,14.00,14.06,3.46,0.00561,0.01456
Mg24,0.00347,0.00353,0.00047,0.00048,0.1723,2.506,2.545,2.276,2.331,2.331,2.270,2.310,2.266,2.308,2.255,2.183,2.263,0.00354,0.00357,0.00047,0.00048,0.1680,2.482,2.489
Mg25,0.00354,0.00363,0.00047,0.00048,0.1797,2.670,2.678,2.387,2.447,2.456,2.444,2.458,2.470,2.424,2.45,2.364,2.38,0.00369,0.00372,0.00047,0.00048,0.1785,2.72,2.68
Mg26,0.00350,0.00362,0.00048,0.00047,0.1796,2.607,2.660,2.362,2.407,2.442,2.354,2.372,2.361,2.383,2.391,2.286,2.335,0.00360,0.00362,0.00047,0.00048,0.1732,2.58,2.58
Al27,0.795,0.794,0.830,0.836,6.20,0.00542,0.01041,0.00451,0.00486,0.00490,0.00537,0.00511,0.00565,0.00506,0.00467,0.00496,0.00434,0.787,0.796,0.831,0.834,6.08,0.00543,0.01043
Si29,2.030,2.030,2.126,2.086,1.713,1.208,1.208,1.174,1.179,1.177,1.183,1.170,1.179,1.174,1.173,1.169,1.170,2.070,2.053,2.106,2.108,1.689,1.208,1.208
Si30,2.000,2.018,2.107,2.106,1.746,1.257,1.283,1.154,1.227,1.203,1.195,1.179,1.196,1.167,1.183,1.188,1.158,2.051,2.064,2.102,2.111,1.713,1.257,1.245
P31,0.1508,0.152,0.0201,0.0204,0.594,0.00719,0.01177,0.01493,0.0236,0.02083,0.01683,0.0235,0.01931,0.0256,0.0266,0.0222,0.0291,0.160,0.163,0.0201,0.0204,0.618,0.00711,0.01127
Ca43,6.07,6.07,6.30,6.30,3.78,0.0242,0.0357,0.0765,0.0867,0.1246,0.0810,0.0796,0.0784,0.0720,0.0702,0.1477,0.1210,6.07,6.07,6.30,6.30,3.78,0.0265,0.0395
Ca44,6.02,6.10,6.29,6.31,3.71,0.0545,0.0643,0.1028,0.1138,0.1493,0.1091,0.1054,0.1048,0.1015,0.0965,0.1768,0.1484,6.05,6.09,6.26,6.34,3.67,0.0532,0.0616
Sc45,41.86,41.85,4.61,4.63,3.77,0.940,0.831,0.778,0.807,0.891,0.808,0.791,0.800,0.769,0.751,1.029,0.993,45.27,45.45,4.58,4.66,3.75,0.812,0.677
Ti47,0.657,0.666,0.0669,0.0677,20.67,0.01219,0.0549,0.1688,0.1714,0.1973,0.1974,0.1868,0.1771,0.1639,0.1457,0.2286,0.2070,0.690,0.686,0.0666,0.0680,20.83,0.01220,0.0568
Ti49,0.738,0.751,0.0676,0.0669,23.31,0.01048,0.0589,0.1850,0.1862,0.2190,0.2098,0.2058,0.1888,0.1730,0.1592,0.2456,0.2237,0.744,0.741,0.0678,0.0668,22.63,0.00989,0.0568
V51,5.32,5.28,0.462,0.451,5.20,0.0378,0.0735,0.0316,0.0323,0.02058,0.0349,0.0337,0.0337,0.0330,0.0312,0.01772,0.02286,5.47,5.57,0.453,0.460,5.24,0.0367,0.0722
Cr53,0.1015,0.1030,0.00938,0.00894,0.00409,0.0360,0.0694,0.0342,0.0337,0.0304,0.0325,0.0345,0.0413,0.0413,0.0398,0.0264,0.0425,0.1094,0.1099,0.00912,0.00921,0.00390,0.0366,0.0694
Mn55,0.1499,0.1516,0.01315,0.01319,0.552,0.389,0.345,0.680,0.683,0.784,0.688,0.696,0.656,0.678,0.674,0.694,0.754,0.1542,0.1550,0.01301,0.01332,0.542,0.392,0.344
Co59,0.534,0.542,0.0465,0.0465,0.0531,0.2030,0.2126,0.2345,0.2426,0.2289,0.2493,0.2472,0.2379,0.2389,0.2456,0.2229,0.2271,0.559,0.569,0.0462,0.0468,0.0528,0.2048,0.2137
Ni60,0.02701,0.02694,0.00236,0.00234,0.00082,0.1939,0.2069,0.0932,0.0946,0.0727,0.0921,0.0935,0.1036,0.1051,0.1052,0.0546,0.0658,0.02819,0.02848,0.00235,0.00235,0.00078,0.1981,0.2094
Ni62,0.02667,0.02752,0.00236,0.00234,0.00097,0.1948,0.2074,0.0936,0.0971,0.0721,0.0950,0.0945,0.1063,0.1055,0.1041,0.0536,0.0679,0.02760,0.02850,0.00236,0.00234,0.00105,0.1971,0.2052
Cu63,2.604,2.610,0.2274,0.2226,0.1143,0.00514,0.02620,0.01786,0.01884,0.01410,0.01955,0.01959,0.01735,0.01813,0.01857,0.01370,0.01512,2.71,2.74,0.2236,0.2265,0.1186,0.00535,0.02721
Zn66,0.992,1.021,0.0849,0.0844,0.411,0.1288,0.1507,0.2305,0.2361,0.2319,0.2423,0.2334,0.2277,0.2368,0.2299,0.2136,0.2237,1.013,1.047,0.0841,0.0852,0.398,0.1280,0.1558
