GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\2017-05-05 EMP UPDATED windoes reselected - Do not edit pre 29.09.17 612 standard\Run 4.b
Created: Fri Sep 29 18:42:16 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Ti49,17.80,17.85,1.92,1.88,563.82,0.43,1.72,4.70,11.45,9.27,9.83,9.48,9.84,7.36,10.78,8.91,11.27,20.68,20.92,2.20,2.19,687.52,0.46,2.33
V51,14.58,14.58,1.23,1.22,14.32,0.11,0.20,0.42,0.51,0.45,0.44,0.45,0.45,0.42,0.46,0.43,0.49,14.89,14.49,1.23,1.23,13.94,0.12,0.22
Cr53,16.08,15.79,1.50,1.53,0.72,4.80,9.12,0.99,0.39,0.31,0.36,0.35,0.35,0.31,0.33,0.31,0.37,20.10,20.03,1.84,1.94,0.90,6.16,11.67
Mn55,14.08,13.87,1.22,1.22,50.20,33.66,29.32,119.40,139.24,138.38,137.84,138.47,138.13,140.36,146.68,136.96,144.84,14.19,14.02,1.23,1.24,49.76,36.35,31.34
Co59,13.23,13.14,1.13,1.14,1.29,4.51,4.63,6.27,6.41,6.52,6.69,6.55,6.64,6.61,6.80,6.40,6.83,13.63,13.24,1.15,1.15,1.30,4.88,4.90
Ni60,16.13,15.75,1.37,1.35,0.51,101.58,102.80,7.80,6.37,6.55,6.29,6.69,6.68,6.58,6.60,6.45,6.56,16.63,16.36,1.43,1.46,0.52,113.09,115.28
Ni62,20.32,19.83,2.00,1.93,1.14,137.67,140.76,10.88,9.57,9.33,9.58,10.17,9.87,10.46,10.41,10.40,11.30,24.63,24.57,2.36,2.38,1.20,212.94,223.75
Cu63,15.23,15.11,1.25,1.26,0.65,0.045,0.15,0.029,0.046,0.034,0.046,0.036,0.038,0.032,0.036,0.041,0.041,15.37,14.90,1.29,1.30,0.66,0.052,0.16
Zn66,19.97,19.83,1.76,1.67,7.61,2.62,3.01,11.68,12.82,12.79,12.76,13.87,13.78,15.02,15.64,15.18,15.00,25.89,25.55,2.30,2.32,10.61,4.09,4.73
Zn67,17.27,17.46,1.72,1.76,8.16,2.23,2.51,8.91,10.09,9.64,9.63,10.20,10.52,10.52,11.04,10.46,10.75,20.35,19.80,2.00,2.02,9.88,2.84,3.16
Ga69,14.95,14.56,1.24,1.22,2.32,0.0072,0.011,0.011,0.016,0.012,0.016,0.013,0.016,0.012,0.018,0.012,0.015,16.74,16.03,1.39,1.39,2.59,0.0080,0.010
Sr88,17.69,17.57,2.71,2.66,11.43,0.0047,0.0024,0.0026,0.0041,0.0053,0.0088,0.027,0.0042,0.0041,0.11,0.0045,0.018,19.74,19.97,3.10,3.21,13.72,0.0047,0.0027
Y89,14.60,14.65,1.25,1.23,0.95,0.0053,0.0062,0.012,0.022,0.017,0.020,0.018,0.020,0.017,0.020,0.020,0.024,15.28,14.89,1.30,1.30,0.99,0.0055,0.0062
Zr90,14.53,14.77,1.33,1.29,5.51,0.011,0.012,0.0063,0.018,0.010,0.016,0.011,0.016,0.0091,0.018,0.015,0.016,16.39,16.29,1.48,1.50,6.32,0.011,0.010
Nb93,14.36,14.43,1.22,1.22,0.42,0.0026,0.0027,0.0011,0.0029,0.0018,0.0016,0.0018,0.0020,0.0016,0.0037,0.0044,0.0027,14.59,14.30,1.23,1.23,0.42,0.0030,0.0026
Ba135,15.70,15.92,1.56,1.54,24.29,0.029,0.0084,0.016,0.013,0.012,0.025,0.035,0.022,0.015,0.084,0.024,0.039,18.91,18.93,1.82,1.92,31.14,0.027,0.036
Ba137,15.10,15.04,1.41,1.43,23.51,0.0099,0.011,0.0056,0.011,0.016,0.020,0.025,0.010,0.011,0.070,0.017,0.026,16.84,16.87,1.63,1.62,26.99,0.027,0.012
La139,13.30,13.31,1.13,1.13,0.75,0.0015,0.0024,0.0037,0.0019,0.042,0.0068,0.0070,0.0028,0.0056,0.0041,0.011,0.0075,13.57,13.34,1.14,1.14,0.76,0.0021,0.0026
Ce140,14.57,14.41,1.24,1.23,1.66,0.0024,0.00056,0.042,0.0045,0.010,0.067,0.033,0.0056,0.0082,0.012,0.12,0.010,15.40,14.95,1.31,1.34,1.77,0.0023,0.0026
Gd157,14.48,14.58,1.32,1.30,0.26,0.010,0.0074,0.0069,0.0089,0.0098,0.022,0.0095,0.011,0.0056,0.0084,0.015,0.0071,16.32,16.04,1.46,1.51,0.28,0.015,0.0050
Yb172,15.40,15.35,1.36,1.35,0.14,0.011,0.0071,0.0096,0.016,0.011,0.017,0.011,0.014,0.012,0.012,0.014,0.015,17.29,17.13,1.57,1.56,0.14,0.0084,0.011

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,0.148,0.145,0.189,0.194,0.164,0.139,0.135,0.0619,0.0700,0.0663,0.0636,0.0679,0.0659,0.0667,0.0755,0.0994,0.0581,0.148,0.136,0.202,0.200,0.160,0.148,0.139
B11,0.172,0.176,0.222,0.236,0.201,0.164,0.171,0.0797,0.0860,0.0806,0.0758,0.0859,0.0810,0.0872,0.0925,0.126,0.0705,0.180,0.168,0.230,0.237,0.200,0.176,0.173
Na23,0.415,0.424,0.566,0.592,0.509,0.416,0.405,0.182,0.202,0.195,0.186,0.198,0.189,0.193,0.218,0.283,0.169,0.427,0.421,0.618,0.623,0.499,0.444,0.413
Mg24,0.334,0.232,0.261,0.281,0.229,0.207,0.257,0.0885,0.166,0.176,0.205,0.120,0.195,0.190,0.323,0.187,0.136,0.359,0.183,0.282,0.282,0.208,0.195,0.518
Mg25,0.953,0.461,0.624,0.690,0.602,0.549,0.782,0.214,0.721,0.550,0.535,0.446,0.406,0.697,0.598,1.04,0.447,0.960,0.485,0.627,0.739,0.566,0.490,1.75
Mg26,1.41,1.27,1.69,1.74,1.57,1.27,1.24,0.552,0.928,0.647,0.698,0.766,0.750,0.953,0.741,1.52,0.506,1.37,1.18,1.80,1.80,1.51,1.39,1.47
Al27,0.140,0.172,0.200,0.238,0.198,0.160,0.147,0.0686,0.0670,0.0689,0.0596,0.0649,0.0581,0.0672,0.0711,0.0941,0.0508,0.145,0.231,0.225,0.249,0.201,0.261,0.146
Si29,49.00,53.49,64.54,68.36,59.61,47.93,47.42,22.86,24.05,23.10,22.11,23.32,22.31,22.66,25.76,32.88,19.41,48.32,46.64,67.49,70.17,57.03,50.14,46.67
Si30,364.61,363.99,473.57,503.03,434.82,352.07,356.45,173.86,181.04,172.36,165.68,173.88,166.99,169.51,192.68,245.95,145.89,364.05,344.61,500.54,520.79,421.45,375.60,353.36
P31,2.94,3.10,3.96,4.19,3.56,2.97,2.96,1.36,1.43,1.38,1.32,1.38,1.32,1.34,1.52,1.89,1.14,2.83,2.86,4.11,4.23,3.33,3.11,2.81
Ca43,48.00,48.78,64.20,67.90,57.34,45.19,41.97,19.29,21.55,21.87,20.08,19.66,20.74,23.30,24.83,30.41,17.94,48.43,48.08,67.32,68.68,43.99,59.74,41.79
Ca44,17.80,17.21,22.28,24.55,20.34,16.75,17.01,8.04,8.61,8.39,7.72,8.34,7.99,8.26,9.24,12.18,7.05,17.76,16.28,24.12,24.64,19.93,17.91,16.61
Sc45,0.122,0.0986,0.137,0.129,0.113,0.0958,0.0978,0.0456,0.0487,0.0455,0.0449,0.0484,0.0478,0.0492,0.0517,0.0683,0.0400,0.104,0.0918,0.141,0.145,0.112,0.100,0.0906
Ti47,0.308,0.241,0.457,0.474,0.384,0.389,0.332,0.118,0.176,0.139,0.144,0.180,0.146,0.154,0.202,0.254,0.148,0.306,0.361,0.393,0.391,0.452,0.551,0.292
Ti49,0.493,0.552,0.704,0.779,0.588,0.473,0.554,0.234,0.235,0.278,0.247,0.229,0.259,0.240,0.222,0.293,0.260,0.476,0.530,0.560,0.717,0.386,0.519,0.572
V51,0.0312,0.0320,0.0563,0.0416,0.0369,0.0340,0.0247,0.0138,0.0164,0.0154,0.0131,0.0158,0.0136,0.0141,0.0150,0.0204,0.0121,0.0282,0.0284,0.0398,0.0441,0.0355,0.0350,0.0295
Cr53,0.488,0.529,0.609,0.647,0.579,0.480,0.463,0.216,0.240,0.247,0.204,0.227,0.221,0.240,0.249,0.327,0.205,0.412,0.484,0.701,0.726,0.513,0.478,0.536
Mn55,0.195,0.198,0.253,0.273,0.233,0.198,0.194,0.0918,0.0943,0.0920,0.0877,0.0927,0.0925,0.0937,0.106,0.134,0.0784,0.199,0.189,0.273,0.288,0.226,0.209,0.186
Co59,0.0181,0.0179,0.0330,0.0157,0.00668,0.0174,0.0125,0.00612,0.0126,0.00744,0.00720,0.00598,0.00729,0.0105,0.00942,0.0101,0.00556,0.0176,0.0253,0.0322,0.0181,0.0186,0.0169,0.0176
Ni60,0.0957,0.0907,0.0818,0.103,0.0437,0.0843,0.0893,0.0430,0.0437,0.0400,0.0421,0.0324,0.0471,0.0318,0.0592,0.0697,0.0206,0.0963,0.0813,0.117,0.137,0.103,0.111,0.0831
Ni62,0.719,0.662,0.332,0.360,0.435,0.439,0.316,0.163,0.200,0.257,0.311,<0.00000,0.223,0.172,0.258,0.306,0.196,0.694,0.395,<0.00000,0.458,<0.00000,0.519,0.515
Cu63,0.0303,0.0402,0.0435,0.0371,0.0536,0.0331,0.0407,0.00589,0.0158,0.0145,0.00733,0.0160,0.00855,0.0107,0.0203,0.0253,0.00919,0.0307,0.0436,0.0386,0.0515,0.0447,0.0139,0.0241
Zn66,0.0940,0.0961,0.114,0.168,0.113,0.0835,0.117,0.0450,0.0432,0.0679,0.0753,0.0481,0.0420,0.0397,0.0518,0.0643,0.0429,0.114,0.0964,0.122,0.152,0.148,0.112,0.0678
Zn67,0.359,0.313,0.337,0.283,0.417,0.343,0.164,0.116,0.139,0.144,0.129,0.135,0.118,0.153,0.193,0.303,0.113,0.317,0.190,0.159,<0.00000,0.378,<0.00000,0.251
Ga69,0.0144,0.0142,0.0182,0.0252,0.0179,0.0163,0.0173,<0.00000,0.00647,0.00844,0.00392,0.00533,<0.00000,0.00406,<0.00000,0.00340,0.00349,0.0157,0.0325,0.0286,0.0190,0.0155,0.0168,0.00986
Sr88,0.00788,0.0110,0.0115,0.00622,0.0130,0.0145,<0.00000,0.00280,0.00307,<0.00000,<0.00000,<0.00000,<0.00000,0.00359,0.00525,<0.00000,0.00309,0.00462,0.00600,0.0123,0.00896,0.0146,0.0132,0.00435
Y89,0.00705,0.00985,0.0188,0.0118,0.00822,0.00479,0.00841,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00330,<0.00000,0.00716,0.00805,0.0201,0.0120,<0.00000,0.00513,<0.00000
Zr90,<0.00000,<0.00000,0.0130,0.0346,<0.00000,0.0172,0.0285,<0.00000,<0.00000,<0.00000,0.00918,<0.00000,<0.00000,0.00475,0.00760,0.0195,<0.00000,0.0150,0.0195,0.0281,0.0356,0.0119,0.0108,<0.00000
Nb93,0.0103,0.00416,0.0106,0.0152,0.00491,0.00572,0.00820,0.00183,0.00201,0.00272,0.00263,0.00277,0.00266,0.00332,<0.00000,0.00394,<0.00000,<0.00000,0.00877,0.00981,0.0155,0.00955,0.00433,0.00568
Ba135,0.0738,<0.00000,0.147,0.160,<0.00000,0.0872,<0.00000,0.0457,0.0435,0.0241,<0.00000,<0.00000,0.0578,0.0241,0.0273,0.0350,<0.00000,<0.00000,0.0495,0.101,0.181,0.0604,0.0775,0.114
Ba137,0.0435,0.0430,0.0949,0.0841,0.0358,<0.00000,<0.00000,0.0133,0.0254,0.0198,0.0192,<0.00000,<0.00000,0.0197,0.0223,0.0452,<0.00000,0.0310,0.0402,0.0411,0.0735,<0.00000,0.0768,0.0291
La139,<0.00000,0.00978,0.0185,<0.00000,<0.00000,0.00426,0.00750,0.00193,<0.00000,<0.00000,<0.00000,0.00207,0.00200,<0.00000,<0.00000,0.00419,<0.00000,0.00456,0.0103,0.0191,<0.00000,<0.00000,0.00464,0.00746
Ce140,0.00709,0.0188,0.00996,0.00837,0.00713,0.00677,<0.00000,0.00375,<0.00000,0.00227,<0.00000,0.00231,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00615,0.00861,0.0105,0.00686,<0.00000,0.00716,0.00813
Gd157,<0.00000,0.0429,0.0474,0.0421,<0.00000,0.0209,0.0212,0.0164,0.0147,0.0173,0.0167,0.0176,0.0169,<0.00000,0.0160,<0.00000,<0.00000,0.0315,0.0500,0.0590,<0.00000,<0.00000,0.0452,<0.00000
Yb172,0.0193,0.0269,0.0297,0.0186,0.0355,0.0292,0.0133,0.0145,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00876,<0.00000,<0.00000,<0.00000,<0.00000,0.0179,0.0316,0.0327,<0.00000,<0.00000,0.0183

GLITTER!: Limit of Quantification.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,0.454,0.445,0.581,0.598,0.506,0.426,0.414,0.191,0.216,0.204,0.196,0.209,0.203,0.205,0.232,0.306,0.179,0.454,0.419,0.621,0.617,0.491,0.456,0.428
B11,0.530,0.542,0.683,0.727,0.618,0.505,0.525,0.245,0.265,0.248,0.233,0.264,0.249,0.268,0.285,0.388,0.217,0.555,0.515,0.708,0.729,0.615,0.543,0.534
Na23,1.28,1.30,1.74,1.82,1.57,1.28,1.25,0.561,0.622,0.600,0.573,0.609,0.581,0.594,0.670,0.870,0.519,1.31,1.30,1.90,1.92,1.54,1.37,1.27
Mg24,1.03,0.714,0.805,0.864,0.704,0.636,0.792,0.272,0.512,0.542,0.631,0.371,0.601,0.584,0.993,0.574,0.419,1.10,0.562,0.866,0.866,0.640,0.601,1.59
Mg25,2.93,1.42,1.92,2.12,1.85,1.69,2.41,0.657,2.22,1.69,1.65,1.37,1.25,2.14,1.84,3.20,1.37,2.95,1.49,1.93,2.28,1.74,1.51,5.39
Mg26,4.35,3.91,5.20,5.36,4.82,3.90,3.83,1.70,2.86,1.99,2.15,2.36,2.31,2.93,2.28,4.69,1.56,4.21,3.63,5.53,5.52,4.65,4.28,4.52
Al27,0.430,0.531,0.616,0.733,0.609,0.491,0.453,0.211,0.206,0.212,0.183,0.200,0.179,0.207,0.219,0.290,0.156,0.445,0.711,0.692,0.765,0.620,0.804,0.449
Si29,150.77,164.58,198.58,210.34,183.42,147.49,145.92,70.34,74.01,71.08,68.03,71.75,68.65,69.71,79.27,101.17,59.74,148.67,143.50,207.66,215.91,175.48,154.28,143.59
Si30,1121.88,1119.96,1457.14,1547.80,1337.91,1083.28,1096.77,534.95,557.05,530.33,509.80,535.02,513.82,521.58,592.87,756.76,448.89,1120.14,1060.34,1540.13,1602.45,1296.78,1155.69,1087.25
P31,9.03,9.54,12.19,12.88,10.95,9.13,9.12,4.18,4.40,4.24,4.06,4.24,4.06,4.12,4.69,5.81,3.52,8.72,8.81,12.64,13.01,10.25,9.58,8.64
Ca43,147.68,150.08,197.54,208.91,176.43,139.04,129.12,59.37,66.31,67.28,61.78,60.49,63.81,71.69,76.40,93.56,55.19,149.03,147.94,207.13,211.33,135.35,183.82,128.60
Ca44,54.77,52.95,68.56,75.54,62.58,51.54,52.34,24.73,26.50,25.82,23.76,25.66,24.57,25.43,28.42,37.48,21.69,54.65,50.08,74.23,75.81,61.33,55.11,51.12
Sc45,0.375,0.303,0.421,0.396,0.347,0.295,0.301,0.140,0.150,0.140,0.138,0.149,0.147,0.152,0.159,0.210,0.123,0.319,0.282,0.435,0.445,0.344,0.309,0.279
Ti47,0.947,0.741,1.41,1.46,1.18,1.20,1.02,0.363,0.541,0.429,0.443,0.554,0.450,0.474,0.621,0.782,0.454,0.941,1.11,1.21,1.20,1.39,1.69,0.900
Ti49,1.52,1.70,2.17,2.40,1.81,1.46,1.71,0.719,0.724,0.856,0.760,0.704,0.796,0.739,0.683,0.902,0.800,1.46,1.63,1.72,2.21,1.19,1.60,1.76
V51,0.0961,0.0985,0.173,0.128,0.113,0.105,0.0759,0.0423,0.0505,0.0473,0.0402,0.0486,0.0418,0.0433,0.0462,0.0628,0.0372,0.0868,0.0873,0.122,0.136,0.109,0.108,0.0907
Cr53,1.50,1.63,1.87,1.99,1.78,1.48,1.43,0.664,0.738,0.760,0.628,0.698,0.680,0.738,0.766,1.01,0.632,1.27,1.49,2.16,2.23,1.58,1.47,1.65
Mn55,0.600,0.610,0.779,0.840,0.717,0.610,0.598,0.283,0.290,0.283,0.270,0.285,0.284,0.288,0.326,0.412,0.241,0.613,0.580,0.841,0.886,0.695,0.643,0.574
Co59,0.0556,0.0549,0.102,0.0482,0.0206,0.0536,0.0385,0.0188,0.0387,0.0229,0.0222,0.0184,0.0224,0.0324,0.0290,0.0311,0.0171,0.0543,0.0779,0.0990,0.0556,0.0574,0.0520,0.0541
Ni60,0.294,0.279,0.252,0.315,0.134,0.259,0.275,0.132,0.134,0.123,0.129,0.0998,0.145,0.0979,0.182,0.214,0.0635,0.296,0.250,0.361,0.421,0.318,0.342,0.256
Ni62,2.21,2.04,1.02,1.11,1.34,1.35,0.971,0.501,0.616,0.792,0.956,<0.00000,0.685,0.529,0.793,0.942,0.604,2.13,1.22,<0.00000,1.41,<0.00000,1.60,1.59
Cu63,0.0933,0.124,0.134,0.114,0.165,0.102,0.125,0.0181,0.0487,0.0447,0.0225,0.0493,0.0263,0.0329,0.0626,0.0779,0.0283,0.0945,0.134,0.119,0.158,0.137,0.0428,0.0742
Zn66,0.289,0.296,0.351,0.518,0.349,0.257,0.361,0.139,0.133,0.209,0.232,0.148,0.129,0.122,0.159,0.198,0.132,0.351,0.297,0.374,0.468,0.455,0.346,0.208
Zn67,1.11,0.962,1.04,0.870,1.28,1.06,0.505,0.356,0.428,0.442,0.396,0.415,0.364,0.470,0.594,0.932,0.349,0.976,0.586,0.488,<0.00000,1.16,<0.00000,0.772
Ga69,0.0444,0.0438,0.0559,0.0775,0.0550,0.0501,0.0531,<0.00000,0.0199,0.0260,0.0121,0.0164,<0.00000,0.0125,<0.00000,0.0105,0.0107,0.0482,0.100,0.0879,0.0584,0.0476,0.0516,0.0303
Sr88,0.0242,0.0338,0.0352,0.0191,0.0400,0.0445,<0.00000,0.00860,0.00945,<0.00000,<0.00000,<0.00000,<0.00000,0.0111,0.0162,<0.00000,0.00951,0.0142,0.0185,0.0377,0.0276,0.0450,0.0408,0.0134
Y89,0.0217,0.0303,0.0580,0.0363,0.0253,0.0147,0.0259,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0102,<0.00000,0.0220,0.0248,0.0619,0.0370,<0.00000,0.0158,<0.00000
Zr90,<0.00000,<0.00000,0.0400,0.107,<0.00000,0.0529,0.0878,<0.00000,<0.00000,<0.00000,0.0283,<0.00000,<0.00000,0.0146,0.0234,0.0600,<0.00000,0.0461,0.0599,0.0865,0.110,0.0365,0.0332,<0.00000
Nb93,0.0318,0.0128,0.0326,0.0469,0.0151,0.0176,0.0252,0.00563,0.00618,0.00837,0.00810,0.00851,0.00818,0.0102,<0.00000,0.0121,<0.00000,<0.00000,0.0270,0.0302,0.0477,0.0294,0.0133,0.0175
Ba135,0.227,<0.00000,0.453,0.493,<0.00000,0.268,<0.00000,0.141,0.134,0.0740,<0.00000,<0.00000,0.178,0.0742,0.0840,0.108,<0.00000,<0.00000,0.152,0.311,0.558,0.186,0.239,0.351
Ba137,0.134,0.132,0.292,0.259,0.110,<0.00000,<0.00000,0.0410,0.0780,0.0610,0.0589,<0.00000,<0.00000,0.0607,0.0687,0.139,<0.00000,0.0955,0.124,0.126,0.226,<0.00000,0.236,0.0895
La139,<0.00000,0.0301,0.0570,<0.00000,<0.00000,0.0131,0.0231,0.00595,<0.00000,<0.00000,<0.00000,0.00638,0.00614,<0.00000,<0.00000,0.0129,<0.00000,0.0140,0.0316,0.0589,<0.00000,<0.00000,0.0143,0.0230
Ce140,0.0218,0.0579,0.0306,0.0258,0.0219,0.0208,<0.00000,0.0115,<0.00000,0.00699,<0.00000,0.00709,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0189,0.0265,0.0323,0.0211,<0.00000,0.0220,0.0250
Gd157,<0.00000,0.132,0.146,0.129,<0.00000,0.0643,0.0653,0.0505,0.0453,0.0531,0.0514,0.0541,0.0520,<0.00000,0.0491,<0.00000,<0.00000,0.0968,0.154,0.181,<0.00000,<0.00000,0.139,<0.00000
Yb172,0.0593,0.0828,0.0914,0.0573,0.109,0.0898,0.0408,0.0446,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0270,<0.00000,<0.00000,<0.00000,<0.00000,0.0550,0.0973,0.101,<0.00000,<0.00000,0.0563

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,200.78,197.18,16.76,16.75,4.09,0.693,1.088,2.713,3.25,3.148,3.009,3.040,3.086,3.159,3.56,2.856,3.43,201.64,197.99,16.60,16.90,4.08,0.788,1.002
B11,141.14,139.24,18.18,17.91,6.88,6.18,5.88,4.36,4.33,4.18,4.19,4.10,3.96,3.79,3.99,4.37,3.90,147.81,143.46,18.20,17.92,6.56,5.67,5.54
Na23,14.18,14.17,14.13,13.93,3.38,0.00530,0.01363,0.00610,0.00841,0.00814,0.00783,0.00891,0.00814,0.00809,0.01482,0.00763,0.00908,14.51,13.83,14.04,14.02,3.30,0.00550,0.01400
Mg24,0.00348,0.00352,0.00048,0.00047,0.1725,2.507,2.466,1.636,1.571,1.560,1.530,1.558,1.514,1.526,1.564,1.550,1.540,0.00354,0.00347,0.00047,0.00048,0.1687,2.500,2.485
Mg25,0.00357,0.00363,0.00049,0.00046,0.1743,2.64,2.62,1.77,1.64,1.67,1.64,1.68,1.67,1.66,1.65,1.69,1.70,0.00372,0.00371,0.00049,0.00046,0.178,2.80,2.75
Mg26,0.00362,0.00362,0.00048,0.00047,0.1733,2.596,2.580,1.756,1.613,1.634,1.643,1.633,1.615,1.617,1.606,1.637,1.641,0.00358,0.00363,0.00047,0.00048,0.1723,2.66,2.65
Al27,0.771,0.780,0.834,0.832,6.18,0.00556,0.01055,0.00946,0.01053,0.00968,0.00940,0.01244,0.00932,0.00831,0.02601,0.00886,0.01081,0.783,0.766,0.829,0.837,5.98,0.00542,0.01053
Si29,2.030,2.053,2.103,2.111,1.709,1.208,1.208,1.119,1.108,1.100,1.100,1.105,1.107,1.096,1.101,1.101,1.108,2.072,2.002,2.093,2.120,1.655,1.208,1.208
Si30,1.994,1.968,2.109,2.104,1.704,1.251,1.246,1.053,1.073,1.059,1.070,1.055,1.057,1.092,1.104,1.116,1.074,1.998,1.982,2.102,2.111,1.665,1.277,1.265
P31,0.173,0.164,0.0194,0.0213,0.588,0.00694,0.00983,0.0358,0.0745,0.0659,0.0541,0.0519,0.0596,0.0472,0.0947,0.0451,0.0757,0.170,0.161,0.0196,0.0208,0.565,0.00682,0.0114
Ca43,6.06,6.06,6.30,6.30,3.78,0.0242,0.0379,0.1199,0.1463,0.1505,0.1539,0.1532,0.1491,0.1359,0.1554,0.1529,0.1479,6.06,6.06,6.30,6.30,3.78,0.0213,0.0318
Ca44,5.95,5.99,6.31,6.29,3.76,0.0498,0.0591,0.1389,0.1658,0.1654,0.1667,0.1673,0.1643,0.1599,0.1790,0.1759,0.1696,6.00,5.98,6.27,6.33,3.76,0.0506,0.0615
Sc45,47.66,47.93,4.60,4.64,3.66,0.596,0.476,0.731,0.751,0.721,0.713,0.719,0.724,0.694,0.731,0.759,0.738,48.57,47.81,4.59,4.65,3.65,0.588,0.486
Ti47,0.704,0.710,0.0664,0.0682,22.50,0.01127,0.0558,0.1661,0.400,0.333,0.338,0.334,0.326,0.2450,0.352,0.283,0.349,0.742,0.716,0.0663,0.0682,23.06,0.00881,0.0610
Ti49,0.747,0.751,0.0680,0.0665,23.88,0.00875,0.0585,0.1776,0.428,0.344,0.356,0.340,0.344,0.253,0.364,0.292,0.361,0.753,0.749,0.0682,0.0664,23.46,0.00782,0.0595
V51,5.51,5.51,0.457,0.456,5.39,0.0369,0.0721,0.1595,0.1877,0.1674,0.1640,0.1671,0.1674,0.1573,0.1711,0.1563,0.1778,5.62,5.46,0.456,0.457,5.23,0.0390,0.0739
Cr53,0.1080,0.1064,0.00907,0.00926,0.00379,0.0352,0.0674,0.00693,0.00192,0.00178,0.00182,0.00210,0.00178,0.00173,0.00181,0.00152,0.00184,0.1112,0.1084,0.00899,0.00932,0.00399,0.0371,0.0698
Mn55,0.1543,0.1521,0.01319,0.01314,0.548,0.373,0.3246,1.321,1.538,1.527,1.518,1.522,1.514,1.535,1.599,1.489,1.569,0.1547,0.1527,0.01314,0.01319,0.539,0.384,0.330
Co59,0.551,0.547,0.0464,0.0466,0.0526,0.1933,0.1980,0.2687,0.2741,0.2789,0.2859,0.2798,0.2827,0.2816,0.2888,0.2713,0.2890,0.564,0.547,0.0464,0.0466,0.0527,0.2033,0.2034
Ni60,0.02954,0.02888,0.00237,0.00234,0.00081,0.1943,0.1962,0.01481,0.01196,0.01233,0.01174,0.01250,0.01236,0.01214,0.01210,0.01173,0.01184,0.0291,0.02849,0.00234,0.00236,0.00077,0.1956,0.1975
Ni62,0.0310,0.0303,0.00240,0.00231,0.00116,0.2005,0.2029,0.01529,0.01291,0.01264,0.01253,0.01325,0.01239,0.01299,0.01257,0.01219,0.01285,0.0307,0.0300,0.00238,0.00233,0.00106,0.209,0.213
Cu63,2.804,2.782,0.2237,0.2264,0.1144,0.00476,0.02477,0.00371,0.00488,0.00455,0.00550,0.00491,0.00427,0.00409,0.00456,0.00503,0.00460,2.757,2.664,0.2248,0.2251,0.1127,0.00590,0.02381
Zn66,1.017,1.014,0.0868,0.0824,0.385,0.1252,0.1427,0.552,0.595,0.583,0.568,0.604,0.585,0.622,0.630,0.594,0.570,1.036,0.996,0.0853,0.0841,0.381,0.1295,0.146
Zn67,1.018,1.033,0.0832,0.0861,0.468,0.1181,0.1343,0.517,0.572,0.548,0.534,0.565,0.569,0.564,0.581,0.539,0.541,1.033,0.988,0.0850,0.0841,0.458,0.1197,0.1320
Ga69,29.90,29.16,2.449,2.405,4.59,0.00107,0.00514,0.01312,0.0136,0.01401,0.0151,0.01545,0.0154,0.01392,0.0226,0.01165,0.0142,30.52,28.89,2.448,2.410,4.46,0.00161,0.00600
Sr88,43.56,43.35,6.66,6.52,28.02,-0.00100,0.00067,0.00132,0.00149,0.00572,0.00825,0.0562,0.00226,0.00322,0.2572,0.00315,0.0246,43.02,42.86,6.53,6.66,28.00,-0.00039,0.00050
Y89,203.28,204.15,17.14,16.91,13.00,0.0132,0.0150,0.0983,0.1666,0.1648,0.1576,0.1709,0.1584,0.1575,0.1819,0.1774,0.194,205.00,198.70,17.07,16.99,12.85,0.0135,0.0198
