GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For Edit 2017-05-05 EMP UPDATED windoes reselected\Run 3.b
Created: Fri Sep 29 17:48:57 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2,15-01,15-02,15-03,15-04,15-05,15-06,15-07,15-08,15-09,15-10,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3
Ti49,15.01,14.86,1.63,1.54,442.24,0.42,1.44,6.38,6.24,7.77,3.54,4.20,5.22,5.13,4.62,6.67,6.71,14.27,14.32,1.56,1.56,441.61,0.39,1.39
V51,14.48,14.02,1.21,1.18,13.24,0.11,0.20,0.56,0.54,0.63,0.53,0.48,0.52,0.52,0.47,0.53,0.57,13.77,13.74,1.15,1.14,13.22,0.11,0.20
Cr53,15.27,14.89,1.46,1.49,0.72,5.17,9.69,0.81,0.80,0.88,1.90,2.05,0.81,1.02,0.85,0.72,0.72,15.56,15.31,1.49,1.53,0.73,5.32,10.10
Mn55,14.22,13.98,1.23,1.22,48.07,34.31,30.00,120.25,120.17,119.59,112.40,113.55,118.33,118.08,120.13,122.72,131.46,13.76,13.52,1.18,1.18,48.04,34.15,29.71
Co59,13.54,13.37,1.14,1.13,1.21,4.71,4.80,6.79,6.77,7.04,6.63,6.70,6.64,6.86,7.13,6.97,7.42,12.76,12.64,1.08,1.08,1.21,4.55,4.69
Ni60,16.27,15.90,1.48,1.42,0.49,104.08,107.92,10.59,10.93,11.09,14.28,15.34,10.93,10.81,11.30,10.99,11.46,15.52,15.14,1.31,1.30,0.49,101.90,103.69
Ni62,13.47,13.26,1.61,1.54,0.73,84.84,84.88,8.70,8.82,8.86,11.43,11.87,8.71,8.51,8.90,8.45,8.51,11.80,11.43,1.24,1.20,0.70,73.39,74.43
Cu63,17.01,17.05,1.62,1.41,0.70,0.054,0.18,0.054,0.054,0.047,0.057,0.22,0.047,0.044,0.043,0.048,0.047,16.74,16.60,1.36,1.37,0.70,0.052,0.18
Zn66,10.75,10.74,1.04,0.98,3.95,1.36,1.56,5.94,5.89,5.99,5.76,5.99,5.91,5.80,6.00,6.02,6.32,10.50,10.45,0.93,0.89,3.95,1.37,1.55
Zn67,8.95,8.78,1.01,0.98,4.03,1.19,1.35,4.60,4.60,4.66,4.55,4.64,4.69,4.61,4.60,4.69,5.03,8.63,8.74,0.90,0.93,4.03,1.23,1.34
Ga69,4.57,4.48,0.38,0.37,0.70,0.0031,0.0035,0.0049,0.0038,0.0041,0.0052,0.0047,0.0043,0.0042,0.0039,0.0041,0.0042,4.59,4.47,0.38,0.37,0.70,0.0026,0.0037
Sr88,16.56,16.52,2.60,2.54,10.55,0.0027,0.0028,0.0048,0.0045,0.0055,0.0055,0.024,0.0043,0.0034,0.0036,0.0037,0.0027,16.56,16.46,2.53,2.48,10.55,0.0056,0.0032
Y89,18.21,18.09,1.56,1.52,1.12,0.0067,0.0084,0.025,0.021,0.020,0.024,0.018,0.024,0.019,0.019,0.022,0.022,17.54,17.59,1.49,1.46,1.12,0.0071,0.0081
Zr90,16.78,16.79,1.62,1.51,5.86,0.011,0.011,0.022,0.016,0.017,0.032,0.023,0.014,0.012,0.013,0.016,0.017,15.82,16.04,1.43,1.39,5.84,0.014,0.015
Nb93,14.13,14.06,1.20,1.19,0.40,0.0029,0.0027,0.0017,0.0019,0.0032,0.0020,0.0058,0.0019,0.0013,0.0017,0.0018,0.0018,13.87,13.92,1.17,1.17,0.40,0.0030,0.0029
Ba135,14.02,14.26,1.46,1.39,21.14,0.046,0.017,0.020,0.024,0.030,0.029,0.091,0.034,0.012,0.025,0.021,0.017,13.95,14.15,1.41,1.40,21.15,0.032,0.0091
Ba137,14.09,13.90,1.36,1.31,21.07,0.021,0.0068,0.0087,0.012,0.018,0.015,0.078,0.010,0.0086,0.011,0.013,0.0076,13.75,13.71,1.29,1.31,21.07,0.011,0.018
La139,14.81,14.68,1.24,1.21,0.78,0.0031,0.0018,0.0039,0.013,0.0041,0.010,0.0076,0.0034,0.0034,0.0066,0.0062,0.0040,14.16,14.12,1.19,1.18,0.78,0.0017,0.0027
Ce140,15.02,14.92,1.29,1.26,1.65,0.0016,0.0018,0.018,0.044,0.012,0.031,0.031,0.0075,0.012,0.027,0.11,0.10,14.70,14.53,1.24,1.23,1.65,0.0022,0.00062
Gd157,15.22,15.45,1.40,1.37,0.27,0.0074,0.013,0.0086,0.014,0.011,0.0089,0.0095,0.0096,0.0082,0.0085,0.012,0.0057,15.18,15.30,1.37,1.37,0.27,0.012,0.0090
Yb172,17.17,16.97,1.52,1.48,0.14,0.013,0.011,0.019,0.014,0.013,0.015,0.012,0.018,0.014,0.013,0.015,0.013,15.03,14.91,1.31,1.30,0.14,0.011,0.0082

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2,15-01,15-02,15-03,15-04,15-05,15-06,15-07,15-08,15-09,15-10,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3
Li7,0.145,0.140,0.196,0.196,0.153,0.162,0.132,0.0796,0.0746,0.0612,0.0601,0.0621,0.0894,0.0606,0.0612,0.0620,0.0645,0.138,0.135,0.179,0.178,0.150,0.136,0.135
B11,0.0756,0.0738,0.108,0.113,0.0887,0.0962,0.0770,0.0473,0.0412,0.0364,0.0365,0.0361,0.0512,0.0358,0.0357,0.0367,0.0383,0.0788,0.0808,0.104,0.107,0.0910,0.0822,0.0860
Na23,0.424,0.422,0.605,0.618,0.471,0.496,0.399,0.245,0.228,0.191,0.185,0.190,0.279,0.185,0.185,0.190,0.198,0.414,0.422,0.572,0.575,0.496,0.440,0.436
Mg24,0.325,0.195,0.267,0.262,0.203,0.230,0.256,0.104,0.200,0.186,0.161,0.194,0.427,0.260,0.134,0.250,0.184,0.297,0.206,0.235,0.244,0.199,0.205,0.549
Mg25,1.12,0.456,0.600,0.671,0.520,0.478,0.734,0.266,0.554,0.438,0.364,0.500,0.994,0.349,0.567,0.489,0.483,0.847,0.408,0.559,0.586,0.518,0.523,0.894
Mg26,1.58,1.17,1.64,1.67,1.32,1.34,1.25,0.676,0.699,0.567,0.603,0.603,0.807,0.653,0.670,0.638,0.671,1.22,1.12,1.51,1.49,1.35,1.19,1.28
Al27,0.115,0.161,0.287,0.218,0.170,0.199,0.134,0.0791,0.0782,0.0594,0.0591,0.0600,0.0931,0.0589,0.0578,0.0595,0.0621,0.127,0.156,0.184,0.210,0.176,0.152,0.144
Si29,50.10,50.15,69.68,71.40,55.68,57.17,46.60,30.26,26.82,22.26,21.51,22.11,32.43,21.38,21.21,21.86,22.90,46.37,50.53,61.85,63.15,55.15,47.80,48.32
Si30,369.82,365.37,510.16,525.60,409.86,419.36,348.38,229.31,199.91,166.12,160.18,163.87,239.01,160.02,158.81,161.87,169.70,347.16,345.82,456.16,467.40,403.97,353.20,363.80
P31,3.74,3.90,5.44,5.45,4.27,4.57,3.54,2.26,2.00,1.66,1.64,1.62,2.42,1.58,1.60,1.63,1.71,3.52,3.72,4.83,4.95,4.20,3.80,3.85
Ca43,49.78,50.05,67.25,63.49,49.94,66.85,49.73,28.74,26.60,20.41,22.62,23.87,27.24,20.40,19.13,19.86,23.42,48.04,48.82,65.29,66.85,56.49,50.36,45.33
Ca44,18.89,18.27,25.61,26.18,19.98,20.75,17.86,11.10,10.14,8.32,8.03,8.46,12.20,8.09,8.13,8.32,8.61,18.03,17.40,22.86,24.28,20.15,17.90,18.63
Sc45,0.112,0.112,0.158,0.150,0.116,0.128,0.106,0.0625,0.0623,0.0510,0.0482,0.0501,0.0689,0.0491,0.0487,0.0516,0.0517,0.130,0.105,0.147,0.134,0.117,0.108,0.112
Ti47,0.383,0.312,0.261,0.475,0.364,0.309,0.202,0.197,0.254,0.145,0.191,0.129,0.242,0.165,0.146,0.174,0.152,0.304,0.237,0.548,0.445,0.367,0.361,0.364
Ti49,0.569,0.600,0.664,0.756,0.641,0.536,0.436,0.289,0.349,0.242,0.260,0.234,0.286,0.206,0.293,0.126,0.261,0.454,0.507,0.505,0.698,0.529,0.492,0.529
V51,0.0394,0.0296,0.0519,0.0295,0.0295,0.0335,0.0310,0.0213,0.0153,0.0166,0.00984,0.0132,0.0197,0.0134,0.0113,0.0162,0.0129,0.0296,0.0303,0.0541,0.0382,0.0341,0.0363,0.0260
Cr53,0.573,0.573,0.817,0.831,0.659,0.674,0.511,0.296,0.284,0.219,0.252,0.248,0.342,0.269,0.264,0.271,0.268,0.560,0.607,0.710,0.739,0.642,0.589,0.562
Mn55,0.200,0.198,0.279,0.287,0.219,0.236,0.189,0.118,0.106,0.0901,0.0878,0.0904,0.132,0.0889,0.0893,0.0882,0.0949,0.192,0.194,0.252,0.263,0.223,0.205,0.204
Co59,0.0227,0.0152,0.0192,0.0183,0.00890,0.0151,0.00741,0.00680,0.00810,0.00680,0.0110,0.00714,0.0104,0.00779,0.00735,0.00864,0.00642,0.0175,0.0173,0.0324,0.0145,0.00631,0.0177,0.0142
Ni60,0.0845,0.0727,0.119,0.104,0.0739,0.130,0.0664,0.0488,0.0440,0.0460,0.0515,0.0362,0.0636,0.0372,0.0406,0.0377,0.0434,0.0955,0.0903,0.0826,0.0978,0.0425,0.0887,0.103
Ni62,0.426,0.312,0.472,<0.00000,0.374,0.281,0.363,0.176,0.237,0.0658,0.154,0.143,<0.00000,0.0613,<0.00000,0.123,0.169,0.520,0.474,0.239,0.243,0.298,0.228,0.233
Cu63,0.0574,0.0324,0.0738,0.0600,0.0505,0.0247,0.0263,0.0129,0.0143,0.0109,<0.00000,0.0144,0.0186,0.0105,0.0133,0.0158,0.0151,0.0337,0.0445,0.0490,0.0395,0.0608,0.0390,0.0488
Zn66,0.0688,0.0812,0.114,0.133,0.0938,0.0950,0.0799,0.0428,0.0299,0.0458,0.0538,0.0284,0.0549,0.0330,0.0329,0.0293,0.0307,0.0675,0.0688,0.0828,0.105,0.0794,0.0605,0.0863
Zn67,0.148,0.144,0.261,0.103,0.178,<0.00000,0.187,0.0607,0.0866,0.113,0.104,0.0905,0.124,0.0699,0.0763,0.0952,0.0817,0.212,0.184,0.201,0.160,0.242,0.176,0.196
Ga69,0.00302,0.00483,0.00842,0.00694,0.00534,0.00680,0.00158,0.00145,0.00185,0.00269,0.00150,0.00077,0.00251,0.00130,0.00167,0.00132,<0.00000,0.00482,0.00476,0.00616,0.00808,0.00586,0.00577,0.00623
Sr88,<0.00000,0.0126,<0.00000,0.0119,<0.00000,0.00632,0.00440,0.00285,0.00682,<0.00000,0.00361,<0.00000,0.00541,0.00295,0.00208,0.00474,0.00223,0.00819,0.0114,0.0121,0.00621,0.0133,0.0174,0.00498
Y89,0.0142,0.0139,0.00850,0.00892,0.0119,<0.00000,0.0114,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00860,0.0120,0.0233,0.0138,0.00981,0.00873,0.0110
Zr90,0.0128,0.0331,0.0296,<0.00000,0.0307,<0.00000,0.0198,0.0128,<0.00000,<0.00000,0.0120,<0.00000,<0.00000,0.00757,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0153,0.0385,<0.00000,0.0210,0.0331
Nb93,0.00424,0.00414,0.0170,0.00841,0.0121,0.00775,0.00763,0.00495,0.00447,<0.00000,0.00404,<0.00000,0.00468,0.00181,0.00312,0.00411,0.00432,0.0100,0.00404,0.0105,0.0142,0.00468,0.00722,0.00861
Ba135,<0.00000,0.0946,0.0746,0.111,0.0602,0.145,<0.00000,0.0461,0.0589,0.0428,<0.00000,<0.00000,0.0616,0.0238,0.0335,0.0540,0.0440,0.0761,<0.00000,0.154,0.158,<0.00000,0.0948,<0.00000
Ba137,0.0458,0.0774,0.0611,0.0641,<0.00000,0.0590,<0.00000,0.0188,0.0170,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0273,0.0278,<0.00000,0.0438,0.0432,0.0967,0.0811,0.0353,<0.00000,0.0459
La139,0.00500,0.00487,0.0133,0.0121,0.0120,0.00907,<0.00000,0.00289,<0.00000,0.00309,0.00210,<0.00000,0.00313,<0.00000,0.00294,0.00300,0.00223,<0.00000,0.0104,0.0199,0.00615,<0.00000,0.00476,0.00850
Ce140,<0.00000,0.0121,0.00523,<0.00000,0.00596,0.00505,0.00351,0.00228,<0.00000,0.00172,<0.00000,<0.00000,0.00350,<0.00000,0.00232,0.00167,<0.00000,0.00744,0.0197,0.0106,0.00843,0.00734,0.00533,<0.00000
Gd157,0.0252,0.0427,<0.00000,0.0794,<0.00000,<0.00000,0.0395,0.0148,0.0268,0.0252,0.0217,0.0192,0.0162,<0.00000,0.0153,<0.00000,<0.00000,<0.00000,0.0487,0.0546,0.0459,<0.00000,0.0252,0.0261
Yb172,0.0237,0.0163,0.0313,<0.00000,<0.00000,0.0297,0.0206,0.0162,<0.00000,0.00994,<0.00000,0.00968,0.0172,<0.00000,<0.00000,0.00939,<0.00000,0.0207,0.0287,0.0320,0.0189,0.0366,0.0290,0.0149

GLITTER!: Limit of Quantification.
Element,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2,15-01,15-02,15-03,15-04,15-05,15-06,15-07,15-08,15-09,15-10,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3
Li7,0.445,0.432,0.604,0.604,0.471,0.499,0.405,0.245,0.229,0.188,0.185,0.191,0.275,0.186,0.188,0.191,0.198,0.424,0.415,0.550,0.547,0.461,0.419,0.416
B11,0.233,0.227,0.334,0.348,0.273,0.296,0.237,0.145,0.127,0.112,0.112,0.111,0.158,0.110,0.110,0.113,0.118,0.242,0.249,0.319,0.330,0.280,0.253,0.265
Na23,1.30,1.30,1.86,1.90,1.45,1.53,1.23,0.754,0.703,0.587,0.570,0.585,0.858,0.569,0.568,0.584,0.610,1.27,1.30,1.76,1.77,1.53,1.35,1.34
Mg24,0.999,0.601,0.821,0.806,0.625,0.709,0.787,0.320,0.616,0.571,0.494,0.596,1.32,0.801,0.413,0.770,0.566,0.913,0.633,0.724,0.750,0.612,0.630,1.69
Mg25,3.45,1.40,1.85,2.07,1.60,1.47,2.26,0.819,1.70,1.35,1.12,1.54,3.06,1.08,1.75,1.51,1.49,2.61,1.25,1.72,1.80,1.59,1.61,2.75
Mg26,4.85,3.61,5.04,5.14,4.07,4.12,3.83,2.08,2.15,1.74,1.86,1.85,2.48,2.01,2.06,1.96,2.07,3.76,3.44,4.65,4.59,4.16,3.66,3.94
Al27,0.354,0.495,0.885,0.670,0.524,0.613,0.412,0.244,0.241,0.183,0.182,0.185,0.286,0.181,0.178,0.183,0.191,0.391,0.481,0.566,0.646,0.540,0.467,0.443
Si29,154.15,154.29,214.40,219.70,171.34,175.92,143.38,93.12,82.53,68.48,66.20,68.04,99.80,65.79,65.26,67.26,70.46,142.68,155.49,190.30,194.31,169.69,147.08,148.68
Si30,1137.90,1124.20,1569.74,1617.23,1261.10,1290.33,1071.95,705.58,615.12,511.14,492.87,504.21,735.40,492.37,488.65,498.08,522.15,1068.18,1064.05,1403.58,1438.14,1242.99,1086.77,1119.38
P31,11.51,12.01,16.74,16.78,13.13,14.05,10.91,6.95,6.14,5.09,5.03,4.97,7.46,4.86,4.93,5.02,5.25,10.84,11.44,14.86,15.22,12.93,11.69,11.84
Ca43,153.16,154.00,206.91,195.35,153.65,205.69,153.02,88.42,81.83,62.79,69.59,73.45,83.82,62.76,58.85,61.12,72.07,147.81,150.21,200.89,205.70,173.80,154.95,139.47
Ca44,58.11,56.22,78.79,80.54,61.47,63.86,54.95,34.14,31.21,25.61,24.72,26.02,37.55,24.89,25.01,25.60,26.49,55.48,53.55,70.34,74.70,61.99,55.07,57.32
Sc45,0.344,0.346,0.486,0.461,0.357,0.393,0.326,0.192,0.192,0.157,0.148,0.154,0.212,0.151,0.150,0.159,0.159,0.399,0.322,0.453,0.413,0.361,0.332,0.344
Ti47,1.18,0.960,0.803,1.46,1.12,0.950,0.623,0.606,0.783,0.446,0.587,0.398,0.744,0.508,0.450,0.536,0.469,0.935,0.729,1.69,1.37,1.13,1.11,1.12
Ti49,1.75,1.85,2.04,2.33,1.97,1.65,1.34,0.891,1.07,0.744,0.800,0.719,0.881,0.634,0.902,0.387,0.802,1.40,1.56,1.55,2.15,1.63,1.51,1.63
V51,0.121,0.0910,0.160,0.0908,0.0909,0.103,0.0953,0.0656,0.0471,0.0510,0.0303,0.0405,0.0608,0.0411,0.0346,0.0499,0.0396,0.0912,0.0933,0.166,0.117,0.105,0.112,0.0801
Cr53,1.76,1.76,2.51,2.56,2.03,2.07,1.57,0.909,0.873,0.673,0.776,0.763,1.05,0.827,0.814,0.835,0.825,1.72,1.87,2.18,2.27,1.97,1.81,1.73
Mn55,0.614,0.608,0.860,0.883,0.674,0.728,0.581,0.364,0.327,0.277,0.270,0.278,0.406,0.273,0.275,0.272,0.292,0.589,0.598,0.774,0.808,0.687,0.632,0.628
Co59,0.0700,0.0466,0.0589,0.0565,0.0274,0.0464,0.0228,0.0209,0.0249,0.0209,0.0340,0.0220,0.0321,0.0240,0.0226,0.0266,0.0198,0.0540,0.0532,0.0996,0.0446,0.0194,0.0546,0.0436
Ni60,0.260,0.224,0.365,0.320,0.227,0.401,0.204,0.150,0.135,0.142,0.158,0.112,0.196,0.115,0.125,0.116,0.133,0.294,0.278,0.254,0.301,0.131,0.273,0.318
Ni62,1.31,0.959,1.45,<0.00000,1.15,0.865,1.12,0.543,0.729,0.203,0.473,0.439,<0.00000,0.189,<0.00000,0.377,0.521,1.60,1.46,0.734,0.749,0.915,0.701,0.718
Cu63,0.177,0.0996,0.227,0.185,0.155,0.0761,0.0809,0.0397,0.0438,0.0336,<0.00000,0.0444,0.0573,0.0324,0.0408,0.0487,0.0464,0.104,0.137,0.151,0.121,0.187,0.120,0.150
Zn66,0.212,0.250,0.350,0.410,0.289,0.292,0.246,0.132,0.0919,0.141,0.166,0.0875,0.169,0.102,0.101,0.0900,0.0946,0.208,0.212,0.255,0.324,0.244,0.186,0.265
Zn67,0.454,0.444,0.802,0.318,0.546,<0.00000,0.576,0.187,0.267,0.347,0.319,0.279,0.381,0.215,0.235,0.293,0.251,0.652,0.567,0.620,0.493,0.743,0.540,0.603
Ga69,0.00930,0.0149,0.0259,0.0214,0.0164,0.0209,0.00485,0.00446,0.00569,0.00829,0.00461,0.00236,0.00772,0.00400,0.00515,0.00407,<0.00000,0.0148,0.0146,0.0190,0.0249,0.0180,0.0178,0.0192
Sr88,<0.00000,0.0388,<0.00000,0.0365,<0.00000,0.0194,0.0135,0.00878,0.0210,<0.00000,0.0111,<0.00000,0.0166,0.00909,0.00640,0.0146,0.00687,0.0252,0.0352,0.0372,0.0191,0.0408,0.0535,0.0153
Y89,0.0438,0.0428,0.0261,0.0275,0.0365,<0.00000,0.0351,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0265,0.0369,0.0716,0.0424,0.0302,0.0269,0.0340
Zr90,0.0395,0.102,0.0910,<0.00000,0.0945,<0.00000,0.0609,0.0395,<0.00000,<0.00000,0.0370,<0.00000,<0.00000,0.0233,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0471,0.118,<0.00000,0.0647,0.102
Nb93,0.0130,0.0127,0.0523,0.0259,0.0372,0.0239,0.0235,0.0152,0.0138,<0.00000,0.0124,<0.00000,0.0144,0.00557,0.00960,0.0126,0.0133,0.0308,0.0124,0.0322,0.0437,0.0144,0.0222,0.0265
Ba135,<0.00000,0.291,0.230,0.341,0.185,0.445,<0.00000,0.142,0.181,0.132,<0.00000,<0.00000,0.190,0.0732,0.103,0.166,0.135,0.234,<0.00000,0.473,0.485,<0.00000,0.292,<0.00000
Ba137,0.141,0.238,0.188,0.197,<0.00000,0.182,<0.00000,0.0579,0.0523,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0840,0.0856,<0.00000,0.135,0.133,0.298,0.249,0.109,<0.00000,0.141
La139,0.0154,0.0150,0.0409,0.0372,0.0368,0.0279,<0.00000,0.00889,<0.00000,0.00951,0.00645,<0.00000,0.00964,<0.00000,0.00905,0.00922,0.00685,<0.00000,0.0319,0.0612,0.0189,<0.00000,0.0146,0.0262
Ce140,<0.00000,0.0373,0.0161,<0.00000,0.0183,0.0155,0.0108,0.00700,<0.00000,0.00530,<0.00000,<0.00000,0.0108,<0.00000,0.00715,0.00515,<0.00000,0.0229,0.0608,0.0326,0.0259,0.0226,0.0164,<0.00000
Gd157,0.0777,0.132,<0.00000,0.244,<0.00000,<0.00000,0.122,0.0456,0.0823,0.0774,0.0666,0.0592,0.0500,<0.00000,0.0471,<0.00000,<0.00000,<0.00000,0.150,0.168,0.141,<0.00000,0.0775,0.0802
Yb172,0.0730,0.0501,0.0962,<0.00000,<0.00000,0.0915,0.0633,0.0500,<0.00000,0.0306,<0.00000,0.0298,0.0530,<0.00000,<0.00000,0.0289,<0.00000,0.0636,0.0883,0.0984,0.0581,0.112,0.0891,0.0458

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2,15-01,15-02,15-03,15-04,15-05,15-06,15-07,15-08,15-09,15-10,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3
Li7,189.92,187.37,16.00,15.85,3.75,0.716,1.022,2.343,2.310,2.454,1.894,1.879,2.092,2.169,2.092,2.217,2.481,187.68,183.96,15.47,15.45,3.75,0.692,1.090
B11,61.05,61.11,8.34,8.06,3.16,3.17,3.17,2.481,2.467,2.256,2.164,2.150,2.446,2.141,2.133,2.095,2.208,64.59,63.86,8.33,8.21,3.16,3.037,2.926
Na23,14.28,14.17,14.19,14.08,3.31,0.00562,0.01433,0.00875,0.00884,0.00959,0.00706,0.01075,0.00756,0.00822,0.00816,0.00890,0.00943,14.13,14.10,13.93,13.72,3.31,0.00558,0.01428
Mg24,0.00320,0.00322,0.00047,0.00043,0.1503,2.360,2.334,1.529,1.551,1.538,1.598,1.572,1.543,1.526,1.531,1.546,1.622,0.00309,0.00312,0.00042,0.00042,0.1503,2.353,2.325
Mg25,0.00322,0.00327,0.00049,0.00043,0.1503,2.459,2.456,1.579,1.614,1.604,1.698,1.651,1.614,1.601,1.620,1.591,1.669,0.00317,0.00321,0.00043,0.00040,0.1503,2.452,2.416
Mg26,0.00320,0.00319,0.00046,0.00044,0.1503,2.426,2.417,1.581,1.575,1.578,1.675,1.638,1.594,1.584,1.615,1.587,1.662,0.00316,0.00319,0.00042,0.00041,0.1503,2.428,2.415
Al27,0.745,0.740,0.795,0.778,5.50,0.00530,0.01040,0.00899,0.00910,0.01000,0.00961,0.01271,0.00938,0.01042,0.00844,0.00931,0.00955,0.701,0.707,0.750,0.747,5.50,0.00533,0.01017
Si29,2.006,1.976,2.065,2.023,1.589,1.208,1.208,1.119,1.108,1.113,1.127,1.118,1.122,1.113,1.110,1.118,1.169,1.921,1.939,1.971,1.974,1.589,1.208,1.208
Si30,1.939,1.950,2.086,2.056,1.589,1.274,1.254,1.050,1.087,1.090,1.112,1.079,1.115,1.073,1.084,1.094,1.139,1.898,1.870,1.990,1.981,1.589,1.256,1.252
P31,0.210,0.201,0.0241,0.0242,0.696,0.00873,0.01501,0.0933,0.0928,0.1076,0.0244,0.02046,0.0561,0.0641,0.0405,0.0733,0.0822,0.207,0.197,0.0235,0.0251,0.696,0.00882,0.01297
Ca43,6.07,6.07,6.27,6.27,3.74,0.0206,0.0324,0.1372,0.1399,0.1355,0.1205,0.1215,0.1408,0.1201,0.1276,0.1373,0.1359,6.07,6.07,6.27,6.27,3.74,0.0249,0.0405
Ca44,6.13,6.15,6.41,6.38,3.74,0.0543,0.0625,0.1600,0.1629,0.1579,0.1445,0.1441,0.1642,0.1442,0.1480,0.1573,0.1662,6.03,6.05,6.33,6.29,3.74,0.0534,0.0633
Sc45,51.99,52.04,4.94,4.89,3.82,0.672,0.553,0.915,0.922,0.907,0.859,0.841,0.938,0.897,0.843,0.883,0.937,50.71,50.91,4.84,4.89,3.82,0.669,0.539
Ti47,0.712,0.712,0.0670,0.0668,21.56,0.00893,0.0630,0.3116,0.3096,0.388,0.1672,0.2105,0.2600,0.2564,0.2352,0.332,0.335,0.696,0.699,0.0641,0.0658,21.56,0.01167,0.0578
Ti49,0.722,0.715,0.0630,0.0584,21.56,0.00926,0.0606,0.3117,0.3094,0.387,0.1657,0.2064,0.2552,0.2536,0.2280,0.332,0.334,0.687,0.690,0.0612,0.0604,21.56,0.00842,0.0570
V51,5.48,5.31,0.452,0.441,5.00,0.0388,0.0725,0.2128,0.2091,0.2449,0.2034,0.1857,0.2013,0.1999,0.1822,0.2063,0.2195,5.23,5.22,0.430,0.426,5.00,0.0368,0.0715
Cr53,0.1218,0.1189,0.00990,0.01016,0.00428,0.0418,0.0797,0.00561,0.00596,0.00662,0.01452,0.01648,0.00582,0.00785,0.00640,0.00532,0.00528,0.1240,0.1220,0.01026,0.01052,0.00428,0.0430,0.0829
Mn55,0.1564,0.1539,0.01333,0.01320,0.527,0.388,0.339,1.360,1.359,1.352,1.271,1.284,1.338,1.335,1.358,1.388,1.487,0.1515,0.1489,0.01278,0.01273,0.527,0.386,0.336
Co59,0.565,0.559,0.0466,0.0463,0.0497,0.2038,0.2079,0.2945,0.2938,0.3058,0.2876,0.2909,0.2881,0.2979,0.3094,0.3026,0.3220,0.535,0.530,0.0444,0.0444,0.0497,0.1970,0.2030
Ni60,0.03074,0.03005,0.00263,0.00250,0.00079,0.2088,0.2165,0.02114,0.02186,0.02219,0.02852,0.03073,0.02184,0.02163,0.02263,0.02199,0.02293,0.02945,0.02874,0.00234,0.00231,0.00079,0.2045,0.2081
Ni62,0.02529,0.02495,0.00221,0.00210,0.00079,0.1699,0.1701,0.01681,0.01732,0.01744,0.02223,0.02352,0.01700,0.01675,0.01754,0.01664,0.01675,0.02240,0.02170,0.00169,0.00159,0.00079,0.1471,0.1492
Cu63,3.15,3.16,0.2928,0.2538,0.1250,0.00604,0.0304,0.00660,0.00783,0.00665,0.00674,0.0413,0.00596,0.00626,0.00599,0.00700,0.00664,3.111,3.084,0.2465,0.2486,0.1250,0.00560,0.0299
Zn66,0.745,0.744,0.0677,0.0638,0.2706,0.0940,0.1087,0.424,0.422,0.429,0.411,0.429,0.422,0.415,0.430,0.431,0.453,0.730,0.726,0.0608,0.0578,0.2706,0.0948,0.1079
Zn67,0.622,0.611,0.0552,0.0529,0.2706,0.0721,0.0849,0.3191,0.3238,0.329,0.3136,0.328,0.328,0.3256,0.3247,0.331,0.355,0.600,0.609,0.0486,0.0504,0.2706,0.0755,0.0834
Ga69,9.95,9.75,0.808,0.800,1.513,0.00067,0.00268,0.00489,0.00423,0.00487,0.00496,0.00652,0.00434,0.00529,0.00474,0.00518,0.00534,9.99,9.74,0.809,0.798,1.513,0.00038,0.00169
Sr88,45.28,45.21,7.05,6.90,28.74,0.00018,0.00056,0.00256,0.00254,0.00540,0.00273,0.0513,0.00201,0.00210,0.00254,0.00204,0.00128,45.31,45.06,6.87,6.74,28.74,-0.00135,0.00068
Y89,256.69,255.09,21.64,21.12,15.56,0.0180,0.0231,0.207,0.2061,0.1963,0.183,0.1733,0.219,0.1868,0.1796,0.2209,0.2255,247.92,248.60,20.71,20.38,15.56,0.0162,0.0201
