GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For Edit 2017-05-05 EMP UPDATED windoes reselected\Run 2.b
Created: Fri Sep 29 17:43:25 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
P31,39.45,37.10,4.47,5.21,133.20,2.85,2.36,5.37,10.14,6.07,7.82,2.45,3.24,9.80,10.44,10.15,3.50,40.68,38.95,5.16,5.21,136.91,1.77,2.03
Ca43,2614.88,2613.67,2715.44,2712.02,1623.23,37.14,32.84,61.51,81.57,59.70,60.59,40.77,51.99,57.07,57.56,63.29,60.15,2614.01,2613.60,2712.59,2712.97,1623.53,27.85,29.79
Ca44,2644.00,2617.71,2726.97,2712.22,1597.29,26.00,29.08,66.18,72.53,64.54,63.88,45.42,55.79,61.48,61.81,66.67,60.90,2593.66,2604.74,2717.72,2706.89,1597.76,23.90,27.12
Sc45,14.28,14.23,1.37,1.36,1.06,0.21,0.17,0.23,0.23,0.22,0.21,0.22,0.21,0.22,0.21,0.21,0.21,14.05,14.08,1.36,1.35,1.06,0.20,0.16
Ti47,14.42,14.32,1.57,1.61,442.19,0.40,1.40,5.85,6.57,5.69,5.31,3.46,4.21,5.38,5.07,6.37,4.36,14.57,14.61,1.60,1.64,442.65,0.35,1.43
Ti49,14.54,14.46,1.63,1.62,441.75,0.49,1.44,5.81,6.55,5.60,5.24,3.42,4.10,5.37,5.05,6.31,4.28,14.84,14.73,1.61,1.55,442.24,0.42,1.43
V51,14.01,13.81,1.17,1.17,13.23,0.11,0.20,0.51,0.48,0.52,0.51,0.53,0.52,0.51,0.55,0.52,0.52,14.22,13.84,1.20,1.18,13.24,0.11,0.20
Cr53,13.57,13.52,1.43,1.41,0.70,4.86,8.98,0.88,1.03,0.88,1.09,1.97,1.29,0.90,1.08,0.97,0.97,15.10,14.76,1.46,1.50,0.72,5.21,9.79
Mn55,13.72,13.79,1.19,1.20,48.01,34.47,29.74,133.21,127.58,135.90,137.27,114.49,129.36,133.48,129.02,132.58,130.97,14.03,13.84,1.23,1.22,48.07,34.40,30.06
Co59,12.84,12.77,1.09,1.08,1.21,4.66,4.73,6.94,6.63,7.02,7.23,6.86,7.14,7.10,7.02,7.00,7.19,13.28,13.18,1.12,1.12,1.21,4.72,4.82
Ni60,15.19,15.29,1.33,1.33,0.48,103.33,107.60,12.30,12.98,12.83,13.03,13.53,13.31,13.09,12.99,12.97,13.07,15.90,15.61,1.46,1.41,0.49,104.47,108.56
Ni62,12.44,12.20,1.49,1.35,0.70,83.04,87.59,10.21,10.61,10.44,10.81,11.09,11.38,10.56,10.61,10.61,10.67,12.68,12.70,1.57,1.53,0.73,85.83,86.63
Cu63,16.38,16.37,1.40,1.37,0.70,0.065,0.17,0.044,0.079,0.046,0.047,0.037,0.044,0.046,0.046,0.047,0.045,16.74,16.84,1.60,1.40,0.70,0.054,0.18
Zn66,10.37,10.27,0.91,0.92,3.94,1.34,1.55,6.41,6.28,6.65,6.98,6.77,6.74,6.75,6.81,6.67,6.75,10.52,10.56,1.03,0.98,3.95,1.36,1.56
Zn67,8.48,8.64,0.95,0.93,4.01,1.16,1.35,4.99,5.14,5.28,5.44,5.20,5.17,5.31,5.25,5.22,5.17,8.80,8.68,1.03,0.97,4.03,1.19,1.35
Ga69,4.26,4.25,0.36,0.36,0.70,0.0031,0.0032,0.0038,0.011,0.0033,0.0036,0.0039,0.0041,0.0039,0.0036,0.0037,0.0038,4.50,4.42,0.38,0.37,0.70,0.0028,0.0036
Sr88,16.37,16.14,2.52,2.53,10.55,0.00085,0.0037,0.0030,0.27,0.0037,0.0041,0.0027,0.0030,0.0051,0.0030,0.0095,0.0036,16.44,16.44,2.58,2.54,10.55,0.0035,0.0029
Y89,17.90,17.94,1.51,1.46,1.12,0.011,0.0096,0.023,0.033,0.021,0.020,0.016,0.020,0.021,0.020,0.020,0.021,17.99,17.93,1.55,1.51,1.12,0.0066,0.0085
Zr90,16.37,16.40,1.45,1.47,5.85,0.015,0.017,0.014,0.038,0.034,0.013,0.013,0.012,0.014,0.016,0.014,0.013,16.46,16.55,1.59,1.51,5.86,0.013,0.012
Nb93,13.91,13.89,1.18,1.18,0.40,0.0079,0.0021,0.0013,0.0091,0.00063,0.0015,0.0010,0.0014,0.0013,0.0016,0.0029,0.0012,14.01,13.97,1.19,1.19,0.40,0.0024,0.0026
Ba135,13.79,13.80,1.40,1.46,21.13,0.0097,0.049,0.023,0.25,0.023,0.026,0.015,0.014,0.013,0.014,0.034,0.0062,13.90,14.16,1.46,1.41,21.14,0.036,0.018
Ba137,13.88,13.88,1.32,1.35,21.06,0.0080,0.013,0.0078,0.21,0.012,0.016,0.0086,0.0098,0.011,0.0086,0.017,0.011,13.94,13.80,1.36,1.30,21.07,0.022,0.0072
La139,14.49,14.60,1.22,1.21,0.78,0.0019,0.0036,0.0081,0.025,0.0066,0.0045,0.0047,0.0050,0.0060,0.0073,0.0054,0.0062,14.59,14.54,1.23,1.21,0.78,0.0026,0.0016
Ce140,14.56,14.54,1.24,1.23,1.64,0.00096,0.0022,0.053,0.076,0.033,0.012,0.018,0.021,0.022,0.016,0.020,0.044,14.81,14.77,1.28,1.26,1.65,0.0017,0.0019
Gd157,15.81,15.75,1.42,1.40,0.27,0.011,0.0071,0.011,0.014,0.0080,0.0064,0.0078,0.0098,0.0089,0.0090,0.0091,0.0093,15.22,15.46,1.41,1.37,0.27,0.0072,0.014
Yb172,17.91,17.88,1.58,1.56,0.14,0.0060,0.013,0.016,0.032,0.015,0.015,0.011,0.014,0.013,0.010,0.014,0.015,16.81,16.72,1.51,1.47,0.14,0.014,0.0099

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,0.140,0.135,0.188,0.200,0.150,0.305,0.201,0.0634,0.0635,0.0594,0.0603,0.0628,0.0622,0.0609,0.0603,0.0630,0.0652,0.140,0.137,0.196,0.193,0.153,0.141,0.137
B11,0.0688,0.0651,0.0859,0.0971,0.0743,0.145,0.105,0.0335,0.0347,0.0311,0.0322,0.0330,0.0332,0.0324,0.0332,0.0345,0.0351,0.0717,0.0704,0.107,0.111,0.0887,0.0824,0.0818
Na23,0.411,0.415,0.567,0.610,0.455,0.883,0.595,0.191,0.189,0.178,0.182,0.184,0.182,0.180,0.179,0.186,0.196,0.411,0.412,0.606,0.609,0.471,0.435,0.416
Mg24,0.827,0.180,0.257,0.274,0.212,0.360,0.280,0.0865,0.149,0.160,0.218,0.165,0.222,0.164,0.256,0.181,0.180,0.309,0.189,0.266,0.255,0.203,0.213,0.312
Mg25,0.748,1.48,0.646,0.620,0.475,1.07,0.823,0.215,0.456,0.412,0.519,0.375,1.03,0.433,0.355,0.685,0.322,1.07,0.443,0.600,0.660,0.520,0.455,0.829
Mg26,2.15,1.13,1.51,1.63,1.29,2.30,1.64,0.532,0.673,0.580,0.547,0.569,0.877,0.591,0.557,0.695,0.651,1.51,1.15,1.64,1.66,1.32,1.16,1.36
Al27,0.111,0.142,0.195,0.243,0.170,0.336,0.197,0.0635,0.0614,0.0535,0.0620,0.0541,0.0600,0.0539,0.0578,0.0588,0.0626,0.113,0.156,0.287,0.213,0.170,0.198,0.140
Si29,51.12,51.48,70.37,73.69,58.26,108.05,73.58,25.79,23.99,22.56,22.51,22.94,22.77,22.44,22.45,23.13,24.23,48.35,48.74,69.62,70.37,55.68,50.02,48.52
Si30,373.23,364.55,498.17,530.95,411.02,778.69,530.89,188.49,172.44,162.65,163.15,166.54,164.92,161.67,161.76,168.12,175.13,356.45,354.53,509.26,516.85,409.86,366.51,363.42
P31,3.55,3.81,5.27,5.42,4.15,8.12,5.46,1.83,1.68,1.62,1.60,1.63,1.62,1.62,1.62,1.66,1.79,3.61,3.79,5.43,5.37,4.27,4.00,3.69
Ca43,42.24,41.79,53.50,68.99,50.94,93.24,59.91,19.12,21.07,19.39,20.54,21.30,18.33,20.58,18.88,20.90,19.66,48.46,48.26,67.53,61.37,49.94,56.14,51.16
Ca44,19.07,18.22,25.24,27.04,20.49,39.31,27.48,9.34,8.80,8.31,8.12,8.30,8.43,8.34,8.31,8.45,8.74,18.31,17.85,25.65,25.81,19.98,18.13,18.57
Sc45,0.109,0.104,0.149,0.159,0.121,0.233,0.155,0.0512,0.0507,0.0475,0.0477,0.0466,0.0490,0.0493,0.0479,0.0528,0.0514,0.109,0.109,0.158,0.148,0.116,0.112,0.111
Ti47,0.312,0.396,0.602,0.538,0.335,<0.00000,0.589,0.151,0.0924,0.141,0.177,0.155,0.150,0.144,0.176,0.128,0.183,0.362,0.297,0.412,0.517,0.364,0.384,0.220
Ti49,0.652,0.405,0.816,0.856,0.407,1.05,0.868,0.285,0.248,0.211,0.242,0.233,0.209,0.254,0.211,0.256,0.175,0.547,0.595,0.603,0.729,0.641,0.612,0.335
V51,0.0322,0.0284,0.0377,0.0401,0.0345,0.0554,0.0593,0.0113,0.0141,0.0134,0.0122,0.0141,0.0123,0.0123,0.0132,0.0100,0.0139,0.0380,0.0288,0.0518,0.0323,0.0295,0.0305,0.0330
Cr53,0.483,0.493,0.654,0.776,0.600,1.19,0.809,0.226,0.219,0.259,0.239,0.266,0.236,0.240,0.221,0.244,0.298,0.555,0.559,0.817,0.804,0.660,0.588,0.523
Mn55,0.192,0.197,0.269,0.280,0.218,0.426,0.282,0.0926,0.0912,0.0852,0.0891,0.0882,0.0886,0.0850,0.0881,0.0894,0.0959,0.193,0.193,0.279,0.282,0.219,0.205,0.197
Co59,0.0187,0.0105,0.0246,0.0273,0.0208,0.0335,<0.00000,0.00769,0.00756,0.00865,0.00764,0.00693,0.00689,0.00796,0.0379,0.00749,0.00523,0.0213,0.0144,0.0191,0.0177,0.00890,0.0129,0.00571
Ni60,0.0767,0.0610,0.0700,0.158,0.0944,0.195,0.0932,0.0455,0.0293,0.0456,0.0345,0.0309,0.0259,0.0343,0.0446,0.0476,0.0415,0.0790,0.0687,0.118,0.100,0.0739,0.103,0.0950
Ni62,0.443,0.305,<0.00000,<0.00000,<0.00000,<0.00000,0.724,0.0669,0.198,0.140,0.200,0.0909,<0.00000,0.141,0.110,0.0930,0.183,0.385,0.287,0.461,0.209,0.374,0.342,0.372
Cu63,0.0305,0.0297,0.0539,0.0554,0.0339,0.0772,0.0213,0.0128,0.0116,0.0150,0.0111,0.0139,0.00918,<0.00000,0.00644,0.0125,0.0185,0.0541,0.0307,0.0735,0.0597,0.0505,0.0218,0.0242
Zn66,0.0626,0.0698,0.106,0.108,0.0821,0.216,0.0817,0.0298,0.0335,0.0300,0.0221,0.0371,0.0352,0.0205,0.0303,0.0370,0.0339,0.0737,0.0787,0.113,0.128,0.0938,0.0749,0.0852
Zn67,0.226,0.148,0.247,0.141,0.131,<0.00000,<0.00000,0.102,0.0550,0.0908,0.0431,0.0757,0.0812,0.0957,0.0681,0.0545,0.0738,0.139,0.153,0.326,<0.00000,0.178,0.103,0.125
Ga69,0.00499,0.00554,0.00809,0.00729,0.00431,0.00695,0.00471,0.00169,0.00235,0.00100,0.00159,0.00192,0.00144,<0.00000,0.00101,0.00128,0.00156,0.00285,0.00512,0.00839,0.00669,0.00534,0.00547,<0.00000
Sr88,<0.00000,0.00904,0.0142,0.00954,<0.00000,<0.00000,0.00966,<0.00000,0.00303,<0.00000,0.00355,0.00208,0.00206,0.00203,<0.00000,<0.00000,0.00220,<0.00000,0.0121,<0.00000,0.0115,<0.00000,0.00962,0.00476
Y89,0.00852,0.0185,0.0218,<0.00000,0.00943,0.0262,0.0177,0.00401,<0.00000,<0.00000,<0.00000,<0.00000,0.00464,<0.00000,0.00374,<0.00000,<0.00000,0.0135,0.0132,0.00849,0.00860,0.0119,<0.00000,0.00877
Zr90,<0.00000,0.0202,0.0401,0.0246,0.0188,<0.00000,0.0433,<0.00000,0.00555,<0.00000,0.00751,0.00762,<0.00000,<0.00000,<0.00000,0.00547,<0.00000,0.0121,0.0314,0.0295,<0.00000,0.0307,<0.00000,0.0216
Nb93,0.00403,0.00783,0.0145,0.0101,0.00630,0.0248,<0.00000,0.00189,<0.00000,<0.00000,0.00178,0.00255,0.00253,0.00249,0.00353,0.00316,0.00191,0.00402,0.00395,0.0170,0.00812,0.0121,0.00590,0.00716
Ba135,<0.00000,0.0516,0.0725,0.109,<0.00000,<0.00000,0.156,0.0353,<0.00000,0.0466,<0.00000,0.0411,0.0333,0.0232,0.0329,0.0680,<0.00000,<0.00000,0.0902,0.0746,0.107,0.0602,0.110,<0.00000
Ba137,<0.00000,0.0792,0.111,0.0894,<0.00000,<0.00000,<0.00000,<0.00000,0.0142,0.0270,0.0136,0.0194,0.0236,0.0190,0.0135,0.0241,0.0206,0.0433,0.0738,0.0610,0.0618,<0.00000,0.0636,<0.00000
La139,0.00826,0.00655,<0.00000,0.00978,0.00526,<0.00000,0.00989,<0.00000,<0.00000,<0.00000,0.00296,0.00474,0.00297,0.00207,0.00294,0.00371,0.00449,0.00472,0.00464,0.0133,0.0117,0.0120,0.00691,<0.00000
Ce140,<0.00000,0.00719,0.0113,0.00759,<0.00000,<0.00000,<0.00000,0.00348,0.00296,<0.00000,0.00231,0.00166,0.00285,0.00229,0.00282,0.00168,<0.00000,<0.00000,0.0115,0.00522,<0.00000,0.00596,0.00545,0.00382
Gd157,<0.00000,0.0481,0.0674,0.0620,<0.00000,<0.00000,<0.00000,0.0230,0.0226,<0.00000,<0.00000,0.0154,0.0153,0.0150,0.0107,0.0110,0.0162,0.0241,0.0411,<0.00000,0.0767,<0.00000,<0.00000,0.0426
Yb172,<0.00000,0.0280,0.0641,0.0416,<0.00000,<0.00000,0.0340,<0.00000,0.0150,<0.00000,0.00712,<0.00000,<0.00000,<0.00000,<0.00000,0.0161,<0.00000,0.0222,0.0154,0.0311,<0.00000,<0.00000,0.0359,<0.00000

GLITTER!: Limit of Quantification.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,0.431,0.416,0.578,0.614,0.461,0.938,0.618,0.195,0.195,0.183,0.185,0.193,0.191,0.187,0.185,0.194,0.201,0.431,0.420,0.605,0.593,0.471,0.434,0.421
B11,0.212,0.200,0.264,0.299,0.228,0.447,0.323,0.103,0.107,0.0958,0.0991,0.102,0.102,0.0996,0.102,0.106,0.108,0.221,0.216,0.330,0.341,0.273,0.254,0.252
Na23,1.26,1.28,1.75,1.88,1.40,2.72,1.83,0.587,0.582,0.549,0.561,0.566,0.561,0.554,0.552,0.571,0.602,1.26,1.27,1.86,1.87,1.45,1.34,1.28
Mg24,2.54,0.553,0.791,0.843,0.652,1.11,0.863,0.266,0.457,0.493,0.669,0.509,0.684,0.503,0.787,0.557,0.553,0.951,0.581,0.818,0.786,0.625,0.656,0.961
Mg25,2.30,4.57,1.99,1.91,1.46,3.28,2.53,0.661,1.40,1.27,1.60,1.15,3.16,1.33,1.09,2.11,0.992,3.29,1.36,1.84,2.03,1.60,1.40,2.55
Mg26,6.62,3.46,4.65,5.02,3.98,7.09,5.04,1.64,2.07,1.79,1.68,1.75,2.70,1.82,1.71,2.14,2.00,4.65,3.53,5.04,5.10,4.07,3.58,4.20
Al27,0.341,0.438,0.602,0.748,0.524,1.04,0.605,0.195,0.189,0.165,0.191,0.167,0.185,0.166,0.178,0.181,0.193,0.348,0.479,0.882,0.656,0.524,0.609,0.432
Si29,157.30,158.40,216.52,226.73,179.26,332.46,226.41,79.34,73.80,69.43,69.25,70.60,70.05,69.06,69.09,71.17,74.54,148.77,149.96,214.23,216.51,171.34,153.91,149.29
Si30,1148.39,1121.71,1532.83,1633.68,1264.67,2395.98,1633.52,579.97,530.57,500.47,502.00,512.44,507.44,497.45,497.71,517.28,538.86,1096.76,1090.86,1566.94,1590.31,1261.10,1127.71,1118.22
P31,10.92,11.73,16.22,16.68,12.78,24.99,16.81,5.62,5.16,4.97,4.92,5.02,4.99,5.00,4.98,5.12,5.50,11.11,11.68,16.72,16.53,13.13,12.32,11.34
Ca43,129.97,128.59,164.63,212.27,156.75,286.89,184.33,58.82,64.84,59.67,63.21,65.55,56.40,63.33,58.10,64.31,60.49,149.12,148.48,207.79,188.84,153.65,172.75,157.41
Ca44,58.68,56.05,77.65,83.20,63.04,120.97,84.55,28.75,27.08,25.58,25.00,25.55,25.95,25.65,25.56,25.99,26.91,56.34,54.94,78.93,79.43,61.47,55.77,57.15
Sc45,0.336,0.321,0.459,0.490,0.374,0.718,0.478,0.158,0.156,0.146,0.147,0.143,0.151,0.152,0.147,0.162,0.158,0.335,0.335,0.487,0.457,0.357,0.343,0.342
Ti47,0.960,1.22,1.85,1.66,1.03,<0.00000,1.81,0.464,0.284,0.433,0.544,0.477,0.462,0.443,0.541,0.395,0.563,1.11,0.914,1.27,1.59,1.12,1.18,0.676
Ti49,2.01,1.25,2.51,2.63,1.25,3.22,2.67,0.876,0.764,0.650,0.743,0.716,0.644,0.782,0.651,0.788,0.537,1.68,1.83,1.86,2.24,1.97,1.88,1.03
V51,0.0992,0.0875,0.116,0.123,0.106,0.171,0.182,0.0348,0.0432,0.0411,0.0376,0.0435,0.0378,0.0378,0.0407,0.0308,0.0429,0.117,0.0888,0.159,0.0994,0.0909,0.0939,0.101
Cr53,1.49,1.52,2.01,2.39,1.84,3.67,2.49,0.696,0.674,0.797,0.736,0.817,0.725,0.740,0.681,0.752,0.918,1.71,1.72,2.51,2.47,2.03,1.81,1.61
Mn55,0.591,0.607,0.827,0.863,0.671,1.31,0.868,0.285,0.281,0.262,0.274,0.271,0.272,0.262,0.271,0.275,0.295,0.594,0.593,0.858,0.868,0.674,0.629,0.606
Co59,0.0577,0.0324,0.0756,0.0840,0.0641,0.103,<0.00000,0.0237,0.0233,0.0266,0.0235,0.0213,0.0212,0.0245,0.117,0.0230,0.0161,0.0657,0.0442,0.0587,0.0543,0.0274,0.0396,0.0176
Ni60,0.236,0.188,0.215,0.487,0.291,0.599,0.287,0.140,0.0902,0.140,0.106,0.0949,0.0798,0.106,0.137,0.147,0.128,0.243,0.211,0.362,0.308,0.227,0.318,0.292
Ni62,1.36,0.939,<0.00000,<0.00000,<0.00000,<0.00000,2.23,0.206,0.608,0.432,0.616,0.280,<0.00000,0.434,0.339,0.286,0.562,1.19,0.883,1.42,0.644,1.15,1.05,1.15
Cu63,0.0938,0.0913,0.166,0.171,0.104,0.237,0.0656,0.0393,0.0358,0.0461,0.0343,0.0426,0.0283,<0.00000,0.0198,0.0383,0.0569,0.166,0.0946,0.226,0.184,0.155,0.0670,0.0743
Zn66,0.193,0.215,0.327,0.331,0.252,0.664,0.251,0.0917,0.103,0.0923,0.0679,0.114,0.108,0.0632,0.0931,0.114,0.104,0.227,0.242,0.348,0.395,0.289,0.231,0.262
Zn67,0.696,0.457,0.760,0.432,0.404,<0.00000,<0.00000,0.314,0.169,0.279,0.133,0.233,0.250,0.294,0.209,0.168,0.227,0.428,0.471,1.00,<0.00000,0.546,0.316,0.384
Ga69,0.0153,0.0170,0.0249,0.0224,0.0133,0.0214,0.0145,0.00519,0.00722,0.00308,0.00491,0.00590,0.00444,<0.00000,0.00312,0.00395,0.00479,0.00875,0.0158,0.0258,0.0206,0.0164,0.0168,<0.00000
Sr88,<0.00000,0.0278,0.0436,0.0294,<0.00000,<0.00000,0.0297,<0.00000,0.00932,<0.00000,0.0109,0.00639,0.00634,0.00624,<0.00000,<0.00000,0.00677,<0.00000,0.0371,<0.00000,0.0352,<0.00000,0.0296,0.0147
Y89,0.0262,0.0570,0.0670,<0.00000,0.0290,0.0807,0.0546,0.0123,<0.00000,<0.00000,<0.00000,<0.00000,0.0143,<0.00000,0.0115,<0.00000,<0.00000,0.0414,0.0408,0.0261,0.0265,0.0365,<0.00000,0.0270
Zr90,<0.00000,0.0621,0.123,0.0758,0.0578,<0.00000,0.133,<0.00000,0.0171,<0.00000,0.0231,0.0234,<0.00000,<0.00000,<0.00000,0.0168,<0.00000,0.0371,0.0966,0.0906,<0.00000,0.0945,<0.00000,0.0663
Nb93,0.0124,0.0241,0.0447,0.0312,0.0194,0.0763,<0.00000,0.00582,<0.00000,<0.00000,0.00547,0.00783,0.00778,0.00765,0.0109,0.00972,0.00588,0.0124,0.0122,0.0523,0.0250,0.0372,0.0182,0.0220
Ba135,<0.00000,0.159,0.223,0.335,<0.00000,<0.00000,0.481,0.109,<0.00000,0.143,<0.00000,0.126,0.103,0.0713,0.101,0.209,<0.00000,<0.00000,0.278,0.230,0.329,0.185,0.339,<0.00000
Ba137,<0.00000,0.244,0.342,0.275,<0.00000,<0.00000,<0.00000,<0.00000,0.0436,0.0830,0.0417,0.0598,0.0727,0.0584,0.0415,0.0742,0.0634,0.133,0.227,0.188,0.190,<0.00000,0.196,<0.00000
La139,0.0254,0.0202,<0.00000,0.0301,0.0162,<0.00000,0.0304,<0.00000,<0.00000,<0.00000,0.00911,0.0146,0.00915,0.00637,0.00904,0.0114,0.0138,0.0145,0.0143,0.0409,0.0359,0.0368,0.0213,<0.00000
Ce140,<0.00000,0.0221,0.0347,0.0234,<0.00000,<0.00000,<0.00000,0.0107,0.00910,<0.00000,0.00711,0.00509,0.00876,0.00704,0.00867,0.00517,<0.00000,<0.00000,0.0354,0.0161,<0.00000,0.0183,0.0168,0.0117
Gd157,<0.00000,0.148,0.207,0.191,<0.00000,<0.00000,<0.00000,0.0709,0.0695,<0.00000,<0.00000,0.0474,0.0470,0.0462,0.0328,0.0338,0.0500,0.0743,0.126,<0.00000,0.236,<0.00000,<0.00000,0.131
Yb172,<0.00000,0.0863,0.197,0.128,<0.00000,<0.00000,0.105,<0.00000,0.0461,<0.00000,0.0219,<0.00000,<0.00000,<0.00000,<0.00000,0.0494,<0.00000,0.0684,0.0474,0.0957,<0.00000,<0.00000,0.110,<0.00000

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,188.92,189.09,16.09,15.90,3.75,0.687,1.006,3.37,3.89,3.59,3.74,2.829,3.201,3.76,3.91,3.82,3.195,188.34,186.44,15.85,15.83,3.75,0.719,1.018
B11,50.53,50.28,7.35,7.22,3.16,3.36,3.44,2.492,2.460,2.440,2.383,2.298,2.268,2.172,2.235,2.316,2.324,59.50,59.81,8.20,8.00,3.16,3.20,3.18
Na23,14.39,14.02,14.11,14.05,3.31,0.00581,0.01460,0.00801,0.02152,0.00904,0.01037,0.00676,0.00768,0.00928,0.00945,0.00990,0.00800,14.18,14.10,14.09,14.03,3.31,0.00560,0.01424
Mg24,0.00291,0.00309,0.00043,0.00043,0.1503,2.306,2.333,1.464,1.465,1.507,1.467,1.617,1.492,1.456,1.427,1.429,1.526,0.00316,0.00318,0.00046,0.00043,0.1503,2.362,2.334
Mg25,0.00321,0.00312,0.00043,0.00042,0.1503,2.464,2.469,1.555,1.501,1.555,1.555,1.707,1.593,1.547,1.515,1.516,1.593,0.00319,0.00324,0.00048,0.00043,0.1503,2.460,2.454
Mg26,0.00301,0.00318,0.00042,0.00044,0.1503,2.443,2.430,1.526,1.506,1.541,1.521,1.661,1.571,1.490,1.478,1.497,1.572,0.00317,0.00317,0.00046,0.00043,0.1503,2.425,2.407
Al27,0.726,0.719,0.771,0.770,5.50,0.00537,0.01078,0.00894,0.0377,0.00862,0.00916,0.00971,0.00881,0.00915,0.00891,0.00976,0.00799,0.734,0.732,0.788,0.774,5.50,0.00529,0.01040
Si29,1.942,1.932,1.991,2.000,1.589,1.208,1.208,1.117,1.093,1.120,1.106,1.128,1.110,1.106,1.108,1.107,1.118,1.990,1.961,2.052,2.014,1.589,1.208,1.208
Si30,1.929,1.910,2.025,2.039,1.589,1.279,1.278,1.072,1.067,1.098,1.106,1.118,1.101,1.076,1.078,1.066,1.096,1.915,1.932,2.069,2.054,1.589,1.275,1.253
P31,0.207,0.194,0.0204,0.0247,0.696,0.0100,0.0146,0.0587,0.1105,0.0667,0.0862,0.0258,0.0347,0.1082,0.1152,0.1119,0.0375,0.208,0.199,0.0238,0.0240,0.696,0.00857,0.01514
Ca43,6.07,6.07,6.27,6.27,3.74,0.0276,0.0384,0.1347,0.1532,0.1313,0.1333,0.0847,0.1109,0.1257,0.1270,0.1405,0.1317,6.07,6.07,6.27,6.27,3.74,0.0218,0.0326
Ca44,6.22,6.16,6.40,6.37,3.74,0.0533,0.0655,0.1614,0.1745,0.1574,0.1558,0.1104,0.1358,0.1500,0.1508,0.1627,0.1484,6.10,6.12,6.38,6.35,3.74,0.0542,0.0624
Sc45,52.59,52.45,4.95,4.94,3.82,0.681,0.576,0.862,0.777,0.804,0.784,0.812,0.785,0.804,0.771,0.789,0.775,51.78,51.88,4.92,4.88,3.82,0.674,0.547
Ti47,0.696,0.692,0.0624,0.0656,21.56,0.01171,0.0606,0.2919,0.316,0.2840,0.2647,0.1711,0.2084,0.2684,0.2529,0.3187,0.2161,0.703,0.706,0.0650,0.0666,21.56,0.00854,0.0626
Ti49,0.700,0.697,0.0613,0.0622,21.56,0.00793,0.0592,0.2880,0.311,0.2778,0.2596,0.1673,0.2009,0.2665,0.2504,0.3139,0.2107,0.714,0.709,0.0618,0.0585,21.56,0.00855,0.0600
V51,5.32,5.24,0.434,0.436,5.00,0.0387,0.0735,0.1984,0.1799,0.2018,0.1988,0.2038,0.2022,0.1981,0.2130,0.1999,0.2001,5.39,5.25,0.447,0.439,5.00,0.0388,0.0724
Cr53,0.1090,0.1086,0.00982,0.00970,0.00428,0.0392,0.0738,0.00670,0.00676,0.00675,0.00851,0.01588,0.01013,0.00699,0.00845,0.00752,0.00746,0.1207,0.1179,0.00987,0.01023,0.00428,0.0421,0.0805
Mn55,0.1512,0.1519,0.01283,0.01295,0.527,0.390,0.336,1.506,1.442,1.537,1.552,1.295,1.463,1.509,1.459,1.499,1.481,0.1545,0.1523,0.01323,0.01313,0.527,0.389,0.340
Co59,0.538,0.536,0.0446,0.0444,0.0497,0.2020,0.2049,0.3013,0.2870,0.3047,0.3138,0.2979,0.3100,0.3081,0.3049,0.3041,0.3121,0.556,0.551,0.0461,0.0460,0.0497,0.2046,0.2087
Ni60,0.02889,0.02908,0.00235,0.00237,0.00079,0.2074,0.2160,0.02463,0.02582,0.02570,0.02610,0.02712,0.02666,0.02623,0.02603,0.02597,0.02617,0.03011,0.02956,0.00260,0.00249,0.00079,0.2096,0.2178
Ni62,0.02353,0.02309,0.00199,0.00182,0.00079,0.1663,0.1755,0.02016,0.02009,0.02065,0.02139,0.02196,0.02249,0.02091,0.02101,0.02100,0.02108,0.02392,0.02395,0.00214,0.00207,0.00079,0.1719,0.1735
Cu63,3.054,3.052,0.2541,0.2494,0.1250,0.00720,0.0286,0.00626,0.00884,0.00680,0.00697,0.00518,0.00620,0.00694,0.00685,0.00709,0.00629,3.109,3.13,0.2893,0.2524,0.1250,0.00611,0.0305
