GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For edit 2017-05-04 EMP UPDATED windows reselected\run1.b
Created: Fri Sep 29 17:31:12 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-11,STD610-12,612-11,612-12,BCR-2g-06,SCO-1-06,SCO-2-06,32-01,32-02,32-03,32-04,32-05,32-06,32-07,32-08,32-09,32-10,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07
GLITTER!: 1 sigma error.
Element,STD610-11,STD610-12,612-11,612-12,BCR-2g-06,SCO-1-06,SCO-2-06,32-01,32-02,32-03,32-04,32-05,32-06,32-07,32-08,32-09,32-10,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07
Li7,12.55,12.74,1.06,1.09,0.28,0.060,0.080,0.077,0.083,0.082,0.076,0.069,0.073,0.069,0.073,0.084,0.079,13.90,13.99,1.15,1.11,0.28,0.065,0.085
B11,0.90,0.90,0.36,0.35,0.18,0.34,0.31,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,1.30,1.38,0.28,0.31,0.18,0.24,0.24
Na23,2801.15,2861.24,2875.18,2946.70,728.38,1.31,3.34,7.57,7.09,6.88,6.35,6.34,6.33,3.96,3.97,8.47,8.75,2951.27,2970.95,3026.04,2959.52,728.49,1.25,3.28
Mg24,14.13,14.44,1.89,1.88,674.69,10319.69,10289.29,9788.20,9880.44,9763.46,10056.34,10028.15,9881.25,10212.54,9931.47,9770.88,9938.18,13.75,14.00,1.88,1.89,675.95,10173.70,10346.27
Mg25,13.34,13.47,1.77,1.79,659.36,10217.17,10007.92,9632.49,9643.01,9715.91,9818.77,9914.24,9728.27,10025.37,10067.74,9794.17,9813.86,13.16,13.52,1.80,1.81,660.75,10332.83,10384.57
Mg26,13.35,13.51,1.79,1.79,659.09,10094.26,9978.53,9450.56,9615.02,9554.74,9788.46,9900.14,9697.06,9925.76,10002.11,9592.33,9812.73,12.96,13.42,1.82,1.80,660.39,10131.05,10397.78
Al27,297.60,301.24,316.41,315.46,2322.90,2.06,3.85,3.46,3.49,3.53,3.33,3.76,4.26,3.40,3.12,4.01,3.83,300.78,301.58,313.32,316.69,2333.53,2.04,3.91
Si29,12110.22,12301.91,12691.71,12845.75,10651.82,6113.36,6113.27,6028.55,5990.10,6027.04,6015.19,6090.59,6019.64,6050.75,6035.91,6050.69,6065.46,12768.10,12785.07,13289.74,12995.91,10600.49,6113.43,6113.46
Si30,13283.23,13613.05,13594.20,13634.00,10776.95,6898.99,6443.81,6491.55,6619.37,6514.93,6469.61,6502.86,6300.37,6331.43,6341.49,6117.38,6176.50,12253.90,12211.22,12533.65,12357.36,10052.18,6120.28,6199.55
P31,30.19,30.63,4.55,4.62,121.64,1.64,1.82,2.48,2.50,2.51,1.47,1.94,3.14,3.79,2.92,2.53,2.51,31.40,31.64,4.24,4.26,120.06,1.21,1.56
Ca43,2598.66,2598.71,2688.04,2688.22,1610.23,19.34,21.62,20.57,16.53,16.46,14.71,14.70,15.72,30.70,27.84,16.31,15.73,2600.21,2600.45,2690.12,2690.21,1612.41,19.89,23.49
Ca44,2514.27,2584.48,2680.85,2654.61,1587.32,32.15,35.41,30.67,27.83,26.77,25.60,25.75,26.11,40.11,39.03,26.24,26.37,2585.50,2626.03,2699.01,2706.50,1589.72,25.02,29.29
Sc45,6.60,6.77,1.25,1.23,1.01,0.46,0.43,0.18,0.18,0.18,0.17,0.18,0.18,0.20,0.20,0.19,0.20,9.93,10.32,1.17,1.23,1.03,0.29,0.27
Ti47,14.99,14.94,2.10,2.06,440.63,0.70,1.54,4.92,3.66,3.60,3.34,4.03,6.25,6.45,5.85,3.97,3.79,14.32,14.55,1.53,1.57,440.59,0.40,1.35
Ti49,13.95,14.21,1.49,1.45,440.21,0.45,1.33,4.83,3.57,3.45,3.26,3.87,6.16,6.35,5.72,3.81,3.72,14.16,14.45,1.40,1.40,439.98,0.35,1.29
V51,12.82,13.26,1.10,1.12,13.12,0.10,0.20,0.19,0.23,0.23,0.27,0.31,0.35,0.076,0.084,0.27,0.27,13.68,13.55,1.18,1.15,13.12,0.11,0.20
Cr53,13.01,13.16,1.17,1.23,0.59,4.88,9.34,17.02,19.10,18.77,17.06,17.56,12.40,24.74,18.74,16.14,16.66,13.26,13.46,1.28,1.22,0.61,4.96,9.55
Mn55,12.82,12.88,1.11,1.12,47.46,35.58,30.74,32.21,33.67,35.55,34.43,35.10,35.90,36.78,37.87,34.80,35.12,12.88,13.09,1.14,1.15,47.62,35.42,31.69
Co59,11.50,11.92,0.99,1.01,1.18,4.71,4.87,4.97,5.15,5.18,4.79,4.96,5.02,5.05,5.21,5.27,5.41,11.83,12.08,1.04,1.04,1.18,4.76,5.02
Ni60,13.32,13.79,1.18,1.18,0.43,105.03,108.51,109.48,106.89,108.29,101.52,105.44,111.16,110.56,114.13,109.00,111.52,13.48,13.46,1.20,1.19,0.44,100.31,107.86
Ni62,8.54,8.94,0.82,0.89,0.51,71.74,74.44,75.61,74.86,74.51,72.77,75.88,82.89,84.74,86.54,85.47,86.35,10.54,11.06,1.09,1.11,0.57,86.90,94.63
Cu63,12.57,12.99,1.10,1.15,0.66,0.038,0.15,0.18,0.23,0.25,0.27,0.29,0.39,0.12,0.14,0.30,0.25,14.57,14.75,1.31,1.29,0.67,0.042,0.17
Zn66,9.33,9.58,0.80,0.81,3.87,1.34,1.55,2.48,2.34,2.23,2.01,1.87,1.98,2.12,2.26,2.36,2.39,9.48,9.72,0.82,0.81,3.87,1.29,1.51
Zn67,7.36,7.59,0.68,0.70,3.87,1.06,1.25,1.83,1.75,1.70,1.52,1.46,1.52,1.61,1.74,1.83,1.88,7.86,7.96,0.77,0.72,3.89,1.09,1.25
Ga69,3.50,3.60,0.30,0.31,0.70,0.0014,0.0020,0.0029,0.0028,0.0031,0.0029,0.0031,0.0037,0.0028,0.0024,0.0033,0.0034,3.96,3.98,0.35,0.34,0.70,0.0017,0.0024
Sr88,16.10,16.44,2.46,2.49,10.49,0.0020,0.0016,0.0026,0.0025,0.0020,0.0020,0.0019,0.0020,0.0046,0.0026,0.0021,0.0019,16.05,16.31,2.51,2.51,10.50,0.0025,0.0018
Y89,16.07,16.14,1.34,1.33,1.11,0.0045,0.0058,0.0023,0.0017,0.0018,0.0013,0.0018,0.0019,0.0029,0.0035,0.0017,0.0018,16.57,16.74,1.37,1.41,1.11,0.0052,0.0061
Zr90,15.02,15.22,1.32,1.27,5.83,0.0100,0.0077,0.076,0.10,0.027,0.011,0.0070,0.023,0.012,0.17,0.012,0.0080,15.29,15.33,1.31,1.34,5.83,0.0082,0.0079
Nb93,13.76,13.81,1.14,1.15,0.39,0.0014,0.0013,0.0023,0.00096,0.0011,0.0013,0.00093,0.0011,0.0016,0.00085,0.0014,0.0020,13.83,13.82,1.16,1.17,0.39,0.0019,0.0016
Ba135,13.86,13.92,1.29,1.28,20.98,0.019,0.016,0.031,0.0064,0.0043,0.0054,0.0050,0.0043,0.018,0.014,0.0074,0.0091,13.95,14.25,1.33,1.31,21.00,0.016,0.0097
Ba137,13.61,13.90,1.24,1.25,20.94,0.0050,0.0090,0.0037,0.012,0.0026,0.0029,0.0030,0.0053,0.013,0.023,0.0027,0.0043,13.86,14.05,1.26,1.24,20.95,0.0097,0.0077
La139,13.67,13.85,1.16,1.15,0.78,0.0014,0.00038,0.00048,0.0055,0.00095,0.00057,0.0015,0.0062,0.0011,0.0010,0.0029,0.00066,14.10,14.20,1.15,1.16,0.77,0.00042,0.0016
Ce140,13.80,14.17,1.21,1.21,1.64,0.0011,0.00042,0.00090,0.0010,0.00057,0.0012,0.00075,0.0029,0.80,0.0089,0.0074,0.00062,14.96,14.96,1.28,1.26,1.64,0.00081,0.0019
Gd157,14.05,14.23,1.19,1.19,0.23,0.0024,0.0023,0.0016,0.0035,0.0033,0.0016,0.0026,0.0013,0.0028,0.0046,0.0016,0.0023,14.26,14.42,1.23,1.26,0.24,0.0036,0.0053
Yb172,14.83,15.08,1.27,1.26,0.12,0.0063,0.0051,0.0024,0.0030,0.00081,0.0020,0.0031,0.0017,0.0026,0.0018,0.0024,0.0025,15.06,15.29,1.28,1.34,0.13,0.0057,0.0072

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-11,STD610-12,612-11,612-12,BCR-2g-06,SCO-1-06,SCO-2-06,32-01,32-02,32-03,32-04,32-05,32-06,32-07,32-08,32-09,32-10,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07
Li7,0.0413,0.0415,0.0483,0.0492,0.0655,0.0548,0.0530,0.0302,0.0296,0.0289,0.0285,0.0295,0.0288,0.0288,0.0297,0.0294,0.0291,0.0524,0.0550,0.0603,0.0586,0.0800,0.0702,0.0656
B11,0.00987,0.0105,0.0111,0.0120,0.0164,0.0136,0.0135,0.00590,0.00581,0.00582,0.00560,0.00622,0.00633,0.00670,0.00679,0.00729,0.00708,0.0128,0.0151,0.0170,0.0176,0.0254,0.0248,0.0261
Na23,0.107,0.125,0.144,0.150,0.200,0.154,0.146,0.0789,0.0751,0.0737,0.0718,0.0744,0.0735,0.0736,0.0739,0.0738,0.0735,0.129,0.163,0.180,0.168,0.228,0.195,0.174
Mg24,0.0325,0.0402,0.0388,0.0388,0.0586,0.0595,0.239,0.0234,0.183,0.224,0.168,0.173,0.193,0.250,0.163,0.164,0.178,0.311,0.0619,0.0673,0.0613,0.0853,0.0817,0.223
Mg25,0.0781,0.0809,0.110,0.0843,0.126,0.147,0.534,0.0687,0.264,0.376,0.313,0.407,0.612,0.371,0.440,0.511,0.367,0.623,0.122,0.160,0.151,0.993,0.190,0.404
Mg26,0.463,0.481,0.538,0.539,0.741,0.641,0.608,0.280,0.479,0.461,0.379,0.817,0.437,0.473,0.542,0.391,0.424,0.831,0.489,0.522,0.545,0.742,0.689,1.11
Al27,0.0623,0.0688,0.0842,0.0836,0.100,0.134,0.0683,0.0381,0.0317,0.0305,0.0300,0.0300,0.0301,0.0286,0.0298,0.0264,0.0290,0.0512,0.0879,0.0851,0.0815,0.100,0.109,0.0707
Si29,49.37,48.04,50.19,50.56,68.80,53.28,50.01,18.91,17.36,16.73,16.08,16.40,15.96,15.90,15.97,15.58,15.34,25.66,26.79,29.12,29.16,40.50,35.94,32.87
Si30,420.05,404.99,424.49,424.02,570.33,438.42,413.88,139.31,129.12,124.85,119.29,120.98,117.58,116.74,116.29,112.94,111.02,185.53,187.85,204.49,203.80,275.95,241.20,222.29
P31,2.43,2.39,2.57,2.58,3.47,2.81,2.62,1.08,1.00,0.981,0.942,0.946,0.943,0.939,0.935,0.908,0.910,1.58,1.71,1.93,1.92,2.59,2.37,2.05
Ca43,19.59,19.97,21.61,20.40,28.88,29.20,22.44,13.04,10.20,9.42,10.43,8.59,11.01,11.12,9.93,9.56,10.53,17.95,20.42,21.74,22.25,28.19,32.52,24.60
Ca44,11.57,11.52,12.51,13.08,17.55,14.31,13.50,6.04,5.76,5.60,5.45,5.59,5.54,5.53,5.58,5.51,5.46,9.25,9.62,10.54,10.46,14.34,12.92,12.18
Sc45,0.0286,0.0287,0.0324,0.0321,0.0454,0.0354,0.0386,0.0168,0.0177,0.0166,0.0169,0.0178,0.0185,0.0190,0.0195,0.0189,0.0194,0.0386,0.0387,0.0482,0.0454,0.0654,0.0648,0.0578
Ti47,0.136,0.184,0.224,0.185,0.236,0.301,0.182,0.0928,0.0844,0.0742,0.0855,0.0736,0.0644,0.0987,0.0680,0.0861,0.0879,0.131,0.152,0.163,0.184,0.189,0.345,0.209
Ti49,0.723,0.735,0.762,0.793,1.03,0.854,0.782,0.227,0.236,0.191,0.226,0.195,0.223,0.209,0.207,0.200,0.193,0.354,0.346,0.375,0.378,0.545,0.378,0.407
V51,0.0125,0.0126,0.0145,0.0133,0.0154,0.0159,0.0155,0.00786,0.00879,0.00865,0.00695,0.00801,0.00785,0.00840,0.00755,0.00803,0.00715,0.0122,0.0139,0.0192,0.0126,0.0196,0.0205,0.0179
Cr53,0.209,0.216,0.223,0.223,0.292,0.248,0.228,0.123,0.140,0.110,0.122,0.134,0.116,0.122,0.111,0.117,0.120,0.212,0.206,0.230,0.220,0.288,0.293,0.250
Mn55,0.0710,0.0715,0.0821,0.0844,0.112,0.0967,0.0894,0.0437,0.0424,0.0405,0.0406,0.0419,0.0425,0.0428,0.0432,0.0421,0.0420,0.0745,0.0776,0.0851,0.0874,0.120,0.109,0.0995
Co59,0.00251,0.00828,0.00732,0.00497,0.00645,0.00406,0.00899,0.00263,0.00379,0.00827,0.00391,0.00546,0.00512,0.00383,0.00404,0.00339,0.00374,0.0105,0.0232,0.00594,0.00227,0.00627,0.00659,0.00477
Ni60,0.0147,0.0163,0.0241,0.0264,0.0312,0.0205,0.0497,0.0108,0.0217,0.0237,0.0339,0.0249,0.0365,0.0365,0.0259,0.0361,0.0393,0.105,0.0401,0.0385,0.0284,0.0438,0.0581,0.0514
Ni62,0.0645,0.0883,<0.00000,0.114,<0.00000,0.0601,0.128,0.0459,0.104,0.0714,0.0590,0.0756,0.0668,0.0421,0.0750,0.145,0.0770,0.480,0.140,0.0787,0.0572,0.160,0.121,0.103
Cu63,0.00615,0.0106,0.0139,0.0111,0.0144,0.0125,0.0142,0.00739,0.00500,0.00801,0.00515,0.00732,0.00742,0.00319,0.00498,0.00777,0.00763,0.0150,0.0218,0.0203,0.0185,0.0215,0.0161,0.0246
Zn66,0.0394,0.0409,0.0363,0.0333,0.0525,0.0435,0.0449,0.0116,0.0211,0.0191,0.0165,0.0163,0.0209,0.0202,0.0191,0.0146,0.0179,0.0286,0.0335,0.0279,0.0365,0.0470,0.0375,0.0371
Zn67,0.0740,0.0639,0.0907,0.0607,0.0448,0.0872,0.0734,0.0338,0.0301,0.0228,0.0314,0.0331,0.0348,0.0421,0.0404,0.0566,0.0353,0.109,0.0744,0.0866,0.0479,0.0930,0.112,0.0935
Ga69,0.00084,0.00176,0.00240,0.00162,0.00159,<0.00000,<0.00000,0.00045,<0.00000,0.00068,0.00073,0.00032,0.00076,0.00055,0.00072,<0.00000,0.00056,0.00153,0.00311,0.00455,0.00218,0.00213,0.00201,<0.00000
Sr88,<0.00000,0.00686,0.0103,0.00543,0.00265,0.00537,0.00216,<0.00000,<0.00000,<0.00000,0.00184,<0.00000,<0.00000,<0.00000,0.00222,<0.00000,0.00155,<0.00000,0.0116,0.0116,0.00504,0.00437,0.00456,<0.00000
Y89,0.00293,0.0159,0.00631,0.00497,0.00595,<0.00000,<0.00000,<0.00000,<0.00000,0.00201,<0.00000,<0.00000,<0.00000,<0.00000,0.00145,0.00203,0.00249,<0.00000,0.0144,0.00722,0.00297,0.00707,<0.00000,<0.00000
Zr90,<0.00000,0.0114,0.0130,0.00886,0.00997,0.0131,0.00575,0.00431,0.00420,0.00648,<0.00000,<0.00000,<0.00000,<0.00000,0.00878,<0.00000,<0.00000,0.00724,0.0192,0.0195,<0.00000,0.0230,<0.00000,<0.00000
Nb93,0.00250,0.00755,0.0102,<0.00000,0.00474,0.00196,0.00273,0.00102,0.00141,0.00168,0.00133,0.00099,<0.00000,0.00168,0.00138,0.00096,0.00255,0.00295,0.00665,0.0105,0.00394,<0.00000,0.00487,0.00233
Ba135,0.0190,0.0331,0.0308,0.0392,<0.00000,0.0517,0.0440,0.0135,0.0131,<0.00000,<0.00000,0.0131,<0.00000,0.0181,0.0183,0.0221,0.0255,0.0391,0.0407,0.0259,0.0522,<0.00000,0.0527,<0.00000
Ba137,0.0109,0.0155,<0.00000,0.0183,0.0179,<0.00000,0.0291,<0.00000,<0.00000,0.00734,<0.00000,<0.00000,0.0163,0.00734,0.0148,<0.00000,0.0103,<0.00000,0.0467,0.0210,<0.00000,<0.00000,0.0302,0.0251
La139,<0.00000,0.00374,0.00635,0.00438,0.00300,0.00248,<0.00000,<0.00000,0.00124,0.00209,0.00165,0.00244,<0.00000,<0.00000,0.00206,<0.00000,0.00164,0.00502,0.0102,0.0112,0.00405,<0.00000,<0.00000,0.00474
Ce140,0.00288,0.00381,0.00566,0.00239,<0.00000,0.00271,<0.00000,0.00140,0.00096,<0.00000,<0.00000,0.00164,0.00184,0.00160,<0.00000,0.00091,<0.00000,0.00358,0.00832,0.00950,0.00367,0.00434,<0.00000,0.00569
Gd157,0.0165,0.0149,0.0148,0.0126,<0.00000,<0.00000,<0.00000,<0.00000,0.00753,<0.00000,0.00511,<0.00000,<0.00000,0.00536,0.0109,<0.00000,0.00544,<0.00000,0.0176,0.0437,0.0198,<0.00000,<0.00000,<0.00000
Yb172,0.00502,0.0134,0.0129,<0.00000,<0.00000,0.0154,0.00679,<0.00000,0.00704,<0.00000,0.00473,0.00864,<0.00000,0.00491,<0.00000,0.00491,0.00601,0.00616,0.0213,0.0159,<0.00000,<0.00000,<0.00000,0.0121

GLITTER!: Limit of Quantification.
Element,STD610-11,STD610-12,612-11,612-12,BCR-2g-06,SCO-1-06,SCO-2-06,32-01,32-02,32-03,32-04,32-05,32-06,32-07,32-08,32-09,32-10,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07
Li7,0.127,0.128,0.149,0.152,0.202,0.169,0.163,0.0929,0.0911,0.0888,0.0876,0.0907,0.0886,0.0887,0.0912,0.0906,0.0897,0.161,0.169,0.186,0.180,0.246,0.216,0.202
B11,0.0304,0.0322,0.0343,0.0368,0.0504,0.0419,0.0416,0.0181,0.0179,0.0179,0.0172,0.0191,0.0195,0.0206,0.0209,0.0224,0.0218,0.0393,0.0466,0.0524,0.0540,0.0782,0.0764,0.0802
Na23,0.328,0.386,0.443,0.463,0.615,0.473,0.448,0.243,0.231,0.227,0.221,0.229,0.226,0.226,0.227,0.227,0.226,0.398,0.502,0.554,0.517,0.701,0.599,0.537
Mg24,0.1000,0.124,0.119,0.119,0.180,0.183,0.735,0.0720,0.562,0.689,0.518,0.532,0.594,0.770,0.501,0.504,0.548,0.956,0.191,0.207,0.189,0.262,0.251,0.686
Mg25,0.240,0.249,0.339,0.259,0.388,0.452,1.64,0.211,0.814,1.16,0.963,1.25,1.88,1.14,1.35,1.57,1.13,1.92,0.375,0.493,0.466,3.05,0.585,1.24
Mg26,1.42,1.48,1.65,1.66,2.28,1.97,1.87,0.863,1.47,1.42,1.17,2.51,1.35,1.46,1.67,1.20,1.31,2.56,1.51,1.61,1.68,2.28,2.12,3.40
Al27,0.192,0.212,0.259,0.257,0.309,0.413,0.210,0.117,0.0975,0.0939,0.0924,0.0923,0.0927,0.0879,0.0916,0.0813,0.0892,0.158,0.270,0.262,0.251,0.308,0.334,0.218
Si29,151.92,147.81,154.43,155.57,211.69,163.95,153.87,58.18,53.43,51.47,49.46,50.45,49.09,48.93,49.13,47.95,47.21,78.94,82.44,89.60,89.71,124.62,110.59,101.15
Si30,1292.45,1246.13,1306.13,1304.68,1754.87,1348.98,1273.47,428.64,397.30,384.15,367.05,372.26,361.77,359.21,357.83,347.52,341.59,570.85,577.99,629.20,627.07,849.06,742.15,683.96
P31,7.48,7.34,7.91,7.94,10.67,8.66,8.06,3.34,3.09,3.02,2.90,2.91,2.90,2.89,2.88,2.79,2.80,4.86,5.25,5.93,5.89,7.97,7.29,6.32
Ca43,60.26,61.46,66.50,62.77,88.85,89.84,69.06,40.13,31.40,28.97,32.08,26.42,33.87,34.21,30.55,29.42,32.41,55.22,62.85,66.89,68.48,86.75,100.06,75.69
Ca44,35.59,35.45,38.48,40.24,54.00,44.02,41.55,18.60,17.72,17.23,16.77,17.21,17.05,17.00,17.16,16.94,16.81,28.46,29.60,32.44,32.20,44.13,39.75,37.47
Sc45,0.0879,0.0883,0.0996,0.0988,0.140,0.109,0.119,0.0517,0.0545,0.0509,0.0520,0.0548,0.0570,0.0585,0.0599,0.0581,0.0598,0.119,0.119,0.148,0.140,0.201,0.199,0.178
Ti47,0.418,0.565,0.691,0.570,0.725,0.927,0.560,0.285,0.260,0.228,0.263,0.226,0.198,0.304,0.209,0.265,0.271,0.403,0.467,0.503,0.566,0.580,1.06,0.644
Ti49,2.22,2.26,2.34,2.44,3.18,2.63,2.41,0.698,0.725,0.589,0.694,0.601,0.687,0.643,0.636,0.616,0.594,1.09,1.06,1.15,1.16,1.68,1.16,1.25
V51,0.0385,0.0387,0.0445,0.0410,0.0474,0.0490,0.0478,0.0242,0.0270,0.0266,0.0214,0.0246,0.0241,0.0258,0.0232,0.0247,0.0220,0.0377,0.0428,0.0591,0.0388,0.0604,0.0631,0.0552
Cr53,0.642,0.665,0.685,0.687,0.899,0.762,0.701,0.379,0.432,0.339,0.376,0.413,0.355,0.377,0.342,0.361,0.370,0.653,0.634,0.709,0.676,0.885,0.901,0.769
Mn55,0.218,0.220,0.252,0.260,0.346,0.298,0.275,0.135,0.130,0.125,0.125,0.129,0.131,0.132,0.133,0.129,0.129,0.229,0.239,0.262,0.269,0.368,0.335,0.306
Co59,0.00771,0.0255,0.0225,0.0153,0.0198,0.0125,0.0277,0.00809,0.0117,0.0255,0.0120,0.0168,0.0158,0.0118,0.0124,0.0104,0.0115,0.0325,0.0714,0.0183,0.00700,0.0193,0.0203,0.0147
Ni60,0.0453,0.0501,0.0741,0.0813,0.0959,0.0632,0.153,0.0333,0.0667,0.0729,0.104,0.0767,0.112,0.112,0.0797,0.111,0.121,0.324,0.123,0.118,0.0875,0.135,0.179,0.158
Ni62,0.198,0.272,<0.00000,0.351,<0.00000,0.185,0.392,0.141,0.320,0.220,0.181,0.233,0.206,0.130,0.231,0.445,0.237,1.48,0.430,0.242,0.176,0.493,0.372,0.316
Cu63,0.0189,0.0325,0.0428,0.0342,0.0444,0.0386,0.0436,0.0227,0.0154,0.0246,0.0158,0.0225,0.0228,0.00981,0.0153,0.0239,0.0235,0.0460,0.0669,0.0624,0.0570,0.0662,0.0496,0.0757
Zn66,0.121,0.126,0.112,0.103,0.162,0.134,0.138,0.0357,0.0649,0.0587,0.0508,0.0500,0.0644,0.0622,0.0589,0.0450,0.0550,0.0879,0.103,0.0859,0.112,0.145,0.115,0.114
Zn67,0.228,0.196,0.279,0.187,0.138,0.268,0.226,0.104,0.0926,0.0702,0.0966,0.102,0.107,0.130,0.124,0.174,0.109,0.334,0.229,0.267,0.147,0.286,0.346,0.288
Ga69,0.00259,0.00540,0.00738,0.00499,0.00490,<0.00000,<0.00000,0.00138,<0.00000,0.00210,0.00225,0.00098,0.00234,0.00169,0.00222,<0.00000,0.00173,0.00472,0.00956,0.0140,0.00671,0.00656,0.00618,<0.00000
Sr88,<0.00000,0.0211,0.0316,0.0167,0.00814,0.0165,0.00665,<0.00000,<0.00000,<0.00000,0.00565,<0.00000,<0.00000,<0.00000,0.00682,<0.00000,0.00476,<0.00000,0.0358,0.0357,0.0155,0.0134,0.0140,<0.00000
Y89,0.00903,0.0490,0.0194,0.0153,0.0183,<0.00000,<0.00000,<0.00000,<0.00000,0.00620,<0.00000,<0.00000,<0.00000,<0.00000,0.00447,0.00625,0.00767,<0.00000,0.0442,0.0222,0.00915,0.0217,<0.00000,<0.00000
Zr90,<0.00000,0.0351,0.0401,0.0273,0.0307,0.0402,0.0177,0.0133,0.0129,0.0199,<0.00000,<0.00000,<0.00000,<0.00000,0.0270,<0.00000,<0.00000,0.0223,0.0592,0.0600,<0.00000,0.0706,<0.00000,<0.00000
Nb93,0.00771,0.0232,0.0314,<0.00000,0.0146,0.00603,0.00839,0.00315,0.00433,0.00517,0.00410,0.00305,<0.00000,0.00517,0.00425,0.00297,0.00784,0.00909,0.0205,0.0325,0.0121,<0.00000,0.0150,0.00718
Ba135,0.0585,0.102,0.0947,0.121,<0.00000,0.159,0.135,0.0415,0.0403,<0.00000,<0.00000,0.0402,<0.00000,0.0557,0.0562,0.0680,0.0784,0.120,0.125,0.0798,0.161,<0.00000,0.162,<0.00000
Ba137,0.0335,0.0476,<0.00000,0.0565,0.0550,<0.00000,0.0896,<0.00000,<0.00000,0.0226,<0.00000,<0.00000,0.0500,0.0226,0.0455,<0.00000,0.0318,<0.00000,0.144,0.0646,<0.00000,<0.00000,0.0930,0.0771
La139,<0.00000,0.0115,0.0196,0.0135,0.00925,0.00762,<0.00000,<0.00000,0.00382,0.00643,0.00506,0.00751,<0.00000,<0.00000,0.00634,<0.00000,0.00506,0.0155,0.0314,0.0345,0.0125,<0.00000,<0.00000,0.0146
Ce140,0.00885,0.0117,0.0174,0.00737,<0.00000,0.00834,<0.00000,0.00432,0.00296,<0.00000,<0.00000,0.00506,0.00565,0.00492,<0.00000,0.00281,<0.00000,0.0110,0.0256,0.0292,0.0113,0.0133,<0.00000,0.0175
Gd157,0.0506,0.0458,0.0455,0.0388,<0.00000,<0.00000,<0.00000,<0.00000,0.0232,<0.00000,0.0157,<0.00000,<0.00000,0.0165,0.0335,<0.00000,0.0167,<0.00000,0.0542,0.134,0.0609,<0.00000,<0.00000,<0.00000
Yb172,0.0155,0.0412,0.0397,<0.00000,<0.00000,0.0474,0.0209,<0.00000,0.0216,<0.00000,0.0146,0.0266,<0.00000,0.0151,<0.00000,0.0151,0.0185,0.0190,0.0657,0.0489,<0.00000,<0.00000,<0.00000,0.0372

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-11,STD610-12,612-11,612-12,BCR-2g-06,SCO-1-06,SCO-2-06,32-01,32-02,32-03,32-04,32-05,32-06,32-07,32-08,32-09,32-10,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07
Li7,173.03,175.65,14.62,15.06,3.75,0.735,1.042,1.043,1.115,1.103,1.024,0.927,0.980,0.922,0.983,1.138,1.061,191.66,192.88,15.78,15.32,3.75,0.784,1.080
B11,15.70,15.82,6.28,6.15,3.158,5.98,5.40,2.607,2.588,2.534,2.490,2.488,2.512,2.516,2.526,2.511,2.571,22.76,24.04,4.93,5.31,3.158,4.11,4.21
Na23,12.77,13.05,13.11,13.43,3.31,0.00598,0.01533,0.0348,0.03259,0.03163,0.02916,0.02912,0.02910,0.01820,0.01825,0.0389,0.0402,13.46,13.55,13.80,13.50,3.31,0.00572,0.01504
Mg24,0.00316,0.00323,0.00042,0.00042,0.1503,2.393,2.386,2.270,2.291,2.264,2.332,2.326,2.291,2.368,2.303,2.266,2.305,0.00307,0.00312,0.00042,0.00042,0.1503,2.359,2.399
Mg25,0.00304,0.00307,0.00039,0.00040,0.1503,2.376,2.328,2.240,2.243,2.260,2.284,2.306,2.263,2.332,2.341,2.278,2.282,0.00299,0.00308,0.00040,0.00040,0.1503,2.403,2.415
Mg26,0.00305,0.00308,0.00040,0.00040,0.1503,2.348,2.321,2.198,2.236,2.222,2.277,2.303,2.255,2.309,2.326,2.231,2.282,0.00295,0.00306,0.00040,0.00040,0.1503,2.356,2.418
Al27,0.706,0.715,0.751,0.748,5.50,0.00525,0.00981,0.00882,0.00892,0.00901,0.00849,0.00959,0.01087,0.00868,0.00797,0.01024,0.00977,0.711,0.713,0.740,0.748,5.50,0.00519,0.00996
Si29,1.807,1.837,1.895,1.919,1.589,1.208,1.208,1.191,1.184,1.191,1.189,1.204,1.190,1.196,1.193,1.196,1.199,1.915,1.918,1.994,1.951,1.589,1.208,1.208
Si30,1.923,1.981,1.988,2.004,1.589,1.361,1.272,1.283,1.310,1.290,1.282,1.290,1.251,1.258,1.261,1.217,1.230,1.913,1.914,1.971,1.950,1.589,1.223,1.240
P31,0.172,0.175,0.0252,0.0257,0.696,0.01353,0.01672,0.0274,0.0277,0.0279,0.01593,0.02135,0.0350,0.0425,0.0326,0.0281,0.0279,0.181,0.183,0.0241,0.0241,0.696,0.00903,0.01468
