GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\2017-05-04 EMP UPDATED windows reselected - Do not edit pre 29.09.17 612 standard\run3.b
Created: Fri Sep 29 18:31:11 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08,30-01,30-02,30-03,30-04,30-05,30-06,30-07,30-08,30-09,30-10,STD610-17,STD610-18,612-17,612-18,BCR-2g-09,SCO-1-09,SCO-2-09
Sc45,12.72,12.71,1.28,1.30,1.05,0.22,0.19,0.16,0.16,0.16,0.16,0.16,0.16,0.18,0.16,0.16,0.17,13.64,13.82,1.36,1.39,1.14,0.22,0.18
Ti47,15.22,15.12,1.55,1.59,460.13,0.35,1.32,4.80,4.58,3.14,4.33,2.99,3.32,4.37,4.47,3.54,3.13,17.58,17.92,1.77,1.81,579.93,0.39,1.56
Ti49,22.80,22.61,2.15,2.14,694.84,0.42,2.01,8.07,7.79,5.42,7.75,5.27,6.11,8.12,8.51,6.55,5.93,30.70,32.31,3.13,3.02,1079.54,0.64,3.35
V51,17.25,17.47,1.42,1.44,16.42,0.11,0.21,0.20,0.20,0.27,0.29,0.30,0.34,0.11,0.31,0.11,0.14,20.27,21.12,1.75,1.85,21.01,0.13,0.26
Cr53,15.90,15.84,1.36,1.36,0.63,4.77,9.04,21.71,21.70,28.48,26.72,26.07,22.76,21.12,30.26,25.60,27.61,17.62,18.19,1.61,1.70,0.74,5.25,10.45
Mn55,16.54,16.55,1.39,1.42,57.92,38.92,34.33,41.04,39.77,41.85,39.69,41.07,40.61,53.34,42.83,43.79,48.03,19.46,20.20,1.72,1.81,76.12,46.98,42.61
Co59,15.26,15.44,1.25,1.27,1.43,5.04,5.25,5.97,5.75,5.50,5.44,5.67,5.65,5.50,5.79,5.40,5.51,17.16,17.86,1.48,1.56,1.76,5.69,6.05
Ni60,17.42,17.52,1.46,1.47,0.51,109.20,115.63,127.40,124.98,120.22,120.39,125.79,123.52,110.02,124.92,136.14,132.16,20.49,21.81,1.80,1.92,0.66,131.94,141.84
Ni62,25.28,25.98,2.25,2.30,1.11,167.30,176.96,202.38,201.74,200.62,206.54,218.49,223.77,199.43,231.23,255.54,246.59,38.50,40.56,3.36,3.82,1.86,288.96,313.16
Cu63,18.20,18.28,1.50,1.51,0.80,0.041,0.17,0.25,0.24,0.30,0.30,0.26,0.29,0.41,0.31,0.16,0.14,22.22,23.67,1.94,2.09,2.37,0.050,0.21
Zn66,15.54,16.02,1.31,1.33,6.14,1.87,2.28,2.85,2.79,2.53,2.50,2.52,2.59,2.71,2.52,2.04,2.41,16.87,17.39,1.43,1.47,8.07,1.99,2.40
Zn67,14.89,15.39,1.38,1.37,7.00,1.80,2.13,2.60,2.55,2.34,2.33,2.30,2.38,2.52,2.29,1.91,2.20,15.48,15.87,1.45,1.49,8.44,1.83,2.17
Ga69,16.52,16.70,1.36,1.36,2.56,0.0046,0.0073,0.0090,0.0090,0.0087,0.0089,0.0083,0.010,0.0095,0.0093,0.0068,0.0084,19.48,20.53,1.68,1.79,3.30,0.0042,0.0081
Sr88,15.81,15.93,2.43,2.44,9.95,0.0022,0.0013,0.0021,0.0020,0.0020,0.0022,0.0019,0.0022,0.019,0.0021,0.0029,0.0035,16.05,16.14,2.47,2.50,10.54,0.0014,0.0016
Y89,14.36,14.45,1.20,1.20,0.93,0.0042,0.0044,0.0019,0.0019,0.0015,0.0016,0.0014,0.0015,0.0027,0.0015,0.0022,0.0024,14.49,14.37,1.20,1.20,0.98,0.0040,0.0054
Zr90,14.67,14.58,1.28,1.31,5.54,0.011,0.0095,0.014,0.0090,0.015,0.0070,0.028,0.0056,0.020,0.0084,0.0064,0.0091,16.45,16.46,1.47,1.47,6.51,0.011,0.0054
Nb93,14.73,14.70,1.22,1.22,0.40,0.0010,0.0010,0.0011,0.00077,0.0012,0.0012,0.0011,0.00095,0.0036,0.00083,0.00088,0.0014,14.82,14.97,1.25,1.27,0.41,0.0018,0.0011
Ba135,14.23,14.25,1.33,1.31,21.39,0.025,0.0100,0.0055,0.0085,0.0049,<0.00,0.0045,0.0099,0.070,0.040,0.0057,0.0084,15.28,15.59,1.43,1.43,23.80,0.021,0.013
Ba137,14.14,14.14,1.27,1.28,21.12,0.013,0.0082,0.0041,0.0031,0.0044,0.0033,0.0018,0.0040,0.053,0.0040,0.0036,0.0086,14.66,14.91,1.36,1.35,22.52,0.0071,0.0084
La139,14.25,14.26,1.17,1.20,0.78,0.00081,0.0013,0.0017,0.00071,0.00079,0.00075,0.00050,0.00042,0.0066,0.00063,0.00050,0.00064,15.57,15.71,1.31,1.33,0.89,0.0012,0.0016
Ce140,15.46,15.41,1.28,1.30,1.69,0.0012,0.0011,0.0018,0.0013,0.00083,0.0012,0.00080,0.00092,0.031,0.0016,0.0010,0.0018,16.80,17.21,1.45,1.51,1.96,0.00070,0.0011
Gd157,14.89,14.85,1.25,1.28,0.24,0.0063,0.0056,0.0019,0.0041,0.0033,0.0027,0.0027,0.0029,0.0041,0.0032,0.0046,0.0018,16.20,16.46,1.42,1.44,0.27,0.0067,0.0080
Yb172,15.27,15.34,1.29,1.33,0.13,0.0069,0.0057,0.0020,0.0022,0.0024,0.0026,0.0019,0.0014,0.0013,0.0022,0.0014,0.0039,16.60,16.85,1.48,1.49,0.14,0.0055,0.0045

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08,30-01,30-02,30-03,30-04,30-05,30-06,30-07,30-08,30-09,30-10,STD610-17,STD610-18,612-17,612-18,BCR-2g-09,SCO-1-09,SCO-2-09
Li7,0.0626,0.0629,0.0666,0.0666,0.0883,0.0808,0.0658,0.0330,0.0316,0.0330,0.0320,0.0321,0.0327,0.0321,0.0321,0.0323,0.0341,0.0626,0.0635,0.0680,0.0682,0.0896,0.0693,0.0683
B11,0.0654,0.0664,0.0720,0.0749,0.0994,0.0899,0.0779,0.0403,0.0359,0.0389,0.0376,0.0374,0.0380,0.0370,0.0386,0.0380,0.0405,0.0718,0.0748,0.0765,0.0811,0.112,0.0786,0.0829
Na23,0.156,0.187,0.206,0.200,0.250,0.221,0.179,0.0897,0.0850,0.0878,0.0852,0.0874,0.0869,0.0850,0.0862,0.0870,0.0905,0.163,0.190,0.217,0.220,0.281,0.197,0.195
Mg24,0.136,0.0713,0.0806,0.0786,0.0999,0.119,0.238,0.0382,0.193,0.180,0.190,0.189,0.202,0.205,0.217,0.206,0.262,0.322,0.0796,0.0892,0.0896,0.109,0.159,0.312
Mg25,0.497,0.166,0.221,0.180,0.223,0.415,0.535,0.0886,0.603,0.397,0.609,0.419,0.496,0.382,0.491,0.580,0.545,0.848,0.230,0.222,0.221,0.279,0.217,0.690
Mg26,0.664,0.572,0.614,0.623,2.02,0.775,0.890,0.307,0.505,0.472,0.401,0.830,0.511,0.668,0.528,0.545,0.399,0.862,0.603,0.614,0.658,0.906,0.659,1.72
Al27,0.0644,0.0867,0.130,0.0958,0.207,0.237,0.0884,0.0357,0.0346,0.0346,0.0360,0.0308,0.0347,0.0340,0.0329,0.0363,0.0346,0.0618,0.0909,0.122,0.0932,0.130,0.160,0.0770
Si29,25.67,25.98,28.09,29.34,39.10,34.00,28.25,14.72,13.20,13.57,13.44,13.40,13.48,12.90,13.16,13.21,13.81,24.04,25.28,26.60,27.62,38.01,27.71,27.81
Si30,190.52,189.38,204.60,209.58,283.42,245.95,208.61,111.00,99.85,102.09,99.78,102.11,101.55,99.16,100.24,101.18,105.90,184.54,188.50,199.40,204.64,281.36,202.78,208.29
P31,1.34,1.46,1.60,1.63,2.17,1.95,1.58,0.817,0.747,0.749,0.731,0.747,0.745,0.724,0.733,0.740,0.778,1.36,1.47,1.63,1.65,2.28,1.71,1.64
Ca43,21.05,24.47,22.86,22.11,30.03,23.78,19.58,11.56,9.17,10.51,8.90,9.83,10.94,11.29,8.66,8.58,10.17,15.77,22.52,21.52,20.96,28.87,27.56,21.27
Ca44,9.18,8.85,9.82,10.04,13.45,11.69,10.05,5.14,4.69,4.82,4.68,4.77,4.71,4.64,4.66,4.80,4.86,8.60,8.92,9.25,9.40,13.15,9.82,9.88
Sc45,0.0483,0.0468,0.0498,0.0487,0.0717,0.0610,0.0519,0.0257,0.0246,0.0257,0.0237,0.0246,0.0246,0.0244,0.0229,0.0247,0.0263,0.0452,0.0503,0.0532,0.0522,0.0708,0.0516,0.0567
Ti47,0.202,0.187,0.181,0.123,0.259,0.233,0.185,0.0951,0.0665,0.0758,0.0810,0.0808,0.0953,0.0880,0.0934,0.102,0.0899,0.176,0.173,0.200,0.209,0.228,0.259,0.171
Ti49,0.303,0.283,0.342,0.306,0.500,0.352,0.351,0.153,0.163,0.157,0.162,0.159,0.125,0.152,0.138,0.182,0.170,0.320,0.342,0.286,0.253,0.426,0.313,0.297
V51,0.0157,0.0173,0.0206,0.0148,0.0172,0.0221,0.0167,0.00714,0.00783,0.00899,0.00817,0.00793,0.00618,0.00785,0.00787,0.00836,0.00788,0.0146,0.0171,0.0149,0.0118,0.0223,0.0154,0.0154
Cr53,0.233,0.197,0.248,0.226,0.330,0.272,0.222,0.130,0.101,0.135,0.123,0.116,0.123,0.120,0.113,0.122,0.129,0.210,0.226,0.215,0.225,0.280,0.238,0.247
Mn55,0.0850,0.0859,0.0941,0.0979,0.132,0.114,0.0933,0.0493,0.0444,0.0452,0.0464,0.0474,0.0463,0.0447,0.0463,0.0471,0.0496,0.0843,0.0873,0.0959,0.0988,0.135,0.0995,0.101
Co59,0.00489,0.0125,0.0113,0.00666,0.0136,0.00883,0.00658,0.00366,0.00478,0.00393,0.00496,0.00454,0.00393,0.00545,0.00345,0.00588,0.00670,0.00914,0.0150,0.0135,0.00780,0.0121,0.00700,0.0107
Ni60,0.0424,0.0513,0.0401,0.0475,0.0572,0.0519,0.0513,0.00985,0.0313,0.0351,0.0240,0.0366,0.0552,0.0378,0.0405,0.0320,0.0447,0.0980,0.0524,0.0641,0.0410,0.0643,0.0514,0.0834
Ni62,0.158,0.140,<0.00000,<0.00000,<0.00000,0.202,0.112,0.115,0.120,0.0875,0.163,0.118,0.104,0.123,0.125,0.127,0.162,0.259,0.133,<0.00000,0.209,0.238,0.178,0.253
Cu63,0.0186,0.0195,0.0239,0.0173,0.0163,0.0141,0.0166,0.00686,0.00613,0.00864,0.00795,0.00594,0.00813,0.00876,0.00419,0.00669,0.00623,0.0153,0.0202,0.0141,0.0179,0.0152,0.0139,0.0180
Zn66,0.0289,0.0505,0.0579,0.0379,0.0431,0.0498,0.0505,0.0144,0.0201,0.0247,0.0229,0.0199,0.0253,0.0243,0.0214,0.0230,0.0232,0.0463,0.0541,0.0524,0.0574,0.0671,0.0596,0.0609
Zn67,0.136,0.125,0.104,0.141,0.142,0.134,0.149,0.0671,0.0662,0.0924,0.0709,0.0809,0.0362,0.0664,0.0673,0.0573,0.0533,0.0824,0.0975,0.152,0.152,0.167,0.193,0.124
Ga69,0.00770,0.00820,0.0189,0.00700,0.0151,0.00508,0.00423,0.00204,<0.00000,<0.00000,0.00165,<0.00000,0.00291,0.00165,0.00236,<0.00000,<0.00000,0.00542,0.0106,0.0146,0.00866,0.0104,0.00518,0.00518
Sr88,0.00361,0.00984,0.0256,0.00327,0.00308,0.00671,<0.00000,0.00155,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00544,0.00631,0.00803,0.00232,0.00557,0.00339,<0.00000
Y89,0.00552,0.0109,0.0158,0.00274,0.00517,<0.00000,<0.00000,<0.00000,0.00223,<0.00000,0.00129,0.00186,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.00599,0.00434,0.0103,<0.00000,0.00541,<0.00000,<0.00000
Zr90,0.00506,0.0132,0.0316,0.00796,0.0150,0.0216,<0.00000,0.00379,<0.00000,0.00271,<0.00000,0.00383,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0146,0.0234,0.00804,<0.00000,<0.00000,<0.00000
Nb93,<0.00000,0.00700,0.0197,0.00309,0.00291,0.00316,<0.00000,0.00146,<0.00000,<0.00000,0.00176,0.00147,0.00104,0.00144,<0.00000,0.00147,<0.00000,0.00470,0.0200,0.00809,0.00529,<0.00000,0.00386,<0.00000
Ba135,<0.00000,<0.00000,0.0368,0.0267,0.0356,0.0774,0.0263,0.0127,0.0217,0.0128,<0.00000,0.0128,0.0256,<0.00000,0.0220,<0.00000,0.0189,0.0238,0.0345,0.0659,<0.00000,0.0528,0.0557,0.0279
Ba137,0.0140,0.0337,0.0262,<0.00000,0.0207,0.0389,0.0216,0.0104,0.00726,0.0105,0.00726,<0.00000,0.00741,<0.00000,<0.00000,0.00742,<0.00000,0.0138,0.0315,0.0219,0.0155,0.0372,<0.00000,0.0227
La139,0.00298,0.00952,0.00915,0.00331,0.00541,<0.00000,0.00326,0.00157,<0.00000,0.00194,0.00155,<0.00000,<0.00000,0.00110,0.00111,<0.00000,0.00116,0.00415,0.00850,0.0134,0.00619,<0.00000,0.00242,0.00342
Ce140,0.00281,0.00657,0.00976,0.00310,0.00337,0.00366,0.00249,<0.00000,0.00118,0.00085,0.00235,0.00085,0.00169,<0.00000,0.00084,0.00084,<0.00000,0.00270,0.00505,0.00993,0.00304,<0.00000,0.00181,0.00313
Gd157,0.0104,0.0291,0.0253,0.0116,0.0218,0.0168,0.0161,<0.00000,0.00937,0.00960,0.00766,0.00782,<0.00000,0.00765,0.00775,0.0110,0.00573,0.0229,0.0105,0.0230,0.0163,0.0160,0.0206,0.0206
Yb172,0.00912,0.0142,0.0156,0.00715,<0.00000,0.0146,0.0122,<0.00000,0.00333,0.00341,0.00746,0.00481,<0.00000,<0.00000,0.00477,<0.00000,0.00499,0.00629,0.0144,0.0200,0.00707,<0.00000,0.0103,0.00731

GLITTER!: Limit of Quantification.
Element,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08,30-01,30-02,30-03,30-04,30-05,30-06,30-07,30-08,30-09,30-10,STD610-17,STD610-18,612-17,612-18,BCR-2g-09,SCO-1-09,SCO-2-09
Li7,0.193,0.193,0.205,0.205,0.272,0.249,0.202,0.102,0.0972,0.102,0.0983,0.0989,0.101,0.0988,0.0986,0.0995,0.105,0.193,0.195,0.209,0.210,0.276,0.213,0.210
B11,0.201,0.204,0.222,0.230,0.306,0.277,0.240,0.124,0.111,0.120,0.116,0.115,0.117,0.114,0.119,0.117,0.124,0.221,0.230,0.235,0.250,0.346,0.242,0.255
Na23,0.480,0.577,0.634,0.615,0.771,0.680,0.551,0.276,0.261,0.270,0.262,0.269,0.267,0.262,0.265,0.268,0.278,0.503,0.585,0.668,0.678,0.865,0.605,0.599
Mg24,0.417,0.219,0.248,0.242,0.307,0.365,0.734,0.117,0.593,0.555,0.585,0.582,0.622,0.629,0.666,0.633,0.806,0.990,0.245,0.275,0.276,0.334,0.490,0.960
Mg25,1.53,0.511,0.681,0.555,0.687,1.28,1.64,0.272,1.85,1.22,1.87,1.29,1.53,1.18,1.51,1.79,1.68,2.61,0.707,0.683,0.679,0.860,0.668,2.12
Mg26,2.04,1.76,1.89,1.92,6.22,2.38,2.74,0.945,1.55,1.45,1.23,2.55,1.57,2.06,1.62,1.68,1.23,2.65,1.85,1.89,2.02,2.79,2.03,5.30
Al27,0.198,0.267,0.400,0.295,0.638,0.729,0.272,0.110,0.107,0.106,0.111,0.0948,0.107,0.105,0.101,0.112,0.106,0.190,0.280,0.375,0.287,0.400,0.491,0.237
Si29,78.98,79.93,86.45,90.28,120.32,104.62,86.93,45.29,40.63,41.77,41.36,41.22,41.47,39.69,40.48,40.65,42.50,73.96,77.79,81.85,84.99,116.94,85.26,85.58
Si30,586.21,582.72,629.53,644.86,872.06,756.76,641.88,341.53,307.24,314.13,307.00,314.19,312.45,305.10,308.43,311.32,325.84,567.80,580.00,613.54,629.65,865.71,623.94,640.89
P31,4.13,4.51,4.93,5.02,6.67,6.01,4.86,2.51,2.30,2.31,2.25,2.30,2.29,2.23,2.25,2.28,2.39,4.18,4.54,5.01,5.07,7.03,5.26,5.06
Ca43,64.76,75.30,70.33,68.04,92.41,73.16,60.25,35.57,28.22,32.33,27.39,30.24,33.67,34.73,26.64,26.38,31.30,48.52,69.28,66.22,64.49,88.83,84.79,65.44
Ca44,28.24,27.22,30.23,30.88,41.40,35.98,30.92,15.82,14.43,14.83,14.41,14.68,14.50,14.28,14.32,14.77,14.95,26.45,27.46,28.46,28.93,40.48,30.22,30.39
Sc45,0.149,0.144,0.153,0.150,0.220,0.188,0.160,0.0792,0.0757,0.0791,0.0728,0.0756,0.0757,0.0750,0.0704,0.0759,0.0810,0.139,0.155,0.164,0.161,0.218,0.159,0.175
Ti47,0.621,0.576,0.557,0.377,0.798,0.718,0.569,0.293,0.205,0.233,0.249,0.249,0.293,0.271,0.287,0.314,0.277,0.543,0.534,0.616,0.643,0.701,0.798,0.527
Ti49,0.933,0.872,1.05,0.942,1.54,1.08,1.08,0.469,0.502,0.482,0.497,0.489,0.385,0.467,0.423,0.559,0.524,0.983,1.05,0.880,0.777,1.31,0.963,0.915
V51,0.0482,0.0532,0.0635,0.0456,0.0530,0.0680,0.0513,0.0220,0.0241,0.0277,0.0251,0.0244,0.0190,0.0242,0.0242,0.0257,0.0243,0.0448,0.0526,0.0459,0.0362,0.0686,0.0475,0.0475
Cr53,0.716,0.607,0.763,0.697,1.02,0.836,0.682,0.401,0.310,0.415,0.379,0.357,0.377,0.370,0.347,0.376,0.396,0.645,0.694,0.662,0.691,0.863,0.731,0.759
Mn55,0.262,0.264,0.290,0.301,0.406,0.351,0.287,0.152,0.136,0.139,0.143,0.146,0.143,0.138,0.142,0.145,0.152,0.259,0.269,0.295,0.304,0.415,0.306,0.312
Co59,0.0150,0.0385,0.0347,0.0205,0.0418,0.0272,0.0202,0.0113,0.0147,0.0121,0.0153,0.0140,0.0121,0.0168,0.0106,0.0181,0.0206,0.0281,0.0462,0.0416,0.0240,0.0372,0.0215,0.0329
Ni60,0.131,0.158,0.123,0.146,0.176,0.160,0.158,0.0303,0.0963,0.108,0.0738,0.113,0.170,0.116,0.125,0.0985,0.138,0.301,0.161,0.197,0.126,0.198,0.158,0.257
Ni62,0.488,0.431,<0.00000,<0.00000,<0.00000,0.620,0.346,0.355,0.370,0.269,0.501,0.363,0.321,0.378,0.385,0.389,0.498,0.798,0.410,<0.00000,0.644,0.732,0.548,0.778
Cu63,0.0572,0.0600,0.0734,0.0532,0.0503,0.0433,0.0511,0.0211,0.0189,0.0266,0.0245,0.0183,0.0250,0.0269,0.0129,0.0206,0.0192,0.0469,0.0621,0.0434,0.0549,0.0467,0.0428,0.0553
Zn66,0.0891,0.155,0.178,0.117,0.133,0.153,0.155,0.0444,0.0620,0.0760,0.0706,0.0614,0.0780,0.0748,0.0657,0.0706,0.0713,0.142,0.167,0.161,0.177,0.207,0.183,0.187
Zn67,0.417,0.385,0.320,0.434,0.438,0.412,0.458,0.206,0.204,0.284,0.218,0.249,0.111,0.204,0.207,0.176,0.164,0.254,0.300,0.467,0.467,0.512,0.592,0.383
Ga69,0.0237,0.0252,0.0580,0.0215,0.0465,0.0156,0.0130,0.00627,<0.00000,<0.00000,0.00506,<0.00000,0.00895,0.00507,0.00727,<0.00000,<0.00000,0.0167,0.0327,0.0448,0.0266,0.0320,0.0159,0.0159
Sr88,0.0111,0.0303,0.0786,0.0101,0.00949,0.0206,<0.00000,0.00478,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0167,0.0194,0.0247,0.00713,0.0171,0.0104,<0.00000
Y89,0.0170,0.0335,0.0487,0.00844,0.0159,<0.00000,<0.00000,<0.00000,0.00685,<0.00000,0.00396,0.00573,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0184,0.0133,0.0318,<0.00000,0.0166,<0.00000,<0.00000
Zr90,0.0156,0.0406,0.0972,0.0245,0.0462,0.0665,<0.00000,0.0117,<0.00000,0.00833,<0.00000,0.0118,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,<0.00000,0.0449,0.0721,0.0247,<0.00000,<0.00000,<0.00000
Nb93,<0.00000,0.0215,0.0606,0.00950,0.00895,0.00973,<0.00000,0.00450,<0.00000,<0.00000,0.00543,0.00452,0.00319,0.00442,<0.00000,0.00451,<0.00000,0.0145,0.0616,0.0249,0.0163,<0.00000,0.0119,<0.00000
Ba135,<0.00000,<0.00000,0.113,0.0821,0.109,0.238,0.0810,0.0390,0.0667,0.0394,<0.00000,0.0394,0.0787,<0.00000,0.0678,<0.00000,0.0581,0.0733,0.106,0.203,<0.00000,0.162,0.171,0.0858
Ba137,0.0430,0.104,0.0807,<0.00000,0.0636,0.120,0.0665,0.0320,0.0223,0.0323,0.0223,<0.00000,0.0228,<0.00000,<0.00000,0.0228,<0.00000,0.0423,0.0969,0.0675,0.0477,0.115,<0.00000,0.0698
La139,0.00918,0.0293,0.0281,0.0102,0.0166,<0.00000,0.0100,0.00483,<0.00000,0.00598,0.00477,<0.00000,<0.00000,0.00337,0.00342,<0.00000,0.00358,0.0128,0.0261,0.0413,0.0190,<0.00000,0.00744,0.0105
Ce140,0.00863,0.0202,0.0300,0.00955,0.0104,0.0113,0.00765,<0.00000,0.00362,0.00262,0.00724,0.00261,0.00520,<0.00000,0.00258,0.00260,<0.00000,0.00832,0.0155,0.0306,0.00934,<0.00000,0.00556,0.00963
Gd157,0.0321,0.0895,0.0779,0.0356,0.0672,0.0516,0.0496,<0.00000,0.0288,0.0295,0.0236,0.0241,<0.00000,0.0235,0.0238,0.0340,0.0176,0.0704,0.0322,0.0709,0.0501,0.0491,0.0635,0.0634
Yb172,0.0281,0.0437,0.0481,0.0220,<0.00000,0.0450,0.0375,<0.00000,0.0103,0.0105,0.0229,0.0148,<0.00000,<0.00000,0.0147,<0.00000,0.0153,0.0193,0.0443,0.0616,0.0218,<0.00000,0.0318,0.0225

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-15,STD610-16,612-15,612-16,BCR-2g-08,SCO-1-08,SCO-2-08,30-01,30-02,30-03,30-04,30-05,30-06,30-07,30-08,30-09,30-10,STD610-17,STD610-18,612-17,612-18,BCR-2g-09,SCO-1-09,SCO-2-09
Li7,213.49,214.06,16.68,16.85,4.19,0.769,1.073,0.862,0.862,0.961,0.930,1.157,0.795,7.26,0.939,0.653,0.959,205.44,209.23,16.39,17.13,4.07,0.769,1.092
B11,114.44,117.41,18.19,17.91,9.27,9.47,8.77,7.51,6.89,6.88,6.52,6.47,6.42,6.22,6.08,6.14,6.32,125.34,128.42,17.98,18.13,8.30,7.88,7.34
Na23,14.11,14.20,14.01,14.05,3.45,0.00560,0.01449,0.02694,0.02556,0.02404,0.02549,0.03131,0.03165,0.01960,0.02880,0.01943,0.02640,14.03,14.29,13.86,14.20,3.28,0.00540,0.01429
Mg24,0.00355,0.00357,0.00047,0.00048,0.1677,2.485,2.493,2.479,2.416,2.480,2.462,2.488,2.459,2.466,2.430,2.483,2.411,0.00346,0.00357,0.00048,0.00047,0.1694,2.461,2.445
Mg25,0.00372,0.00374,0.00047,0.00048,0.1780,2.712,2.677,2.677,2.620,2.667,2.664,2.679,2.649,2.679,2.594,2.663,2.609,0.00361,0.00377,0.00047,0.00048,0.1811,2.68,2.64
Mg26,0.00360,0.00362,0.00047,0.00048,0.1735,2.596,2.598,2.621,2.525,2.570,2.523,2.59,2.59,2.60,2.56,2.61,2.53,0.00355,0.00364,0.00047,0.00048,0.1792,2.63,2.60
Al27,0.789,0.797,0.832,0.834,6.07,0.00543,0.01043,0.00811,0.00827,0.00945,0.00942,0.00926,0.01130,0.00992,0.00986,0.00623,0.00619,0.790,0.790,0.834,0.832,6.23,0.00560,0.01036
Si29,2.073,2.055,2.107,2.107,1.687,1.208,1.208,1.226,1.202,1.203,1.188,1.200,1.196,1.199,1.197,1.198,1.195,2.056,2.082,2.095,2.118,1.690,1.208,1.208
Si30,2.058,2.069,2.104,2.111,1.710,1.257,1.244,1.201,1.172,1.201,1.183,1.194,1.184,1.194,1.179,1.179,1.170,2.025,2.067,2.090,2.123,1.727,1.237,1.246
P31,0.160,0.164,0.0202,0.0204,0.617,0.00721,0.01131,0.01767,0.01784,0.01180,0.01383,0.0218,0.02065,0.0255,0.01454,0.01925,0.0347,0.161,0.163,0.0197,0.0208,0.614,0.00598,0.01071
Ca43,6.07,6.07,6.30,6.30,3.78,0.0265,0.0394,0.0360,0.0357,0.0305,0.0323,0.0387,0.0393,0.0680,0.0348,0.0488,0.0480,6.07,6.07,6.30,6.30,3.78,0.0260,0.0380
Ca44,6.07,6.11,6.27,6.34,3.66,0.0531,0.0615,0.0639,0.0626,0.0578,0.0585,0.0648,0.0653,0.0944,0.0599,0.0725,0.0697,6.01,6.04,6.31,6.29,3.69,0.0506,0.0590
Sc45,45.77,45.77,4.59,4.65,3.72,0.806,0.673,0.580,0.573,0.573,0.576,0.594,0.585,0.644,0.567,0.582,0.594,46.76,47.10,4.60,4.64,3.78,0.731,0.614
Ti47,0.689,0.685,0.0665,0.0681,20.84,0.01217,0.0571,0.2207,0.2091,0.1421,0.1952,0.1331,0.1467,0.1916,0.1941,0.1517,0.1287,0.716,0.720,0.0670,0.0675,22.37,0.01177,0.0570
Ti49,0.739,0.737,0.0675,0.0669,22.54,0.00981,0.0568,0.232,0.219,0.1489,0.208,0.1372,0.1547,0.200,0.203,0.151,0.1313,0.740,0.755,0.0697,0.0651,23.06,0.01061,0.0591
V51,5.50,5.59,0.454,0.460,5.23,0.0366,0.0722,0.0691,0.0690,0.0894,0.0958,0.0989,0.1126,0.0355,0.0977,0.0334,0.0418,5.42,5.53,0.448,0.465,5.16,0.0367,0.0728
Cr53,0.1109,0.1108,0.00914,0.00918,0.00387,0.0361,0.0687,0.1650,0.1641,0.2141,0.1995,0.1931,0.1672,0.1536,0.2181,0.1826,0.1944,0.1052,0.1066,0.00899,0.00932,0.00375,0.0340,0.0672
Mn55,0.1551,0.1555,0.01303,0.01332,0.542,0.392,0.344,0.409,0.393,0.410,0.386,0.395,0.386,0.501,0.397,0.400,0.433,0.1532,0.1559,0.01296,0.01336,0.551,0.384,0.342
Co59,0.564,0.572,0.0463,0.0467,0.0526,0.2036,0.2115,0.2396,0.2299,0.2184,0.2150,0.2223,0.2200,0.2123,0.2217,0.2048,0.2067,0.549,0.562,0.0457,0.0472,0.0521,0.1994,0.2092
Ni60,0.0284,0.0286,0.00235,0.00235,0.00078,0.1971,0.2078,0.2277,0.2219,0.2118,0.2102,0.2174,0.2112,0.1859,0.2084,0.2241,0.2144,0.0277,0.0288,0.00231,0.00240,0.00078,0.1944,0.2053
Ni62,0.0273,0.0282,0.00234,0.00238,0.00104,0.195,0.203,0.228,0.222,0.215,0.215,0.221,0.219,0.189,0.212,0.226,0.210,0.0283,0.0287,0.00225,0.00247,0.00112,0.200,0.209
Cu63,2.73,2.75,0.2241,0.2263,0.1182,0.00533,0.0270,0.0402,0.0376,0.0479,0.0464,0.0400,0.0440,0.0610,0.0452,0.02258,0.01861,2.65,2.75,0.220,0.230,0.255,0.00536,0.0254
Zn66,1.014,1.047,0.0841,0.0852,0.398,0.1285,0.1564,0.1970,0.1923,0.1737,0.1714,0.1724,0.1765,0.1837,0.1700,0.1370,0.1592,1.024,1.046,0.0840,0.0853,0.468,0.1275,0.1531
Zn67,0.997,1.033,0.0850,0.0843,0.460,0.1181,0.1414,0.1791,0.1754,0.1603,0.1595,0.1574,0.1627,0.1716,0.1551,0.1288,0.1404,0.982,1.000,0.0840,0.0853,0.511,0.1160,0.1384
