GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\2017-05-05 EMP UPDATED windoes reselected - Do not edit pre 29.09.17 612 standard\Run 2.b
Created: Fri Sep 29 18:39:06 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Al27,353.70,349.65,376.92,375.98,2706.42,2.20,4.38,3.62,15.29,3.50,3.72,3.94,3.58,3.72,3.63,3.98,3.27,373.25,374.74,408.73,404.38,2913.06,2.20,4.30
Si29,14998.72,14891.11,15406.34,15454.42,12362.30,6115.05,6114.73,5652.28,5535.24,5665.49,5596.02,5709.81,5616.84,5595.94,5606.29,5603.37,5656.69,15586.26,15411.26,16267.79,16033.05,12794.93,6114.77,6114.65
Si30,13180.01,13036.22,13886.64,13967.11,10962.54,6407.78,6408.13,5381.01,5365.95,5528.27,5579.86,5654.39,5582.62,5475.19,5499.12,5455.36,5631.96,13057.71,13185.98,14203.45,14116.44,11015.48,6725.29,6642.85
P31,53.63,49.79,5.57,6.59,178.02,3.08,3.45,12.43,23.93,14.80,19.65,6.07,8.43,27.03,29.75,29.87,10.36,66.90,65.63,8.30,8.58,250.76,3.14,5.35
Ca43,2614.88,2613.67,2726.89,2723.46,1640.25,35.63,31.83,61.94,81.35,60.68,61.91,41.60,53.54,59.42,60.39,66.97,64.01,2614.01,2613.60,2724.03,2724.42,1640.56,27.65,30.28
Ca44,2608.06,2582.36,2701.85,2687.82,1593.22,25.21,28.47,65.47,71.96,64.43,64.10,45.82,56.65,62.86,63.65,69.19,63.70,2584.11,2598.14,2725.43,2718.00,1616.39,25.99,29.88
Sc45,13.35,13.31,1.29,1.28,1.00,0.19,0.16,0.21,0.21,0.20,0.20,0.20,0.20,0.20,0.19,0.20,0.20,13.50,13.56,1.32,1.31,1.04,0.19,0.16
Ti47,20.12,19.87,2.03,2.09,620.82,0.47,1.91,8.70,9.73,8.75,8.32,5.52,6.87,9.04,8.74,11.30,7.89,24.68,25.33,2.55,2.67,836.55,0.48,2.85
Ti49,21.28,21.14,2.18,2.19,664.90,0.51,1.70,7.24,8.16,7.17,6.81,4.49,5.49,7.36,7.06,9.02,6.23,29.12,29.79,2.90,2.84,999.90,0.51,2.25
V51,15.35,15.10,1.28,1.28,14.57,0.11,0.20,0.51,0.48,0.52,0.51,0.52,0.52,0.51,0.55,0.51,0.52,16.16,15.84,1.38,1.37,15.61,0.11,0.20
Cr53,14.83,14.72,1.51,1.48,0.73,5.96,11.23,1.07,1.19,1.12,1.42,2.68,1.77,1.26,1.55,1.43,1.46,19.22,19.15,1.79,1.88,0.87,9.69,19.04
Mn55,14.30,14.35,1.24,1.25,50.30,33.99,29.34,131.57,126.15,134.56,136.13,113.74,128.78,133.18,129.06,132.98,131.75,14.70,14.53,1.29,1.29,51.43,35.37,31.04
Co59,13.59,13.49,1.15,1.14,1.28,4.85,4.93,7.24,6.93,7.36,7.61,7.25,7.58,7.58,7.54,7.56,7.81,13.73,13.62,1.17,1.16,1.26,5.38,5.54
Ni60,19.21,19.16,1.62,1.62,0.57,106.43,110.84,12.68,13.39,13.29,13.55,14.14,13.99,13.84,13.83,13.90,14.13,22.48,22.46,2.07,2.03,0.68,119.75,125.79
Ni62,31.44,30.38,2.91,2.64,1.24,198.50,211.53,24.70,25.28,26.23,27.79,29.20,30.70,29.30,30.25,31.09,32.10,39.87,40.99,3.97,3.93,1.62,307.76,318.81
Cu63,37.89,37.36,3.11,3.05,1.55,0.087,0.31,0.072,0.11,0.080,0.084,0.065,0.080,0.091,0.092,0.098,0.091,52.45,54.44,5.23,4.70,2.42,0.11,0.53
Zn66,21.99,21.51,1.83,1.84,8.15,2.20,2.55,10.71,10.52,11.26,11.93,11.69,11.77,11.94,12.21,12.13,12.47,25.78,26.42,2.51,2.43,10.52,2.72,3.17
Zn67,23.69,23.88,2.24,2.21,10.87,2.41,2.86,11.25,11.47,12.22,12.79,12.44,12.57,13.20,13.32,13.53,13.66,30.41,30.74,3.10,2.96,15.09,3.24,3.83
Ga69,13.98,13.91,1.18,1.17,2.30,0.0094,0.0096,0.012,0.032,0.0100,0.011,0.012,0.012,0.012,0.011,0.011,0.011,14.65,14.46,1.23,1.23,2.33,0.0082,0.011
Sr88,16.52,16.27,2.54,2.55,10.72,0.00077,0.0034,0.0028,0.25,0.0034,0.0038,0.0024,0.0027,0.0047,0.0027,0.0087,0.0032,17.40,17.52,2.78,2.75,11.63,0.0032,0.0027
Y89,17.63,17.59,1.48,1.43,1.10,0.0084,0.0075,0.020,0.027,0.018,0.018,0.014,0.017,0.019,0.018,0.019,0.020,20.59,20.92,1.83,1.83,1.39,0.0052,0.0067
Zr90,19.37,19.22,1.67,1.69,6.84,0.012,0.014,0.012,0.031,0.030,0.011,0.011,0.010,0.012,0.013,0.012,0.011,23.24,23.91,2.31,2.24,9.10,0.0100,0.0092
Nb93,14.36,14.32,1.22,1.21,0.41,0.0078,0.0021,0.0013,0.0090,0.00062,0.0014,0.0010,0.0014,0.0013,0.0015,0.0029,0.0011,14.26,14.20,1.22,1.22,0.41,0.0024,0.0025
Ba135,21.30,21.21,1.99,2.09,32.98,0.0090,0.045,0.021,0.26,0.021,0.025,0.014,0.013,0.012,0.013,0.032,0.0058,29.21,30.72,2.96,2.91,50.81,0.034,0.017
Ba137,18.78,18.71,1.71,1.76,28.82,0.0075,0.012,0.0074,0.21,0.011,0.015,0.0082,0.0093,0.010,0.0082,0.017,0.010,24.47,24.90,2.39,2.35,41.71,0.021,0.0069
La139,14.19,14.29,1.19,1.19,0.77,0.0017,0.0032,0.0072,0.022,0.0059,0.0040,0.0042,0.0045,0.0054,0.0065,0.0049,0.0055,15.23,15.31,1.31,1.30,0.85,0.0023,0.0014
Ce140,15.07,15.01,1.28,1.27,1.71,0.00087,0.0020,0.049,0.070,0.031,0.011,0.017,0.019,0.020,0.015,0.018,0.041,16.27,16.38,1.44,1.42,1.90,0.0015,0.0017
Gd157,15.55,15.47,1.38,1.36,0.26,0.0092,0.0059,0.0093,0.011,0.0067,0.0054,0.0066,0.0082,0.0075,0.0076,0.0077,0.0079,17.40,17.99,1.63,1.61,0.30,0.0062,0.012
Yb172,15.37,15.37,1.36,1.35,0.12,0.0046,0.010,0.012,0.025,0.012,0.012,0.0083,0.011,0.010,0.0080,0.011,0.012,16.88,17.06,1.55,1.53,0.14,0.012,0.0082

GLITTER!: Minimum detection limits (99% confidence).
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,0.146,0.141,0.197,0.209,0.158,0.304,0.201,0.0634,0.0636,0.0596,0.0605,0.0632,0.0627,0.0615,0.0609,0.0638,0.0661,0.147,0.144,0.208,0.204,0.163,0.145,0.140
B11,0.172,0.162,0.213,0.240,0.184,0.337,0.243,0.0771,0.0793,0.0708,0.0729,0.0744,0.0745,0.0722,0.0735,0.0762,0.0771,0.162,0.158,0.240,0.246,0.197,0.175,0.172
Na23,0.407,0.412,0.565,0.607,0.456,0.836,0.564,0.181,0.180,0.170,0.174,0.176,0.174,0.172,0.172,0.178,0.188,0.408,0.410,0.605,0.607,0.473,0.420,0.402
Mg24,0.919,0.199,0.285,0.304,0.236,0.377,0.293,0.0903,0.155,0.167,0.226,0.172,0.231,0.170,0.265,0.187,0.186,0.330,0.201,0.284,0.272,0.217,0.218,0.319
Mg25,0.840,1.66,0.724,0.692,0.531,1.12,0.865,0.225,0.476,0.429,0.540,0.389,1.06,0.448,0.365,0.705,0.331,1.14,0.468,0.634,0.695,0.550,0.460,0.837
Mg26,2.37,1.24,1.67,1.80,1.43,2.40,1.70,0.553,0.700,0.603,0.567,0.589,0.908,0.611,0.575,0.718,0.671,1.61,1.22,1.75,1.77,1.42,1.20,1.40
Al27,0.120,0.153,0.211,0.263,0.185,0.345,0.202,0.0651,0.0630,0.0549,0.0636,0.0556,0.0616,0.0554,0.0594,0.0605,0.0644,0.120,0.165,0.306,0.227,0.182,0.204,0.144
Si29,53.87,54.19,74.31,77.74,61.78,108.05,73.58,25.79,23.99,22.56,22.51,22.94,22.77,22.44,22.45,23.13,24.23,50.04,50.39,72.21,72.90,57.99,50.02,48.52
Si30,386.08,376.80,516.64,550.18,428.21,765.28,521.87,185.33,169.59,160.01,160.53,163.91,162.35,159.19,159.31,165.62,172.57,363.53,361.27,520.69,528.01,420.97,361.68,358.72
P31,3.21,3.44,4.76,4.88,3.74,6.89,4.62,1.54,1.41,1.36,1.34,1.36,1.35,1.35,1.34,1.37,1.47,3.07,3.22,4.61,4.54,3.61,3.25,2.98
Ca43,42.24,41.79,53.73,69.28,51.48,88.95,57.21,18.28,20.17,18.58,19.70,20.46,17.62,19.81,18.19,20.16,18.98,48.46,48.26,67.82,61.63,50.46,54.56,49.77
Ca44,18.74,17.91,24.92,26.70,20.36,36.89,25.82,8.79,8.29,7.84,7.67,7.85,7.98,7.90,7.88,8.03,8.32,18.05,17.60,25.40,25.56,19.91,17.37,17.82
Sc45,0.102,0.0970,0.139,0.149,0.114,0.207,0.138,0.0456,0.0452,0.0424,0.0427,0.0418,0.0440,0.0443,0.0432,0.0477,0.0464,0.102,0.102,0.149,0.140,0.110,0.102,0.102
Ti47,0.328,0.416,0.634,0.566,0.353,<0.00000,0.586,0.150,0.0917,0.140,0.175,0.154,0.149,0.143,0.174,0.127,0.181,0.370,0.303,0.421,0.528,0.374,0.379,0.216
Ti49,0.703,0.438,0.887,0.932,0.446,1.09,0.903,0.297,0.260,0.222,0.254,0.245,0.221,0.270,0.225,0.273,0.187,0.607,0.662,0.675,0.817,0.725,0.666,0.366
V51,0.0337,0.0297,0.0395,0.0420,0.0363,0.0550,0.0589,0.0112,0.0140,0.0133,0.0121,0.0140,0.0122,0.0122,0.0131,0.00996,0.0139,0.0391,0.0297,0.0534,0.0333,0.0306,0.0303,0.0328
Cr53,0.453,0.462,0.614,0.728,0.565,1.06,0.718,0.201,0.194,0.230,0.212,0.235,0.208,0.212,0.195,0.215,0.263,0.506,0.509,0.745,0.732,0.603,0.516,0.458
Mn55,0.196,0.201,0.275,0.286,0.224,0.412,0.273,0.0894,0.0881,0.0823,0.0861,0.0851,0.0855,0.0821,0.0850,0.0862,0.0925,0.192,0.192,0.279,0.282,0.220,0.197,0.190
Co59,0.0196,0.0110,0.0257,0.0285,0.0218,0.0331,<0.00000,0.00758,0.00744,0.00851,0.00751,0.00681,0.00676,0.00780,0.0371,0.00732,0.00511,0.0216,0.0145,0.0193,0.0178,0.00901,0.0125,0.00554
Ni60,0.0770,0.0610,0.0700,0.158,0.0941,0.182,0.0870,0.0424,0.0272,0.0422,0.0318,0.0283,0.0237,0.0313,0.0405,0.0432,0.0374,0.0736,0.0637,0.109,0.0924,0.0683,0.0915,0.0837
Ni62,0.555,0.380,<0.00000,<0.00000,<0.00000,<0.00000,0.836,0.0769,0.226,0.160,0.227,0.102,<0.00000,0.157,0.122,0.103,0.201,0.436,0.323,0.518,0.234,0.418,0.365,0.396
Cu63,0.0273,0.0265,0.0482,0.0494,0.0303,0.0648,0.0179,0.0107,0.00967,0.0124,0.00923,0.0114,0.00756,<0.00000,0.00527,0.0102,0.0150,0.0455,0.0258,0.0617,0.0499,0.0423,0.0174,0.0193
Zn66,0.0904,0.100,0.153,0.153,0.117,0.289,0.109,0.0396,0.0443,0.0395,0.0289,0.0485,0.0458,0.0266,0.0390,0.0475,0.0433,0.0971,0.103,0.148,0.167,0.122,0.0933,0.106
Zn67,0.384,0.251,0.418,0.237,0.222,<0.00000,<0.00000,0.161,0.0865,0.142,0.0673,0.118,0.126,0.148,0.105,0.0838,0.113,0.220,0.241,0.513,<0.00000,0.279,0.154,0.187
Ga69,0.0158,0.0175,0.0256,0.0230,0.0137,0.0208,0.0140,0.00502,0.00698,0.00297,0.00473,0.00568,0.00427,<0.00000,0.00299,0.00379,0.00458,0.00866,0.0155,0.0255,0.0203,0.0162,0.0160,<0.00000
Sr88,<0.00000,0.00868,0.0137,0.00918,<0.00000,<0.00000,0.00882,<0.00000,0.00277,<0.00000,0.00324,0.00190,0.00188,0.00185,<0.00000,<0.00000,0.00201,<0.00000,0.0114,<0.00000,0.0109,<0.00000,0.00880,0.00436
Y89,0.00702,0.0152,0.0179,<0.00000,0.00780,0.0205,0.0138,0.00312,<0.00000,<0.00000,<0.00000,<0.00000,0.00360,<0.00000,0.00291,<0.00000,<0.00000,0.0108,0.0106,0.00681,0.00690,0.00955,<0.00000,0.00677
Zr90,<0.00000,0.0171,0.0340,0.0208,0.0159,<0.00000,0.0344,<0.00000,0.00438,<0.00000,0.00591,0.00597,<0.00000,<0.00000,<0.00000,0.00425,<0.00000,0.00965,0.0250,0.0235,<0.00000,0.0245,<0.00000,0.0164
Nb93,0.00415,0.00806,0.0150,0.0105,0.00653,0.0243,<0.00000,0.00185,<0.00000,<0.00000,0.00174,0.00249,0.00248,0.00244,0.00347,0.00310,0.00187,0.00408,0.00401,0.0173,0.00825,0.0124,0.00580,0.00704
Ba135,<0.00000,0.0501,0.0706,0.106,<0.00000,<0.00000,0.145,0.0327,<0.00000,0.0432,<0.00000,0.0382,0.0310,0.0216,0.0307,0.0634,<0.00000,<0.00000,0.0872,0.0724,0.104,0.0588,0.103,<0.00000
Ba137,<0.00000,0.0779,0.110,0.0883,<0.00000,<0.00000,<0.00000,<0.00000,0.0134,0.0254,0.0128,0.0184,0.0224,0.0180,0.0128,0.0229,0.0196,0.0427,0.0727,0.0604,0.0612,<0.00000,0.0609,<0.00000
La139,0.00768,0.00609,<0.00000,0.00912,0.00494,<0.00000,0.00876,<0.00000,<0.00000,<0.00000,0.00263,0.00422,0.00265,0.00184,0.00262,0.00331,0.00401,0.00436,0.00429,0.0123,0.0108,0.0112,0.00620,<0.00000
Ce140,<0.00000,0.00689,0.0108,0.00729,<0.00000,<0.00000,<0.00000,0.00316,0.00269,<0.00000,0.00210,0.00150,0.00258,0.00207,0.00255,0.00152,<0.00000,<0.00000,0.0108,0.00489,<0.00000,0.00560,0.00492,0.00344
Gd157,<0.00000,0.0418,0.0589,0.0542,<0.00000,<0.00000,<0.00000,0.0192,0.0189,<0.00000,<0.00000,0.0130,0.0129,0.0127,0.00900,0.00930,0.0138,0.0212,0.0361,<0.00000,0.0679,<0.00000,<0.00000,0.0366
Yb172,<0.00000,0.0222,0.0511,0.0333,<0.00000,<0.00000,0.0261,<0.00000,0.0116,<0.00000,0.00556,<0.00000,<0.00000,<0.00000,<0.00000,0.0128,<0.00000,0.0185,0.0128,0.0261,<0.00000,<0.00000,0.0294,<0.00000

GLITTER!: Limit of Quantification.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,0.449,0.434,0.606,0.643,0.486,0.935,0.617,0.195,0.196,0.183,0.186,0.194,0.193,0.189,0.188,0.196,0.203,0.454,0.442,0.639,0.628,0.502,0.445,0.432
B11,0.529,0.498,0.656,0.738,0.565,1.04,0.747,0.237,0.244,0.218,0.224,0.229,0.229,0.222,0.226,0.234,0.237,0.499,0.486,0.739,0.758,0.606,0.538,0.530
Na23,1.25,1.27,1.74,1.87,1.40,2.57,1.74,0.557,0.553,0.522,0.534,0.540,0.535,0.530,0.528,0.547,0.577,1.26,1.26,1.86,1.87,1.45,1.29,1.24
Mg24,2.83,0.613,0.878,0.934,0.725,1.16,0.903,0.278,0.477,0.513,0.696,0.529,0.710,0.522,0.815,0.576,0.571,1.01,0.619,0.873,0.837,0.668,0.672,0.983
Mg25,2.59,5.11,2.23,2.13,1.64,3.46,2.66,0.692,1.47,1.32,1.66,1.20,3.27,1.38,1.12,2.17,1.02,3.49,1.44,1.95,2.14,1.69,1.41,2.57
Mg26,7.30,3.81,5.13,5.53,4.40,7.39,5.24,1.70,2.15,1.85,1.75,1.81,2.79,1.88,1.77,2.21,2.07,4.96,3.76,5.37,5.43,4.36,3.68,4.30
Al27,0.368,0.472,0.651,0.809,0.569,1.06,0.620,0.200,0.194,0.169,0.196,0.171,0.190,0.170,0.183,0.186,0.198,0.371,0.509,0.941,0.699,0.561,0.626,0.444
Si29,165.77,166.75,228.65,239.19,190.08,332.46,226.41,79.34,73.80,69.43,69.25,70.60,70.05,69.06,69.09,71.17,74.54,153.97,155.03,222.17,224.31,178.42,153.91,149.29
Si30,1187.94,1159.38,1589.67,1692.86,1317.57,2354.70,1605.77,570.26,521.81,492.33,493.95,504.34,499.54,489.82,490.20,509.60,530.98,1118.56,1111.61,1602.14,1624.66,1295.29,1112.86,1103.76
P31,9.89,10.58,14.64,15.00,11.52,21.19,14.22,4.74,4.34,4.17,4.12,4.19,4.16,4.15,4.12,4.23,4.53,9.45,9.90,14.17,13.96,11.12,10.00,9.18
Ca43,129.97,128.59,165.32,213.17,158.39,273.70,176.04,56.23,62.06,57.18,60.63,62.95,54.22,60.94,55.97,62.02,58.40,149.12,148.48,208.67,189.64,155.26,167.86,153.13
Ca44,57.68,55.10,76.67,82.16,62.65,113.52,79.44,27.05,25.51,24.13,23.61,24.16,24.56,24.31,24.26,24.70,25.60,55.53,54.16,78.15,78.65,61.26,53.46,54.85
Sc45,0.312,0.298,0.429,0.458,0.351,0.638,0.425,0.140,0.139,0.131,0.131,0.129,0.135,0.136,0.133,0.147,0.143,0.314,0.314,0.459,0.430,0.339,0.314,0.313
Ti47,1.01,1.28,1.95,1.74,1.09,<0.00000,1.80,0.461,0.282,0.430,0.539,0.473,0.458,0.439,0.535,0.390,0.557,1.14,0.933,1.30,1.62,1.15,1.16,0.666
Ti49,2.16,1.35,2.73,2.87,1.37,3.35,2.78,0.914,0.800,0.682,0.782,0.755,0.681,0.829,0.692,0.840,0.575,1.87,2.04,2.08,2.51,2.23,2.05,1.13
V51,0.104,0.0914,0.122,0.129,0.112,0.169,0.181,0.0346,0.0430,0.0409,0.0374,0.0432,0.0376,0.0376,0.0404,0.0307,0.0426,0.120,0.0912,0.164,0.102,0.0942,0.0934,0.101
Cr53,1.39,1.42,1.89,2.24,1.74,3.26,2.21,0.618,0.598,0.706,0.652,0.723,0.641,0.653,0.601,0.663,0.809,1.56,1.57,2.29,2.25,1.86,1.59,1.41
Mn55,0.603,0.618,0.845,0.880,0.688,1.27,0.839,0.275,0.271,0.253,0.265,0.262,0.263,0.252,0.262,0.265,0.284,0.592,0.591,0.857,0.867,0.676,0.606,0.584
Co59,0.0603,0.0338,0.0790,0.0877,0.0672,0.102,<0.00000,0.0233,0.0229,0.0262,0.0231,0.0209,0.0208,0.0240,0.114,0.0225,0.0157,0.0664,0.0445,0.0593,0.0548,0.0277,0.0385,0.0171
Ni60,0.237,0.188,0.215,0.485,0.290,0.561,0.268,0.130,0.0837,0.130,0.0977,0.0872,0.0730,0.0963,0.125,0.133,0.115,0.227,0.196,0.336,0.284,0.210,0.281,0.258
Ni62,1.71,1.17,<0.00000,<0.00000,<0.00000,<0.00000,2.57,0.236,0.695,0.491,0.697,0.315,<0.00000,0.484,0.376,0.316,0.618,1.34,0.994,1.59,0.720,1.28,1.12,1.22
Cu63,0.0841,0.0816,0.148,0.152,0.0931,0.199,0.0550,0.0328,0.0298,0.0383,0.0284,0.0352,0.0233,<0.00000,0.0162,0.0313,0.0463,0.140,0.0793,0.190,0.154,0.130,0.0537,0.0593
Zn66,0.278,0.308,0.469,0.472,0.360,0.890,0.335,0.122,0.136,0.122,0.0890,0.149,0.141,0.0818,0.120,0.146,0.133,0.299,0.317,0.455,0.514,0.376,0.287,0.325
Zn67,1.18,0.773,1.29,0.729,0.682,<0.00000,<0.00000,0.496,0.266,0.438,0.207,0.362,0.388,0.455,0.323,0.258,0.348,0.676,0.741,1.58,<0.00000,0.858,0.475,0.575
Ga69,0.0486,0.0539,0.0788,0.0709,0.0421,0.0639,0.0432,0.0154,0.0215,0.00915,0.0146,0.0175,0.0131,<0.00000,0.00920,0.0117,0.0141,0.0266,0.0478,0.0784,0.0624,0.0500,0.0491,<0.00000
Sr88,<0.00000,0.0267,0.0420,0.0282,<0.00000,<0.00000,0.0271,<0.00000,0.00851,<0.00000,0.00997,0.00583,0.00579,0.00570,<0.00000,<0.00000,0.00620,<0.00000,0.0351,<0.00000,0.0334,<0.00000,0.0271,0.0134
Y89,0.0216,0.0469,0.0552,<0.00000,0.0240,0.0629,0.0425,0.00960,<0.00000,<0.00000,<0.00000,<0.00000,0.0111,<0.00000,0.00894,<0.00000,<0.00000,0.0332,0.0326,0.0210,0.0212,0.0294,<0.00000,0.0208
Zr90,<0.00000,0.0526,0.105,0.0640,0.0489,<0.00000,0.106,<0.00000,0.0135,<0.00000,0.0182,0.0184,<0.00000,<0.00000,<0.00000,0.0131,<0.00000,0.0297,0.0770,0.0723,<0.00000,0.0753,<0.00000,0.0505
Nb93,0.0128,0.0248,0.0462,0.0322,0.0201,0.0747,<0.00000,0.00570,<0.00000,<0.00000,0.00536,0.00768,0.00762,0.00750,0.0107,0.00954,0.00577,0.0126,0.0123,0.0532,0.0254,0.0380,0.0178,0.0217
Ba135,<0.00000,0.154,0.217,0.327,<0.00000,<0.00000,0.445,0.100,<0.00000,0.133,<0.00000,0.117,0.0953,0.0664,0.0944,0.195,<0.00000,<0.00000,0.268,0.223,0.319,0.181,0.318,<0.00000
Ba137,<0.00000,0.240,0.338,0.272,<0.00000,<0.00000,<0.00000,<0.00000,0.0411,0.0783,0.0394,0.0565,0.0688,0.0553,0.0393,0.0704,0.0603,0.131,0.224,0.186,0.188,<0.00000,0.187,<0.00000
La139,0.0236,0.0187,<0.00000,0.0281,0.0152,<0.00000,0.0270,<0.00000,<0.00000,<0.00000,0.00810,0.0130,0.00815,0.00567,0.00806,0.0102,0.0123,0.0134,0.0132,0.0379,0.0333,0.0344,0.0191,<0.00000
Ce140,<0.00000,0.0212,0.0334,0.0224,<0.00000,<0.00000,<0.00000,0.00972,0.00827,<0.00000,0.00645,0.00462,0.00794,0.00638,0.00785,0.00468,<0.00000,<0.00000,0.0331,0.0151,<0.00000,0.0172,0.0151,0.0106
Gd157,<0.00000,0.129,0.181,0.167,<0.00000,<0.00000,<0.00000,0.0592,0.0581,<0.00000,<0.00000,0.0398,0.0396,0.0390,0.0277,0.0286,0.0424,0.0653,0.111,<0.00000,0.209,<0.00000,<0.00000,0.113
Yb172,<0.00000,0.0683,0.157,0.102,<0.00000,<0.00000,0.0804,<0.00000,0.0357,<0.00000,0.0171,<0.00000,<0.00000,<0.00000,<0.00000,0.0394,<0.00000,0.0569,0.0395,0.0804,<0.00000,<0.00000,0.0905,<0.00000

GLITTER!: Trace element concentrations normalised to chondrite.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,196.75,197.04,16.84,16.66,3.96,0.684,1.004,3.37,3.90,3.60,3.76,2.847,3.23,3.80,3.95,3.87,3.24,198.08,196.19,16.76,16.75,3.99,0.737,1.046
B11,126.35,125.03,18.26,17.84,7.81,7.79,7.94,5.73,5.63,5.55,5.40,5.18,5.08,4.84,4.96,5.11,5.10,134.45,134.23,18.36,17.78,7.01,6.79,6.70
Na23,14.27,13.91,14.06,14.00,3.32,0.00550,0.01384,0.00760,0.02045,0.00860,0.00987,0.00644,0.00733,0.00887,0.00904,0.00949,0.00767,14.09,14.01,14.06,14.00,3.33,0.00541,0.01377
Mg24,0.00324,0.00343,0.00047,0.00048,0.1673,2.42,2.44,1.530,1.528,1.570,1.527,1.680,1.549,1.509,1.477,1.478,1.575,0.00338,0.00339,0.00049,0.00046,0.161,2.42,2.39
Mg25,0.00361,0.00349,0.00048,0.00047,0.168,2.59,2.59,1.63,1.57,1.62,1.62,1.77,1.65,1.60,1.56,1.56,1.63,0.00338,0.00343,0.00051,0.00045,0.159,2.49,2.48
Mg26,0.00332,0.00350,0.00047,0.00048,0.1663,2.545,2.529,1.587,1.565,1.600,1.577,1.721,1.626,1.541,1.527,1.545,1.622,0.00338,0.00337,0.00049,0.00046,0.161,2.49,2.47
Al27,0.783,0.775,0.834,0.832,5.97,0.00551,0.01105,0.00917,0.0387,0.00885,0.00940,0.00997,0.00904,0.00939,0.00915,0.01002,0.00821,0.781,0.778,0.841,0.825,5.89,0.00544,0.01071
Si29,2.047,2.034,2.102,2.109,1.685,1.208,1.208,1.117,1.093,1.120,1.106,1.128,1.110,1.106,1.108,1.107,1.118,2.060,2.027,2.13,2.09,1.655,1.208,1.208
Si30,1.996,1.974,2.100,2.113,1.656,1.257,1.256,1.054,1.049,1.080,1.088,1.100,1.083,1.060,1.061,1.050,1.080,1.953,1.969,2.115,2.098,1.632,1.259,1.237
P31,0.188,0.175,0.0184,0.0222,0.627,0.0085,0.0123,0.0495,0.093,0.0560,0.0722,0.0215,0.0289,0.090,0.095,0.092,0.0309,0.177,0.168,0.0201,0.0203,0.59,0.0070,0.0123
Ca43,6.07,6.07,6.30,6.30,3.78,0.0263,0.0367,0.1288,0.1467,0.1258,0.1278,0.0813,0.1066,0.1209,0.1224,0.1355,0.1271,6.07,6.07,6.30,6.30,3.78,0.0212,0.0317
Ca44,6.11,6.05,6.31,6.29,3.72,0.0500,0.0616,0.1518,0.1644,0.1485,0.1471,0.1044,0.1286,0.1422,0.1431,0.1546,0.1412,6.01,6.04,6.31,6.29,3.73,0.0519,0.0599
Sc45,48.83,48.73,4.62,4.61,3.59,0.605,0.513,0.768,0.693,0.719,0.702,0.729,0.705,0.723,0.695,0.713,0.700,48.52,48.65,4.64,4.60,3.62,0.616,0.500
Ti47,0.732,0.726,0.0657,0.0689,22.75,0.01165,0.0602,0.290,0.314,0.282,0.263,0.1696,0.206,0.266,0.250,0.315,0.214,0.719,0.720,0.0665,0.0680,22.11,0.00841,0.0616
Ti49,0.755,0.753,0.0667,0.0678,23.67,0.00823,0.0617,0.300,0.325,0.292,0.273,0.1765,0.2125,0.283,0.266,0.335,0.2254,0.793,0.788,0.0691,0.0655,24.36,0.00930,0.0654
V51,5.56,5.48,0.456,0.457,5.27,0.0384,0.0730,0.1971,0.1788,0.2005,0.1976,0.2025,0.2009,0.1969,0.2117,0.1987,0.1989,5.55,5.40,0.461,0.453,5.18,0.0386,0.0720
Cr53,0.1023,0.1018,0.00923,0.00909,0.00403,0.0348,0.0655,0.00595,0.00599,0.00598,0.00754,0.01405,0.00896,0.00617,0.00746,0.00664,0.00658,0.1100,0.1072,0.00900,0.00931,0.00391,0.0369,0.0706
Mn55,0.1542,0.1547,0.01311,0.01321,0.541,0.377,0.3248,1.456,1.393,1.485,1.499,1.250,1.412,1.457,1.408,1.446,1.428,0.1541,0.1518,0.01322,0.01310,0.529,0.375,0.327
Co59,0.563,0.559,0.0466,0.0463,0.0521,0.1995,0.2022,0.2970,0.2825,0.2997,0.3084,0.2925,0.3041,0.3019,0.2985,0.2974,0.305,0.561,0.556,0.0466,0.0464,0.0503,0.1987,0.2026
Ni60,0.0290,0.0291,0.00234,0.00236,0.00079,0.1943,0.2016,0.02292,0.02395,0.02375,0.02404,0.02490,0.02440,0.02392,0.02366,0.02353,0.02362,0.0280,0.0274,0.00241,0.00230,0.00073,0.1854,0.1921
